Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity consumption (kWh/a),CEPT heat consumption (kWh/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a)
2120,2321,6.454098,4220.5,286.67,20.75,98.83,5.12,171.08,5.08,29.36,0.78,40.25,6.96,2.54,0.21,0.29,1.09055355,OD,31.04481,111.65414,6312.34,6312.34,17.753169398907104,71.6675,34.2125,2.094775301424918,440656.57518282224,1220480.0466623858,3445.0059366998858,2916293.2579819974,69176.9283693127,603241.63,689419.01
2121,2325,0.5965036,176.32,72.35,9.33,45.48,4.2,92.38,16.18,7.44,0.43,45.79,6.0,0.99,0.25,0.57,9.044747699,OD,31.98167,112.77615,6406.95,6406.950000000001,17.494672131147542,18.0875,38.9215,0.4647174440861734,18741.719296192197,60909.76353851312,266.50591372101314,498760.87871242024,5431.741603625611,25656.68,29321.92
2122,2331,7.4579964,1307.97,179.86,15.7,79.63,3.06,108.9,5.42,34.96,1.69,38.85,8.4,4.71,0.85,0.6,3.65497076,OD,32.312519,109.742739,7347.13,7347.130000000001,14.925874316939892,44.965,33.0225,1.3616473616473617,410274.74951124546,897730.4075705064,3468.268704263006,6547121.88175036,81060.89190923498,561650.1,641885.83
2123,2336,0.5420588,446.82,116.86,25.73,71.24,5.46,69.59,2.91,35.05,1.76,43.91,5.11,4.55,0.04,0.25,2.743333699,OD,31.07233,113.94083,6242.97,6242.969999999999,17.94270491803279,29.215,37.323499999999996,0.7827508138304287,26677.5666744938,41695.493877103276,228.52622289960325,213820.94096319203,4538.456802725829,36520.55,41737.77
2124,2343,7.922732,1972.5,164.17,13.37,53.86,4.47,153.64,13.75,25.22,0.79,35.18,8.77,2.53,0.64,0.25,1.657824934,OD,29.63529,111.77692,5959.31,5959.31,18.71773224043716,41.0425,29.903,1.3725211517239073,294793.035023173,1345473.506155523,4076.191641180523,3139928.14405161,77273.6610094906,403560.14,461211.59
2125,2344,9.613272,4032.84,180.25,20.9,84.65,5.66,138.56,9.66,15.1,2.56,18.06,5.29,1.9,0.18,0.15,0.941324129,OD,28.952679,111.715404,6057.39,6057.389999999999,18.449754098360657,45.0625,15.350999999999999,2.9354765161878706,562178.324522145,1472329.4250828293,4785.72386873283,2481358.4768026564,92217.65820687554,769600.16,879543.04
2126,2355,6.261152,4934.0,258.76,17.07,106.49,5.27,298.93,5.52,16.66,0.68,28.54,8.96,2.24,0.29,0.23,0.951632256,OD,27.08556,112.949437,5879.16,5879.16,18.93672131147541,64.69,24.259,2.6666391854569436,460615.955960252,2068805.3746297024,4226.8288080297025,2328880.946896594,79051.63465294252,630565.24,720645.99
2127,2361,16.6822632,12824.7,265.74,19.33,70.41,5.88,75.1,11.11,21.33,0.61,28.0,13.12,2.82,0.52,0.21,0.85223814,OD,26.884596,112.622783,5930.88,5930.88,18.795409836065573,66.435,23.8,2.7913865546218486,811456.4507715063,1384811.9176921488,7134.6667220071495,5662553.946582543,134608.89045901844,1110852.17,1269545.34
2128,2365,10.4975656,4629.2,325.07,23.92,81.3,13.48,93.96,7.65,22.79,0.82,27.56,6.36,3.21,0.27,0.3,0.996181305,OD,25.82237,113.11516,5947.97,5947.97,18.748715846994536,81.2675,23.426,3.469115512678221,589596.7035829469,1090253.5059021637,4708.436319297163,4870170.040067343,89089.47239855096,807134.85,922439.82
2129,2369,2.475718,55.3,120.54,15.45,46.56,6.11,48.04,7.78,18.8,2.27,22.82,6.86,1.93,0.33,0.25,2.378913312,OD,26.861563,109.711866,6335.52,6335.52,17.68983606557377,30.135,19.397,1.5535907614579576,79632.444902892,131461.9468431248,984.7645752556248,975394.2353271126,19847.033383883027,109013.7,124587.09
2130,2373,7.2205968,738.0,125.46,11.65,44.28,5.58,73.19,6.13,19.68,0.32,33.7,5.7,0.74,0.19,0.17,1.4937176,OD,26.399195,111.4042872,6286.42,6286.419999999999,17.823989071038252,31.365,28.645000000000003,1.094955489614243,220880.1103717896,584145.0868332892,3072.859160143289,2052428.441850866,61450.7185058625,302376.24,345572.84
2131,2377,4.0280464,9292.75,321.27,15.3,140.42,2.0,95.6,4.04,32.78,0.11,36.31,7.77,3.42,0.07,0.59,1.928293624,OD,28.176158,112.889333,5921.92,5921.92,18.81989071038252,80.3175,30.863500000000002,2.602345813015374,390750.31539244123,425645.6932233856,1813.9874108533859,3479367.207939468,34172.576264366886,534921.91,611339.33
2132,2379,6.16124,6407.97,257.99,28.98,77.86,5.85,118.21,6.7,23.67,1.57,30.35,6.82,2.34,0.17,0.36,1.571983756,OD,26.11688,113.11493,5947.97,5947.97,18.748715846994536,64.4975,25.7975,2.500145362922764,331404.52161361004,805041.4282033361,2928.628317453336,3371368.1135790665,55413.29094418341,453679.84,518491.24
2133,2383,37.4937156,3105.0,214.01,24.95,72.63,6.48,214.95,6.34,12.04,3.49,20.02,9.24,2.04,0.3,0.21,1.110758489,OD,27.54548,109.96733,6290.79,6290.789999999999,17.812049180327868,53.5025,17.017,3.144061820532409,1881266.9628516934,8908238.109100295,21831.150197807798,12842618.609115357,436880.56168568134,2575380.95,2943292.51
2134,2388,15.3291796,8591.75,165.73,23.45,99.71,12.04,171.9,15.49,19.79,1.81,26.92,11.94,2.77,0.32,0.29,2.038234467,OD,28.15054,113.60239,6076.66,6076.66,18.39710382513661,41.4325,22.882,1.8107027357748446,1055926.1192790444,2912665.929661101,8196.1551009186,6926789.241227971,158436.78541567028,1445521.59,1652024.68
2135,2389,3.1778532,1682.0,196.97,9.64,83.47,5.43,93.4,5.65,30.39,0.46,34.82,6.96,3.16,0.18,0.53,2.829231837,OD,27.97486,113.723392,6076.66,6076.66,18.39710382513661,49.2425,29.596999999999998,1.6637665979660101,183248.38195979083,328077.6111186193,1423.384301246119,2481954.6719105225,27514.905504324815,250859.87,286697.0
2136,2392,0.740652,31.11,41.6,7.46,22.02,3.55,36.37,5.99,10.24,0.18,12.81,7.36,1.19,0.33,0.25,7.322788518,OD,29.450279,112.689143,5984.31,5984.31,18.64942623,10.4,10.8885,0.9551361528217844,11266.977276620999,29775.110884701597,285.0547099097016,291614.24510619405,5426.542647967775,15424.05,17627.49
2137,2394,1.5047616,212.84,247.05,33.63,119.43,8.35,131.07,8.17,10.92,0.52,22.11,5.59,2.08,0.34,0.26,1.218255084,OD,25.278398,112.579061,6140.87,6140.869999999999,18.221666666666664,61.7625,18.793499999999998,3.286375608588076,124152.9479479512,218005.21661275005,736.64951633275,616360.3780018549,14390.36230305509,169960.53,194240.61
2138,2395,1.448,600.51,145.21,8.65,49.87,3.62,107.84,3.68,19.6,0.8,21.65,10.95,1.48,0.3,0.29,2.12360867,OD,29.47198,113.45205,6283.69,6283.6900000000005,17.831448087431696,36.3025,18.4025,1.9726939274555089,49886.591749,172601.4053888,671.6817553888,652256.4831077759,13426.38881688708,68292.79,78048.91
2139,2396,11.2580552,29250.0,411.85,34.53,90.26,2.4,194.8,4.47,30.18,1.2,39.88,10.6,3.67,0.14,0.58,1.53715679,OD,27.7153,112.01073,6344.77,6344.77,17.664562841530053,102.9625,33.898,3.037421086789781,701995.9503750998,2424087.057532807,6304.386870747806,9594019.281659555,127244.68644377688,961005.02,1098291.45
2140,2398,1.6762048,1044.95,77.46,10.61,28.89,2.19,253.38,7.65,21.12,0.39,33.52,7.1,7.45,0.28,0.27,4.038893044,OD,28.26194,110.15825,6664.33,6664.33,16.791448087431693,19.365,28.492,0.6796644672188684,33454.1905073928,469456.43701007625,1047.1918501700761,714226.3327954016,22200.546440401584,45797.48,52339.98
2141,2408,0.718208,151.44,308.69,14.16,89.56,8.31,205.53,7.77,18.33,1.61,35.22,4.38,4.24,0.2,0.59,2.003191525,OD,25.50624,113.68557,6167.98,6167.9800000000005,18.147595628415303,77.1725,29.936999999999998,2.5778301098974516,44436.539119552,163162.8742338816,410.7067278338816,622122.8914846777,8058.527466929504,60831.89,69522.15
2142,2412,8.7242,5019.0,93.15,12.69,43.11,7.43,87.66,6.78,8.33,0.34,14.3,6.38,1.48,0.55,0.16,1.988565747,OD,27.256575,111.485106,6663.42,6663.420000000001,16.79393442622951,23.2875,12.155000000000001,1.915878239407651,259824.164749425,845323.54560648,3852.2826543564797,2362334.57573713,81657.53200153181,355689.13,406501.86
2143,2413,9.6582324,3708.6,128.29,14.68,41.71,4.01,135.65,4.35,10.03,1.37,20.31,9.97,1.88,0.72,0.16,1.408326732,OD,27.23001,111.49704,6316.41,6316.41,17.742049180327868,32.0725,17.263499999999997,1.8578214151243957,278300.3452302359,1448149.2910278204,4777.040179545321,2625497.8788642064,95986.49271447044,380982.3,435408.34
2144,2414,6.6065,4012.0,199.31,19.26,66.84,0.94,133.31,5.45,27.94,0.46,38.5,8.57,3.72,0.26,0.25,1.388503194,OD,28.9074197,111.4778115,6290.28,6290.280000000001,17.81344262295082,49.8275,32.725,1.5226126814362109,305058.95936025,973486.7713301,3250.5408682050997,2615311.405864102,65043.89273063489,417613.79,477272.91
2145,2416,1.5999676,754.2,133.05,14.7,55.39,5.84,61.14,9.5,10.2,0.3,15.98,6.88,2.18,0.32,0.28,2.365863963,OD,28.9025899,111.48893,6290.28,6290.280000000001,17.81344262295082,33.2625,13.583,2.448833100198778,61223.54279815236,108126.59055220177,659.5854232847018,697000.6610539941,13198.419973261378,83812.64,95785.87
2146,2419,2.708484,1063.5,120.85,15.89,58.47,6.29,86.81,8.55,15.07,2.17,18.23,7.32,1.91,0.56,0.25,2.381859756,OD,27.779311,112.962207,5921.92,5921.92,18.81989071038252,30.2125,15.4955,1.949759607628021,109404.52177851449,259891.40511285362,1193.4211997878535,1069421.7940317572,22482.116866553522,149770.51,171166.3
2147,2421,11.0211624,14876.3,239.43,12.53,131.77,5.71,206.69,6.6,21.87,0.12,29.8,10.0,3.63,0.14,0.27,1.18995152,OD,28.253386,109.696228,6664.33,6664.33,16.791448087431693,59.8575,25.33,2.363106987761548,1003274.6794710327,2517924.790163075,6316.575058118075,4684711.822708362,133911.86906129704,1373443.83,1569650.09
2148,2424,10.83828,8158.55,157.84,22.9,76.96,7.94,103.92,7.14,19.72,0.36,26.93,9.63,2.91,0.25,0.24,1.778568253,OD,27.74272,111.30408,6663.42,6663.420000000001,16.79393442622951,39.46,22.8905,1.7238592429173676,576237.2503711199,1244959.9804275841,4980.576400177584,4134077.261333551,105574.17855194074,788846.28,901538.6
2149,2428,0.9412,643.0,181.46,22.0,104.08,9.59,84.54,8.53,24.76,0.87,36.14,12.19,2.25,0.54,0.33,2.06948451,OD,26.11688,113.11493,5947.97,5947.97,18.748715846994536,45.365,30.719,1.4767733324652494,67674.5078204,87950.85151632,412.35307901632007,475386.2691803265,7802.233217198029,92643.76,105878.58
2150,2429,2.3138316,1503.14,288.18,34.85,100.26,4.83,84.46,4.62,24.61,0.3,31.16,4.01,3.33,0.11,0.29,1.144751905,OD,25.26224,111.355823,6233.64,6233.639999999999,17.968196721311475,72.045,26.486,2.720116287850185,160263.7690223709,216012.4146280382,1013.517859910538,1041077.3271598107,20098.05545967762,219394.84,250736.96
2151,2431,2.36748,2085.44,185.01,9.09,77.71,4.17,96.88,5.27,17.17,0.4,19.37,5.91,2.8,0.21,0.37,2.10322874,OD,28.855287,112.371089,5945.3,5945.299999999999,18.756010928961743,46.2525,16.4645,2.8092259102918398,127098.121481295,253522.39884921606,1069.518771099216,1326984.5710219843,20227.54154507731,173992.36,198848.41
2152,2432,2.1268224,196.38,137.66,23.42,48.42,8.64,48.23,8.73,14.61,4.59,22.87,9.39,2.17,0.58,0.21,1.838235294,OD,28.45403,110.396234,6727.07,6727.07,16.62002732240437,34.415,19.4395,1.7703644641065872,71142.95738977921,113382.06806803969,846.4312861480396,720655.8750797608,18113.341324665897,97391.93,111305.06
2153,2433,1.8503268,36.09,90.64,32.58,23.73,11.24,67.26,10.71,16.86,3.02,29.21,15.28,1.66,0.53,0.17,2.928005512,OD,28.7020299,113.58134,6249.89,6249.89,17.923797814207653,22.66,24.828500000000002,0.9126608534546992,30333.469088692353,137562.85754103313,775.312682788533,525706.1138537707,15414.526140851509,41525.33,47457.52
2154,2435,10.136,1784.2,189.52,11.93,69.54,6.6,212.83,12.7,16.83,1.27,24.07,7.24,2.84,0.54,0.16,0.90095163,OD,29.3719699,113.12931,6073.39,6073.389999999999,18.40603825136612,47.38,20.4595,2.3157946186368195,486941.95170599996,2384489.0556592,5878.051505659199,2772668.4921131837,113565.25327087828,666604.5,761833.72
2155,2436,5.0011024,1936.06,130.41,13.26,86.96,7.49,54.22,6.12,26.03,0.44,29.22,13.41,2.44,0.52,0.18,1.536491677,OD,29.350049,113.122658,6073.39,6073.389999999999,18.40603825136612,32.6025,24.837,1.3126585336393284,300442.3719324496,299723.7425239635,2023.4474553539633,1488396.867884279,39093.45172058281,411293.87,470050.13
2156,2437,2.6030696,1776.46,201.87,16.71,94.92,2.35,137.41,5.33,34.33,0.33,42.6,8.73,3.51,0.18,0.39,2.106286455,OD,28.860292,112.916633,6017.04,6017.039999999999,18.56,50.4675,36.21,1.3937448218724109,170694.4551574668,395366.62592815026,1292.5633711231503,1533141.799350063,24740.909450164585,233674.04,267056.04
2157,2438,0.9635716,54.87,81.27,15.87,28.15,5.87,60.58,3.72,4.67,0.36,13.68,4.68,2.22,0.3,0.48,7.339449541,OD,29.1351074,113.1233606,6017.04,6017.039999999999,18.56,20.3175,11.628,1.7472910216718265,18738.64977530225,64522.196995399514,396.63521590289946,685443.2628893579,7591.98054086368,25652.48,29317.12
2158,2453,49.6905816,49273.08,256.13,23.93,69.01,6.34,213.21,4.14,14.48,1.43,19.74,6.01,1.67,0.04,0.23,0.990525409,OD,28.29084,112.97006,5988.35,5988.35,18.63838797814208,64.0325,16.779,3.8162286191072172,2368983.3656318714,11710556.57757128,28837.347224416284,18388609.217207126,549342.7519715166,3243045.65,3706337.88
2159,2456,20.2111116,6342.2,109.76,11.77,51.38,0.71,71.44,2.42,9.99,0.3,18.68,7.53,1.69,0.27,0.24,2.449229513,OD,34.2530599,117.25147,7016.53,7016.53,15.829153005464482,27.44,15.878,1.7281773523113744,717398.0699560017,1595980.3228542393,8562.11889413674,7694672.034867834,191110.50370797483,982089.92,1122388.48
2160,2457,5.9631536,456.0,59.83,12.75,24.16,8.07,37.77,7.13,12.39,0.58,13.82,6.16,10.61,0.52,0.17,3.610875106,OD,27.7849899,113.1523,5921.92,5921.92,18.81989071038252,14.9575,11.747,1.27330382225249,99528.8142233824,248953.86180246054,2304.266559172461,1690335.4890794493,43408.63903223389,136251.06,155715.49
2161,2462,3.61638,307.2,149.48,20.69,43.73,5.62,130.92,9.17,10.51,4.71,15.54,7.77,1.06,0.47,0.21,1.630561379,OD,25.95025,113.25868,5947.97,5947.97,18.748715846994536,37.37,13.209,2.829131652661064,109252.01105507251,523330.3741076639,1769.783548232664,1231990.7181246534,33486.50632174613,149561.73,170927.7
2162,2464,3.213112,269.3,153.65,15.88,60.69,3.82,62.01,7.1,16.81,3.6,32.65,10.71,5.93,0.4,0.08,0.580677941,OD,25.95586,113.23098,5947.97,5947.97,18.748715846994536,38.4125,27.752499999999998,1.38410953968111,134715.915078297,220233.55133314081,1327.692847983141,513835.9474856628,25121.600317577188,184420.82,210766.65
2163,2472,12.6592124,15833.53,449.58,16.06,176.65,1.99,339.49,5.55,15.1,0.85,29.95,2.92,6.93,0.19,0.26,0.59974165,OD,22.85876,108.38047,4626.89,4626.889999999999,22.358224043715847,112.395,25.4575,4.415005401158794,1544885.2698839102,4750393.209377991,9113.628123270491,5243625.062580709,134140.95523441874,2114887.56,2417014.35
2164,2475,4.4313868,510.6,108.92,19.08,45.2,7.45,104.98,9.19,13.72,0.24,14.65,4.06,1.04,0.39,0.38,4.229741763,OD,23.712452,108.675362,4919.99,4919.99,21.55740437,27.23,12.4525,2.186709496085123,138373.841665714,514211.89019704977,2041.57243931955,2545702.749347291,31952.87429249785,189428.38,216489.58
2165,2479,61.448776,14997.45,206.57,14.17,136.68,4.7,138.99,5.55,17.74,1.22,22.36,11.09,3.03,0.2,0.31,1.611226611,OD,24.37128,109.41654,5111.24,5111.24,21.034863387978145,51.6425,19.006,2.7171682626538987,5802218.916203532,9440449.600973124,30619.922413923123,29416481.47389046,497864.6331497495,7943010.94,9077726.79
2166,2480,9.75952,3606.0,126.02,14.2,42.96,4.94,33.77,4.88,14.85,2.48,25.37,4.82,2.41,0.35,0.24,2.146306564,OD,24.35393,109.52667,5111.24,5111.24,21.034863387978145,31.505,21.5645,1.460965939391129,289646.73341807997,364296.8412487361,3728.098400248736,3707467.651724974,60617.016506287,396515.06,453160.07
2167,2501,4.26436,3215.9,200.03,13.85,152.13,7.1,188.39,7.67,29.45,0.4,34.38,9.11,3.2,0.18,0.43,2.309592867,OD,25.626577,110.675074,6309.13,6309.129999999999,17.761939890710384,50.0075,29.223000000000003,1.7112377237107756,448171.9072021949,887989.015687336,2357.780646437336,2751572.2135087466,47320.98665844981,613529.83,701176.94
2168,2507,7.3349888,3738.0,122.19,8.79,38.0,7.38,89.07,3.1,34.58,1.04,36.0,2.25,2.56,0.32,0.2,1.76366843,OD,23.47786,111.37696,4579.86,4579.86,22.486721311475407,30.5475,30.599999999999998,0.9982843137254902,192556.84235455998,722148.9662535014,3250.2903872135016,2390895.9150274703,47353.84872072721,263602.79,301260.33
2169,2511,13.3594652,12366.67,113.81,14.52,46.44,4.12,184.49,6.92,20.67,0.15,30.8,7.98,3.56,0.15,0.35,3.525027697,OD,21.659891,109.200622,3807.98,3807.980000000001,24.595683060109288,28.4525,26.18,1.0868029029793735,428604.9554424762,2724317.9407263547,7328.9081118788545,7145555.222389378,88779.94097384081,586743.43,670563.92
2170,2514,0.6476904,58.27,61.38,12.53,37.78,7.39,45.69,8.41,19.51,0.09,29.94,6.92,2.16,0.19,0.41,8.393039918,OD,21.699242,108.419291,4095.41,4095.41,23.810355191256825,15.345,25.449,0.6029706471767063,16904.616295303804,32710.298296767844,255.94893885176788,398018.9861538354,3334.507021697869,23141.76,26447.72
2171,2519,0.8346272,167.51,68.82,13.6,66.26,12.78,120.89,13.23,14.25,2.12,21.94,4.93,1.81,0.7,0.52,9.416877943,OD,22.2752899,108.93862,4579.68,4579.68,22.48721311,17.205,18.649,0.9225695747761272,38204.9705662328,111526.68618779072,399.19659992779077,640857.7422265558,5815.71188910619,52301.11,59772.7
2172,2521,20.8073256,11426.32,122.02,13.31,32.91,2.16,175.48,10.41,14.53,1.51,20.42,10.59,3.62,0.52,0.15,1.379817864,OD,21.85278,108.59058,4302.04,4302.04,23.245792349726777,30.505,17.357,1.757504176989111,473064.1631013428,4035894.2250269772,11207.529130421975,5387727.714492839,153378.76516941062,647606.35,740121.54
2173,2525,1.623932,1161.0,191.04,20.79,73.8,7.76,109.5,9.18,21.01,1.11,26.92,7.42,2.26,0.54,0.19,1.116005874,OD,23.39544,110.07951,4929.07,4929.07,21.532595628415297,47.76,22.882,2.0872301372257667,82794.23648108999,196552.17115836,756.27078368336,507677.79469566717,11858.321629095877,113342.07,129533.8
2174,2530,10.285144,2892.15,132.97,24.81,32.54,6.05,60.56,14.03,11.37,0.8,19.57,10.48,1.61,0.37,0.17,1.571745562,OD,22.268771,109.988998,4673.04,4673.040000000001,22.232131147540983,33.2425,16.6345,1.9984069253659564,231208.517489974,688481.2695362178,4233.448995586218,2920643.1607517246,62932.46556036306,316515.42,361731.91
2175,2537,5.3576,4857.23,225.45,17.13,89.39,6.93,219.53,7.52,23.86,1.04,35.1,9.23,3.15,0.17,0.27,1.296082949,OD,23.32909,106.63485,5160.41,5160.41,20.90051912568306,56.3625,29.835,1.8891402714932126,330853.0381961,1300049.98277552,3146.64727777552,2278849.6995555107,51655.09781506033,452924.88,517628.43
2176,2541,2.8579176,399.5,296.3,20.23,158.23,7.71,174.63,6.63,31.51,0.93,32.33,5.52,3.17,0.14,0.33,1.195349006,OD,24.7706599,105.34389,6145.24,6145.24,18.209726775956284,74.075,27.4805,2.6955477520423576,312402.4527279177,551651.0428604059,1536.6859296554057,1449183.955577908,30040.34251221183,427666.75,488762.0
2177,2548,2.3810188,1005.69,156.14,32.77,60.46,6.09,117.91,7.44,22.15,0.64,27.41,9.02,3.12,0.2,0.31,2.512766475,OD,24.204891,110.864994,5401.59,5401.59,20.24155737704918,39.035,23.2985,1.6754297486962677,99450.4771693127,310319.7026274207,1130.9824761499208,1138721.0215135983,19433.83043180289,136143.82,155592.93
2178,2549,14.6180668,5079.52,234.24,16.49,44.89,0.79,919.72,4.41,10.99,0.45,25.57,9.92,6.81,0.31,0.26,1.194029851,OD,24.40984,111.59616,5921.65,5921.65,18.820628415300547,58.56,21.7345,2.6943338931192344,453331.0345730011,14860775.018667161,19899.165830039663,6242516.657792893,374850.8694905321,620592.47,709248.54
2179,2561,4.8709272,4031.0,366.98,31.12,161.69,6.76,187.53,7.09,55.48,2.28,63.98,12.79,6.04,0.24,0.59,1.756684333,OD,23.67092,109.27092,4820.86,4820.860000000001,21.828251366120217,91.745,54.382999999999996,1.6870161631392164,544089.9495213057,1009667.2717791374,2688.5236611441373,4217334.318848082,41230.56622536127,744837.88,851243.29
2180,2562,2.6336224,869.12,147.4,7.99,37.46,7.74,118.34,3.1,9.98,0.54,22.41,6.6,1.97,0.2,0.38,2.7257729,OD,23.5928,109.66133,4820.86,4820.860000000001,21.828251366120217,36.85,19.0485,1.9345355277318423,68154.9155989096,344493.4420491175,1252.2207826291176,1513717.2542037824,19203.76325979285,93301.42,106630.19
2181,2570,3.9763528,9504.0,920.68,27.18,146.24,10.29,243.11,8.16,54.64,0.98,94.73,8.04,9.3,0.09,0.49,0.548405148,OD,22.1256299,106.75368,4683.53,4683.53,22.203469945355188,230.17,80.5205,2.8585267105892287,401723.2728812128,1068522.3727587708,2439.046921893771,2899472.0006386754,36339.11766956317,549943.46,628506.81
2182,2573,0.8863208,1257.11,77.03,13.13,26.9,4.27,106.06,10.06,12.2,1.57,20.73,10.6,1.89,0.58,0.48,7.511737089,OD,18.6415,109.70359,3517.83,3517.8300000000004,25.38844262295082,19.2575,17.6205,1.092903152577963,16470.968068523,103905.47945561634,409.39256169061633,631381.4989932122,4581.373637382787,22548.11,25769.27
2183,2580,50.1028996,44980.07,332.2,22.06,116.97,2.24,314.1,6.08,16.41,0.69,30.73,10.5,5.09,0.16,0.3,0.967305088,OD,20.07088,110.33204,3553.16,3553.16,25.29191256830601,83.05,26.1205,3.1794950326372007,4048678.153725483,17395090.133677684,34663.993910185185,23488232.8631936,391808.88538508274,5542482.17,6334265.33
2184,2582,3.0146636,1915.9,178.74,24.93,76.61,8.65,62.4,6.79,36.33,3.88,42.7,11.73,3.65,0.36,0.24,1.560366686,OD,19.982806,110.467983,3553.16,3553.16,25.29191256830601,44.685,36.295,1.2311613169858107,159551.25454764665,207931.0436501376,1246.9913783326376,1147124.9890237527,14094.80694276722,218419.43,249622.21
2185,2585,1.7076988,1287.27,118.42,8.38,41.69,5.0,182.07,2.4,12.83,1.28,21.56,9.28,1.31,0.09,0.27,2.453653217,OD,18.40366,109.85113,3517.83,3517.8300000000004,25.38844262295082,29.605,18.325999999999997,1.6154643675652083,49183.45939466905,343673.1092151554,932.2635199876554,724953.763326753,10432.645615073036,67330.23,76948.84
2186,2589,3.4912728,805.68,127.47,11.24,54.96,3.2,59.05,3.27,13.01,0.6,17.43,6.95,1.92,0.26,0.24,2.064871376,OD,19.896549,109.696932,3497.54,3497.54,25.44387978142077,31.8675,14.8155,2.1509567682494684,132558.1434264312,227876.5173022056,1431.2091491872056,1328223.425419544,15923.799859337563,181466.92,207390.76
2187,2591,1.2347096,16.51,130.19,14.27,71.18,14.2,51.7,5.64,12.28,1.62,19.07,10.43,5.12,2.27,0.28,2.415458937,OD,19.24179,110.61689,3363.57,3363.5700000000006,25.80991803278689,32.5475,16.2095,2.007927449952189,60715.37928838221,70558.81110894881,496.1246255539488,537624.102422879,5308.5042696479395,83116.98,94990.84
2188,2598,2.5138004,321.65,277.25,21.04,95.23,3.09,54.64,2.42,25.42,2.18,32.09,10.08,2.75,0.2,0.58,2.263768003,OD,19.0961399,108.65367,3525.01,3525.01,25.368825136612028,69.3125,27.276500000000002,2.5411068135574575,165379.04480860705,151822.92988919106,1018.2513715066912,2134450.4249768336,11418.163924180111,226397.45,258739.94
2189,2602,6.6154776,3425.64,103.93,19.32,50.12,10.1,77.18,11.72,16.63,3.46,20.94,12.07,1.98,0.58,0.12,1.418272072,OD,19.613781,110.753868,3567.57,3567.57,25.25254098360656,25.9825,17.799,1.4597730209562336,229059.4267252788,564367.3281614373,2844.5157232064375,1424979.3514911288,32282.098513784993,313573.4,358369.6
2190,2615,1.3733556,1189.8,398.12,12.85,150.41,7.05,186.52,5.16,32.87,0.23,44.91,8.44,3.11,0.31,0.57,1.479481922,OD,29.56173,105.77279,5782.6,5782.6,19.20054644808743,99.53,38.1735,2.607306115498972,142703.82627246916,283142.0004131741,756.4947583706742,1151176.5142654134,13915.858101349168,195355.96,223263.96
2191,2616,2.9089596,2888.0,198.45,15.06,91.76,7.11,79.98,7.35,23.94,0.94,40.51,7.73,4.0,0.27,0.38,2.07208681,OD,29.5533066,105.7636154,5782.6,5782.6,19.20054644808743,49.6125,34.433499999999995,1.440820712387646,184402.5823345404,257166.84455303475,1259.794313685535,1669504.9356510108,23174.144582168294,252439.93,288502.78
2192,2623,239.379016,186699.84,283.44,14.33,122.16,3.33,316.44,4.78,20.78,0.36,32.17,9.44,4.67,0.19,0.25,0.928988146,OD,29.58801,106.61211,6092.3,6092.3,18.354371584699454,70.86,27.3445,2.5913803507103803,20201843.63799434,83728505.57703905,166234.97179798904,95731941.60342379,3221696.249697743,27655534.43,31606325.07
2193,2632,119.0180704,122720.0,499.19,20.09,264.22,2.0,284.21,4.51,29.89,0.12,47.12,7.94,5.8,0.06,0.4,0.834898769,OD,29.606554,106.637552,6092.3,6092.3,18.354371584699454,124.7975,40.052,3.1158868470987717,21724735.47159563,37389369.878932364,78411.17943111237,72125736.01837185,1519638.13615931,29740313.84,33988930.1
2194,2636,24.2995396,13997.45,126.58,17.01,50.08,3.22,185.17,9.48,13.21,0.87,22.73,8.48,2.7,0.17,0.27,2.464178151,OD,30.7444399,103.90731,6236.92,6236.919999999999,17.959234972677596,31.645,19.3205,1.6378975699386662,840694.622075823,4973527.896798088,13348.819836305587,10317326.724135112,264846.33143700555,1150878.08,1315289.24
2195,2639,13.5233788,9129.37,372.49,22.55,86.35,3.82,376.83,5.94,37.18,0.23,47.62,6.35,11.0,0.3,0.25,0.714408184,OD,30.544538,103.995984,6236.92,6236.919999999999,17.959234972677596,93.1225,40.477,2.300627516861428,806721.1793706806,5632829.035733709,10293.91510250621,5426294.696835324,204235.70656095448,1104369.77,1262136.88
2196,2642,45.7051064,49444.06,225.61,14.81,95.7,1.44,142.36,4.03,22.46,0.4,27.23,7.85,2.7,0.15,0.46,2.182163188,OD,30.664861,103.944958,6236.92,6236.919999999999,17.959234972677596,56.4025,23.1455,2.436866777559353,3021708.4980577775,7191981.973391936,22945.103864896933,31335020.984647736,455240.73720219283,4136600.84,4727543.82
