Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,Time (d),COD_eff (mg/L),COD_removal (%),NHx_eff (mg/L),NHx_removal (%),C/N_ratio_HRAS,Sludge_VSS (g/a),Sludge_TSS (g/a),Sludge_COD (g/a),Waste_flow (m3/a),Electricity recovery potential (kWh/a)_HRAS,Heat recovery potential (kWh/a)_HRAS
1473,1775,13.66188,5701.97,325.97,18.2,118.92,10.96,114.24,7.49,20.02,1.84,31.99,8.79,4.17,0.21,0.28,0.909770283,CAS,35.68539,117.980803,7565.55,7565.550000000001,14.329098360655736,2.0,81.15537794331358,75.10342119111772,17.075723957086996,14.706673541023992,4.752675678481637,2673602950.9584084,3145415236.4216566,3955913494.330689,785167.9167071999,2166196.39,2475653.02
1474,1777,7.24,1433.6,169.61,11.72,87.24,5.84,110.32,6.52,30.09,0.47,33.07,10.46,3.11,0.28,0.19,1.203369434,CAS,35.341738,117.863629,7565.55,7565.550000000001,14.329098360655736,2.0,50.62845326223655,70.15007767098842,28.88073931765715,4.018812503631941,1.7530179094578529,767062153.9759792,902426063.5011522,1135423237.61661,416093.2256,621740.02,710560.02
1475,1782,5.3057616,3644.94,334.28,27.24,125.08,7.86,176.61,7.91,49.01,0.39,54.57,10.92,5.77,0.34,0.56,1.823866597,CAS,37.4354999,116.35927,7411.1,7411.1,14.751092896174862,2.0,79.30944611206057,76.27454645445118,45.96124436038053,6.220680758252327,1.7255722123230155,1088666554.3180022,1280784181.5505908,1610910534.3016393,304929.759448704,882109.43,1008125.06
1476,1783,6.2796864,2262.3,106.11,15.31,35.33,2.99,101.65,1.1,14.24,0.96,16.77,4.55,1.58,0.19,0.26,2.863436123,CAS,37.45047,116.37873,7411.1,7411.1,14.751092896174862,2.0,42.34436021109067,60.09390235501775,13.688406153620935,3.873552291987804,3.093447092077224,357186965.6604956,420219959.6005832,528860820.81986254,360902.620156416,289595.92,330966.76
1477,1793,7.6224892,8326.59,231.15,24.71,91.45,4.97,109.25,8.09,39.74,2.89,43.66,11.97,4.53,0.35,0.58,2.809533036,CAS,37.2261699,116.12961,7324.78,7324.78,14.986939890710383,2.0,61.51123923349095,73.38903775319449,37.87170209674943,4.70130322911568,1.6242005462640805,1107204669.2505667,1302593728.5300786,1638631197.20074,438075.430708448,897288.83,1025472.95
1478,1801,3.3357576,697.0,85.63,21.58,23.96,2.68,77.8,8.8,10.5,0.42,13.86,6.89,2.27,0.65,0.21,3.278688525,CAS,36.4345199,115.98847,7270.99,7270.99,15.133907103825138,2.0,39.816191505127726,53.50205359672109,10.148204653698654,3.3504318695366275,3.923471477353008,132379561.53585778,155740660.63042092,196036488.07313603,191710.792762944,107346.52,122681.73
1479,1814,12.61932,9847.98,112.89,21.19,58.05,5.8,110.88,12.94,14.44,1.89,52.12,7.22,3.24,1.11,0.24,2.617230098,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,39.150844899456864,65.31947479895751,13.772705785527828,4.621151069751881,2.8426400381394945,859988660.2657831,1011751365.0185682,1273251641.329619,725250.4922208,697212.69,796814.51
1480,1821,12.61932,7515.23,205.82,20.26,86.06,7.89,135.68,12.66,22.21,2.87,28.71,9.48,3.64,0.74,0.25,1.347273119,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,57.27498042484359,72.17229597471403,20.60674772366631,7.218605476513693,2.779428427663273,1627133592.0771651,1914274814.2084296,2408166641.873051,725250.4922208,1318674.41,1507056.47
1481,1822,12.61932,7174.27,108.38,17.5,58.4,3.21,109.43,6.66,15.01,0.17,21.09,10.33,2.71,0.17,0.18,1.980633803,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,38.04721662871509,64.8946146625622,14.383516393058526,4.173774863034466,2.6451957636087267,823638730.1886126,968986741.3983676,1219476173.989164,725250.4922208,667766.09,763161.25
1482,1827,12.61932,3464.2,112.4,13.68,40.96,5.05,74.45,1.67,13.27,1.62,20.59,10.92,1.87,0.15,0.21,2.127228525,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,41.75587856430318,62.85064184670537,12.637605412266096,4.7655959889517865,3.304097350893295,807215534.495659,949665334.7007754,1195117209.9175694,725250.4922208,654427.5,747917.14
1483,1831,12.61932,13379.03,138.27,17.81,59.53,1.9,102.16,4.07,21.93,0.41,27.81,8.86,3.01,0.18,0.29,2.407438154,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,44.55188692407021,67.77906492798857,21.03004416677017,4.103765769401863,2.118487558598055,1074710347.1057456,1264365114.2420535,1590989886.437449,725250.4922208,871201.19,995658.5
1484,1840,12.61932,39456.0,273.43,21.8,72.77,0.91,390.42,6.37,30.1,0.59,36.31,10.33,3.04,0.07,0.31,1.231967571,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,90.0206760978151,67.07724971736272,28.08813744687297,6.683928747930324,3.204935758666227,1818353174.3911145,2139239028.6954284,2690972153.1408806,725250.4922208,1473534.28,1684039.18
1485,1841,12.61932,11036.0,482.37,23.11,165.72,13.72,189.08,14.09,43.87,1.09,62.38,13.09,5.67,0.47,0.42,0.914514654,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,103.57758665771712,78.52735728637413,39.002580686319625,11.0950975921595,2.6556598264803424,3569368944.729349,4199257582.0345287,5280837916.395767,725250.4922208,2891704.29,3304804.9
1486,1849,12.61932,2768.95,200.36,14.8,66.29,5.64,122.03,8.0,31.79,1.22,36.13,10.96,1.98,0.18,0.31,1.670618668,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,64.77735527075595,67.66951723360155,30.378853857778573,4.438962385094138,2.132317288006228,1445047088.0219502,1700055397.6728826,2138811407.963589,725250.4922208,1171179.69,1338491.08
1487,1864,12.61932,4053.59,148.04,10.88,59.6,3.37,96.7,2.94,18.99,0.89,26.19,10.82,3.04,0.21,0.46,3.353747448,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,46.6837141370373,68.46547275260923,17.992731580496173,5.251545126402451,2.594587371471805,1152903926.342022,1356357560.4023788,1706644564.3359303,725250.4922208,934531.88,1068036.44
1488,1865,12.61932,20048.7,307.78,16.65,94.32,6.8,247.41,6.47,41.19,0.57,54.21,10.26,6.68,0.2,0.31,1.064816405,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,88.69879023566716,71.18110655803913,38.6914801597216,6.065840835830051,2.292463091861859,2188231009.93279,2574389423.4503407,3238185319.6043124,725250.4922208,1773179.66,2026491.04
1489,1869,12.61932,8140.4,310.96,28.77,219.77,8.94,305.99,7.8,30.19,1.25,39.13,12.29,4.34,0.35,0.34,1.204861972,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,72.07424938485312,76.82201910700633,27.333298783016573,9.462408800872565,2.636866115466317,2470839050.0716934,2906869470.6725807,3656076722.324184,725250.4922208,2002010.46,2288011.95
1490,1884,12.61932,11842.29,275.38,8.11,109.92,3.64,184.27,5.25,21.42,0.62,27.41,6.88,7.84,0.28,0.28,1.047629738,CAS,36.12488,115.80453,7061.77,7061.77,15.70762295081967,2.0,68.01646319882313,75.30087036138312,18.99919207513041,11.301624299111076,3.579966081181706,2178322523.6814585,2562732380.801716,3223349502.479492,725250.4922208,1765055.8,2017206.63
1491,1896,31.7587668,19441.83,172.82,13.96,80.43,4.52,100.16,5.27,19.73,0.26,24.74,6.18,2.61,0.11,0.2,1.258970162,CAS,37.4147051,118.0200331,7525.08,7525.079999999999,14.43967213114754,2.0,51.51772152140405,70.18995398599465,18.480752442510628,6.331715952809794,2.787641990317431,3413709627.9735084,4016128974.08648,5052811484.343514,1825222.060620192,2766840.58,3162103.52
1492,1901,4.6751576,2113.8,167.05,17.08,82.8,2.46,53.54,4.75,7.36,0.27,10.18,2.08,1.14,0.05,0.22,1.466960059,CAS,37.504739,117.515004,7486.05,7486.05,14.54631147540984,2.0,52.03271113167809,68.85201368950727,6.135586527362946,16.63605261735128,8.480478744717756,470931784.96525335,554037394.0767685,696924112.1855962,268688.039498944,381624.75,436142.57
1493,1902,4.7444444,2786.4,95.61,9.34,56.84,6.08,114.44,4.08,25.52,0.42,32.69,8.07,2.9,0.13,0.43,4.984351455,CAS,37.47233,117.52485,7486.05,7486.05,14.54631147540984,2.0,34.64919454035707,63.75986346579116,25.00704881588887,2.009996802943303,1.3855771144950866,272185156.2417943,320217830.8726992,403049582.2506629,272670.051667936,220703.65,252232.74
1494,1915,4.8146,3478.0,338.17,23.57,115.07,13.03,251.31,13.76,38.76,2.09,42.99,11.81,4.17,0.71,0.28,0.890019072,CAS,35.07746,115.64212,6986.29,6986.290000000001,15.912158469945355,2.0,86.75115298689576,74.34688086261473,35.783088856456416,7.680369307387982,2.424361779803229,958298785.046697,1127410335.3490555,1418012186.6345968,276701.995024,776481.31,887407.21
1495,1916,3.96752,1486.02,241.7,25.64,100.98,7.53,101.48,7.33,27.81,0.86,36.13,8.49,3.54,0.32,0.17,0.786818476,CAS,35.36253,115.13194,6999.55,6999.549999999999,15.875546448087434,2.0,62.753898660814194,74.03645069887703,25.80203473445759,7.220299408638654,2.4321298419542416,604021531.5800135,710613566.5647218,893887400.9139715,228019.0876288,489478.77,559404.31
1496,1919,4.80736,1000.0,197.28,32.48,53.7,5.33,117.04,7.23,25.98,1.31,32.36,12.02,3.72,0.34,0.28,1.699029126,CAS,34.22657,113.93008,6883.69,6883.6900000000005,16.192103825136613,2.0,71.91660916041384,63.54591993085268,24.700054735050525,4.9266561391434776,2.9115971576516726,491172021.7012315,577849437.2955666,726988643.019695,276285.9017984,398087.62,454957.28
1497,1920,5.71236,1396.5,112.66,17.4,44.34,4.89,104.98,5.05,24.04,0.69,36.86,12.74,3.42,0.35,0.34,3.569179089,CAS,35.07746,115.64212,6986.29,6986.290000000001,15.912158469945355,2.0,39.28245707711957,65.13185063277155,23.384241510832325,2.7277807369703577,1.679868772263693,387354607.4624579,455711302.8970093,573522001.8321528,328297.55499840004,314051.68,358916.21
1498,1921,18.84572,14080.93,134.96,10.39,90.52,3.77,165.52,3.48,17.09,0.31,19.82,7.06,3.16,0.41,0.25,2.006903749,CAS,35.2249368,115.4819882,6986.29,6986.290000000001,15.912158469945355,2.0,44.0104297251652,67.39001946860907,16.218867497174752,5.09732301243562,2.713532848876878,1558718989.6391969,1833787046.634349,2307496371.6031938,1083090.6662368,1263548.94,1444055.93
1499,1922,18.4258,13031.91,645.64,29.1,292.04,4.03,555.37,6.31,46.55,2.36,60.68,21.37,10.17,0.2,0.4,0.648781912,CAS,35.2883,115.47492,7020.94,7020.939999999999,15.81825136612022,2.0,104.32117662771282,83.84220670532916,38.87421085551121,16.489342952714907,2.683557410733218,7210180320.365312,8482565082.78272,10664810647.758871,1058957.2591519998,5839883.59,6674152.68
1500,1926,1.3576448,1605.0,175.24,28.34,67.32,4.63,89.41,9.61,23.23,2.72,28.87,11.57,1.71,0.19,0.65,4.424778761,CAS,34.82981,115.5746,6986.29,6986.290000000001,15.912158469945355,2.0,53.57341473431335,69.42854671632426,21.98247657666328,5.370311766408623,2.437096409382153,145239869.7942761,170870435.0520895,214979286.37616825,78025.80166451201,117719.3,134536.34
1501,1937,69.77188,87204.52,317.84,23.75,130.62,3.03,408.57,5.46,41.46,0.98,53.18,12.34,7.56,0.32,0.31,1.054099085,CAS,34.64793,112.42616,7194.87,7194.870000000001,15.341885245901636,2.0,72.60836592947474,77.15568653112422,38.52542666919626,7.0780832870326496,1.8846868732418256,14004467912.018106,16475844602.374245,20722518241.67641,4009890.4151072,11347327.05,12968373.77
1502,1941,9.7864528,9937.89,276.0,34.31,124.27,4.45,160.08,5.98,38.28,1.78,42.04,11.35,2.68,0.16,0.29,1.199884149,CAS,33.439219,114.942304,6695.3,6695.3,16.706830601092896,2.0,67.35178772430376,75.59717836075951,35.86850834057928,6.299612485425075,1.8777415298340232,1707373987.591257,2008675279.519126,2526599405.5711927,562441.5349080319,1383526.34,1581172.96
1503,1950,9.9737516,9145.24,271.48,26.99,115.96,5.09,184.69,5.0,25.68,0.7,36.59,9.56,5.1,0.25,0.25,1.022536709,CAS,34.747858,113.022501,7286.14,7286.14,15.092513661202188,2.0,67.10723156720866,75.28096671312485,23.312165248637807,9.220540309042804,2.878635718796216,1703987005.9216986,2004690595.2019985,2521528995.8684487,573205.866654304,1380749.86,1577999.84
1504,1963,9.50612,7221.5,240.88,23.46,122.32,8.0,189.2,8.24,25.1,1.84,30.61,11.02,2.05,0.24,0.38,1.747769294,CAS,33.392021,115.08649,6695.3,6695.3,16.706830601092896,2.0,62.72825098452972,73.95871347370901,23.09879378456721,7.972933129214307,2.715650504072632,1440388879.94481,1694575152.8762467,2131605864.318344,546330.4052128,1167234.05,1333981.77
1505,1967,4.3737564,589.31,146.89,15.85,77.33,5.35,82.54,4.91,28.73,0.82,32.24,13.1,2.27,0.24,0.13,0.992063492,CAS,35.29458,114.13292,7067.59,7067.59,15.68964480874317,2.0,46.20219400201921,68.54639934507509,27.748959714030708,3.414689474310104,1.6650063453967248,398267338.6704811,468549810.20056605,589578118.6802636,251366.078517216,322843.76,368964.3
1506,1969,0.0324352,7.4,169.02,30.2,57.02,8.44,101.24,8.25,33.87,2.04,38.01,13.61,3.21,0.43,0.51,3.673822216,CAS,34.1430099,113.48045,6883.69,6883.6900000000005,16.192103825136613,2.0,57.209233317606135,66.15238828682634,32.75714783894736,3.2856573990334703,1.7464656446549935,3130400.8886048435,3682824.574829228,4633774.376915367,1864.097650688,2537.38,2899.87
1507,1979,19.6846912,25998.93,283.37,15.27,124.14,1.31,133.71,4.3,30.66,0.32,36.94,6.91,3.32,0.11,0.31,1.156284968,CAS,35.437054,113.789333,7174.77,7174.77,15.396803278688523,2.0,68.52484911891086,75.81788858421467,28.15160212626055,8.181336835418954,2.4341367433219405,3517350659.0371933,4138059598.867285,5204869438.97446,1131307.549219328,2850105.14,3257263.02
1508,1994,7.0513256,4298.04,424.19,20.37,122.93,5.92,285.18,5.7,37.38,0.56,46.75,9.37,4.86,0.25,0.31,0.767668763,CAS,34.717801,114.459663,6912.32,6912.320000000001,16.113879781420767,2.0,110.72728214640892,73.89677216662133,33.57126589059519,10.189229827193175,3.298275451013855,1651743530.4235847,1943227682.8512764,2443991541.745327,405249.836140864,1338291.56,1529476.07
1509,1997,22.36436,17030.56,323.03,32.79,106.41,7.81,156.9,8.25,31.26,4.41,36.84,9.73,4.36,0.37,0.29,0.999173098,CAS,35.11126,113.37293,7048.46,7048.46,15.741912568306008,2.0,86.92828125177142,73.08971883361563,28.499147883717324,8.831900563924112,3.0502063292017563,4185230837.4063034,4923800985.183886,6193043089.118283,1285311.9738784,3391213.58,3875672.67
1510,2002,4.3486336,360.0,124.26,19.02,81.54,6.63,152.26,6.67,21.3,0.4,40.04,11.05,2.16,0.33,0.4,3.800836184,CAS,34.76792,111.75413,7607.41,7607.410000000001,14.214726775956285,2.0,41.51885775895776,66.58710948096108,20.532271696240667,3.604358233611897,2.022126843692586,330396427.14308083,388701678.9918598,489150634.7098911,249922.235024384,267851.24,306115.7
1511,2013,2.568752,367.77,113.58,22.48,45.6,9.08,78.07,5.35,15.9,0.95,23.09,8.01,2.02,0.49,0.27,2.96377607,CAS,33.8728601,115.3608442,6807.24,6807.240000000001,16.40098360655738,2.0,39.24561346764273,65.44672172244873,15.227421787237578,4.230051652593851,2.577298640307928,176502194.81104788,207649640.95417395,261320903.8500297,147629.87644288,143095.24,163537.42
1512,2015,5.01732,5170.18,498.36,27.52,124.27,3.71,160.87,17.89,59.44,0.7,69.56,15.23,4.69,0.2,0.63,1.338034152,CAS,33.78028,111.61793,8087.32,8087.32,12.903497267759564,2.0,132.41915950030895,73.42901527002388,54.97507528525093,7.511649923871243,2.4087126541113664,1316251119.785935,1548530729.1599233,1947630315.6741264,288352.6053408,1066491.91,1218847.9
1513,2016,5.76304,6196.5,212.95,20.77,111.61,2.73,101.53,8.61,32.22,1.25,38.77,11.39,4.03,0.26,0.35,1.821209283,CAS,32.183626,114.480161,6700.38,6700.38,16.69295081967213,2.0,58.16264260917854,72.68718355990677,30.545046583364574,5.198489809545082,1.9041595648066567,772802188.5311183,909179045.3307272,1143763810.7155228,331210.2075776,626307.18,715779.64
1514,2017,5.1825368,2855.03,267.71,21.88,96.83,6.26,117.71,5.9,42.63,0.58,52.77,8.83,2.64,0.24,0.4,1.627140707,CAS,34.38369,111.69078,7590.48,7590.48,14.260983606557378,2.0,72.27524302020889,73.00241193074262,40.42507136821118,5.172246379987859,1.7878816430994242,838127154.2632402,986031946.1920474,1240325575.875501,297847.85274899204,679182.9,776209.02
1515,2040,6.5658112,7159.17,140.39,24.17,89.63,8.03,75.44,8.09,13.38,2.3,33.92,12.48,1.46,0.31,0.46,3.958010669,CAS,32.988115,111.877628,6519.89,6519.889999999999,17.186092896174866,2.0,45.3949467134533,67.66511381618827,12.452144185235566,6.93464734502567,3.6455526083032206,563589156.1102152,663046066.0120178,834276968.1372021,377346.624432128,456837.03,522099.46
1516,2051,0.5934628,1.05,109.37,26.33,29.87,8.52,36.64,12.0,39.05,3.85,39.71,6.64,3.53,0.37,0.11,1.324662813,CAS,35.71506,115.04339,6999.55,6999.549999999999,15.875546448087434,2.0,47.42749659961011,56.63573502824348,38.5250270781623,1.34436087538462,1.231082758316713,31355947.17743087,36889349.620506905,46428631.5496162,34107.16170243199,25423.59,29055.53
1517,2056,5.2089628,3960.0,241.76,18.46,106.35,8.21,117.38,12.27,28.68,1.98,36.0,15.9,6.15,0.6,0.23,1.030004478,CAS,35.8436899,115.32597,7061.77,7061.77,15.70762295081967,2.0,62.73579409923625,74.05038298343968,26.672132535744947,7.000932581084565,2.35211016648782,793508375.5736408,933539265.380754,1174310630.7627597,299366.593022432,643034.14,734896.16
1518,2059,5.980964,3128.7,191.02,21.38,77.01,8.37,100.49,11.09,20.22,0.89,24.42,11.35,2.76,0.54,0.2,1.178967225,CAS,33.0068499,114.36229,6647.72,6647.719999999999,16.836830601092895,2.0,54.8128725094391,71.30516568451519,18.77715536636647,7.135730136664345,2.919125471349063,713324303.4538227,839205062.8868504,1055763038.1610396,343734.61366816,578119.34,660707.81
1519,2061,9.31064,10951.76,321.82,26.47,133.53,3.3,238.43,5.0,25.7,1.05,40.8,8.54,6.25,0.25,0.45,1.523616049,CAS,34.260564,112.84996,7286.14,7286.14,15.092513661202188,2.0,73.61479936556049,77.12547406452039,22.696233022740167,11.68780925003826,3.243480946454999,1881041230.123935,2212989682.498748,2783259689.063948,535095.8881215999,1524069.5,1741793.71
1520,2062,1.526192,481.0,226.21,16.74,95.95,5.49,160.35,8.42,9.71,1.28,12.88,4.13,2.37,0.26,0.57,2.721153387,CAS,34.20468,112.69693,7352.04,7352.04,14.912459016393443,2.0,62.18711347208371,72.50912273016944,7.832373725602767,19.33703681150601,7.9397530877266576,211797982.90563977,249174097.5360468,313392554.7280023,87712.45195648,171608.86,196124.42
1521,2067,25.27484,13566.0,262.38,26.35,166.21,9.29,303.09,8.28,47.38,3.83,60.53,11.55,4.67,0.26,0.29,1.228657374,CAS,34.69909,111.07373,7861.49,7861.490000000001,13.52051912568306,2.0,65.35696128498269,75.09072288856518,45.13795086746788,4.732058110029809,1.4479381546778896,4199234533.8304543,4940275922.153476,6214345781.008476,1452581.4505696,3402878.6,3889004.12
1522,2088,5.49516,6705.75,185.47,21.04,78.76,5.45,212.65,8.85,14.95,1.66,25.7,8.36,5.0,0.29,0.25,1.520403819,CAS,32.5553199,113.07587,6754.54,6754.539999999999,16.544972677595627,2.0,54.15711854793086,70.80006548340386,13.558883209803696,9.3051290314134,3.994216758853175,632205554.9043685,743771241.0639629,935683056.1050658,315814.7582304,512365.41,585560.47
1523,2096,5.341672,8642.85,249.59,15.11,134.41,1.67,150.81,6.36,30.44,0.69,38.08,7.13,3.65,0.14,0.51,2.175025589,CAS,34.9204275,113.0976831,7048.46,7048.46,15.741912568306008,2.0,63.83953154858196,74.42223985392766,28.341272351496745,6.894637478657216,2.2525287770014497,840816172.80802,989195497.4212002,1244304215.7363634,306993.58184768,681361.54,778698.9
1524,2103,3.439,1255.0,189.03,13.0,79.79,8.0,136.49,11.04,24.05,2.48,24.85,10.95,8.75,0.64,0.27,1.533829461,CAS,33.42066,114.01647,6819.17,6819.17,16.368387978142078,2.0,54.31209012515239,71.26800501235127,22.632425871566166,5.894279120307004,2.39974673653461,406742170.0991865,478520200.11669,602017406.7638317,197644.28216,329655.32,376748.94
1525,2105,10.690584,10831.84,269.04,14.61,108.15,2.89,155.23,3.21,21.0,0.57,27.33,10.16,2.08,0.17,0.29,1.139802696,CAS,33.1083225,111.4902536,6906.42,6906.42,16.13,2.0,67.03003122391154,75.085477540919,18.65397421038507,11.17155137911872,3.59333783074464,1804322420.731582,2122732259.684214,2669955482.707777,614403.2569209599,1462025.88,1670886.73
1526,2116,36.9876396,22759.84,498.15,10.01,234.64,0.67,377.71,5.36,24.14,0.31,38.99,7.05,9.76,0.02,0.33,0.676035564,CAS,35.3379,113.89178,7174.77,7174.77,15.396803278688523,2.0,92.31692717605064,81.46804633623394,18.657888756052472,22.70965718288123,4.947876385322736,11303805554.0108,13298594769.424477,16721192002.788391,2125732.910013024,9156263.35,10464300.97
1527,2118,2.22268,1151.07,113.59,18.61,50.54,4.57,81.76,7.32,15.75,0.5,26.14,9.9,2.95,0.6,0.27,2.842703727,CAS,32.50855,112.326504,6486.55,6486.549999999999,17.277185792349727,2.0,39.25435784802145,65.44206545644737,15.077241574876677,4.271482064275079,2.603550367822672,152713641.44524446,179663107.58264056,226100449.4453862,127740.6202592,123809.07,141496.08
1528,2119,6.626772,4290.0,126.18,15.45,56.91,6.65,68.12,10.09,12.32,1.77,27.93,3.4,0.99,0.2,0.15,1.354646437,CAS,32.515272,112.369948,6486.55,6486.549999999999,17.277185792349727,2.0,42.35996381214742,66.42893975895751,11.527647244389042,6.431434704634399,3.674640879800141,507030035.2604606,596505923.835836,750602764.6594135,380850.12939168,411018.34,469735.25
1529,2137,7.73232,3249.1,217.82,21.41,40.23,5.13,88.2,6.75,17.4,2.45,18.92,9.81,1.93,0.24,0.3,1.527417138,CAS,34.7305599,112.80444,7194.87,7194.870000000001,15.341885245901636,2.0,90.59052901675447,58.41037139989236,16.09559135224121,7.496601423901078,5.628282119882492,735777618.4497577,865620727.5879501,1088968007.3459427,444387.5649407999,596301.86,681487.84
1530,2138,5.2105556,3247.0,183.1,21.0,85.96,7.07,110.18,4.59,28.57,1.9,40.91,7.76,2.42,0.3,0.29,1.789019124,CAS,34.5186841,112.2082672,7194.87,7194.870000000001,15.341885245901636,2.0,53.1368271762657,70.97934070111103,27.21879049340323,4.729469746576026,1.952211182533772,597463905.6733845,702898712.5569232,884333909.1178229,299458.13353206404,484247.42,553425.63
1531,2141,13.803422,13563.36,218.48,24.04,90.47,3.95,89.32,6.29,18.86,0.66,30.32,8.47,2.0,0.11,0.27,1.388603168,CAS,34.78937,113.39991,7048.46,7048.46,15.741912568306008,2.0,59.54547515390921,72.74557160659593,17.10919102582963,9.283186501433557,3.4803209026080664,1886411704.1572025,2219307887.243768,2791742223.6179914,793302.5392676799,1528714.4,1747102.17
1532,2156,6.77664,4532.6,279.29,23.8,101.82,8.69,175.39,7.99,37.52,0.91,56.06,10.95,4.61,0.24,0.39,1.526478531,CAS,34.0911399,115.30544,6798.32,6798.32,16.42535519125683,2.0,73.66614857363167,73.6237786624542,35.169342682381306,6.265078138642584,2.094612607318817,1146722250.7547357,1349085000.8879244,1696956085.991228,389463.2591616,929226.63,1061973.29
1533,2163,3.2218,640.0,201.19,28.18,45.65,6.41,148.83,10.03,12.16,4.86,18.76,9.99,1.41,0.5,0.27,1.560603433,CAS,34.46073,113.81982,7017.78,7017.78,15.825737704918032,2.0,80.11128895003424,60.18127692726565,10.91547232850082,10.2346025616709,7.339241632344194,303919373.23833853,357552203.80981004,449798231.3122537,185161.485392,246302.48,281488.55
1534,2165,2.5386336,344.09,69.75,18.64,10.46,2.74,65.64,14.32,4.35,1.26,16.35,8.29,2.87,0.69,0.19,3.717472119,CAS,34.38686,113.84769,7017.78,7017.78,15.825737704918032,2.0,42.20059012369389,39.49736182982954,4.212136043936687,3.1692863462830427,10.01880985882236,50598748.518883176,59527939.43398021,74951749.83277561,145898.92862438396,41042.41,46905.61
1535,2168,205.1867404,139681.58,254.67,19.79,141.14,2.11,209.53,5.0,25.19,0.33,29.66,5.33,3.32,0.07,0.26,1.106948229,CAS,34.65587,114.02208,7017.78,7017.78,15.825737704918032,2.0,64.75695794196882,74.57220797818007,23.025244884825582,8.593708277786497,2.8124329737159868,32879941970.622288,38682284671.320335,48656858762.50789,11792377.439694174,26643735.24,30449983.13
1536,2179,6.7720788,7430.0,315.91,19.27,153.86,6.06,155.6,4.75,28.4,2.59,45.18,8.18,2.29,0.11,0.34,1.146170442,CAS,34.4446299,113.04654,7286.14,7286.14,15.092513661202188,2.0,72.7574329969211,76.96893640691302,25.47725786350924,10.291345551023795,2.8557795892599045,1345568173.6462908,1583021380.760342,1990995179.562868,389201.120429472,1090237.84,1245986.1
1537,2197,0.7664988,256.8,141.4,15.04,104.68,10.77,38.44,16.06,23.53,1.3,45.13,8.58,3.0,0.46,0.3,2.374169041,CAS,30.17134,114.74388,6187.53,6187.530000000001,18.09418032786885,2.0,45.17030072482218,68.05494998244541,22.6005315313228,3.950142238322157,1.9986388666221957,66901246.00404745,78707348.24005583,99038936.17292549,44051.789794272,54232.17,61979.63
1538,2198,1.42628,994.28,148.44,16.04,49.03,5.53,142.1,7.48,20.4,1.43,33.16,12.88,2.3,0.41,0.25,1.888217523,CAS,30.11631,114.94478,6187.53,6187.530000000001,18.09418032786885,2.0,53.431133631078936,64.00489515556525,19.48467519002876,4.486886323388442,2.742213206531778,117594787.66167444,138346809.01373464,174078137.5995774,81970.36544319999,95322.47,108939.96
1539,2208,3.1759708,1658.2,174.37,7.68,79.97,7.13,111.69,6.17,18.71,0.43,23.74,8.74,1.91,0.22,0.5,2.999580059,CAS,30.26348,115.05074,6131.89,6131.889999999999,18.24620218579235,2.0,51.85613086257708,70.26086433298326,17.443371693405645,6.76979319398373,2.9728272592036182,344273008.77952445,405027069.1523817,509570625.4926573,182527.615273952,279032.91,318894.75
1540,2209,5.058588,3489.5,151.22,15.28,51.98,3.48,56.97,7.74,19.81,0.76,22.97,8.24,1.83,0.38,0.33,2.427541562,CAS,30.536294,114.648658,6012.98,6012.98,18.57109289617486,2.0,52.78581097877112,65.0933666322106,18.852095363589854,4.835460052549951,2.799997027424306,434797285.84593296,511526218.6422742,643629148.2976977,290724.33672672004,352441.26,402790.01
1541,2221,8.98484,6990.0,185.0,18.62,72.86,5.52,103.26,3.38,28.51,0.31,30.54,9.75,3.33,0.12,0.25,1.502584445,CAS,29.809319,113.466761,6067.76,6067.76,18.42142076502732,2.0,54.18298266726646,70.71190126093705,27.148552371309016,4.775333667804229,1.9957963845073308,1032865181.0880222,1215135507.162379,1528783133.4973643,516371.6929696,837137.75,956728.85
1542,2230,1.85344,539.75,176.61,22.38,90.11,4.71,108.29,5.82,22.68,1.82,26.87,7.11,3.39,0.25,0.23,1.491279258,CAS,30.4347199,114.88005,6131.89,6131.889999999999,18.24620218579235,2.0,52.11122157376159,70.49361781679318,21.393609703523587,5.671914887462135,2.4358311802415806,204167626.2767832,240197207.3844508,302199168.87908745,106519.8657536,165479.54,189119.48
