Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,Annual HDD,Annual average temperature
1036,1.1163356,99.41,165.88,22.72,67.27,2.6,87.97,2.68,6.32,0.28,9.89,2.68,1.39,0.1,0.34,OD,32.170335,120.021292,6684.15,16.73729508
1037,14.2405732,21217.41,176.81,17.91,73.42,2.93,213.61,5.56,24.55,0.28,35.35,11.78,3.12,0.19,0.31,OD,32.50523,119.85872,6890.29,16.17407104
1038,10.6740768,8439.28,225.79,21.85,78.38,6.99,123.06,3,31.87,1.43,41.45,11.97,2.72,0.14,0.34,A2O,32.50411,120.14215,6890.29,16.17407104
1039,4.938766,2763.8,116.09,10.5,55.17,4.98,87.05,2.74,8.87,0.58,18.89,8.86,2.14,0.26,0.29,OD,32.401759,119.875656,6890.29,16.17407104
1040,7.427878,5076.08,109.82,19.12,34.54,2.42,106.41,6.88,17.58,0.33,27.86,8.63,1.85,0.15,0.47,SBR,32.401759,119.875656,6890.29,16.17407104
1041,8.40564,10377.01,221.28,18.12,132.16,3.14,142.86,6.62,25.07,1.21,33.35,11.56,3.05,0.21,0.43,A2O,33.94127,118.30435,7043.99,15.75412568
1042,4.1840684,4880.05,209.12,23.59,123.25,7.37,35.23,4.91,12.17,0.81,15.3,4.46,1.24,0.12,0.56,A2O,33.7210294,118.742001,6933.22,16.05677596
1043,7.047054,7177.21,195.8,30.78,102.88,7.51,369.21,4.93,14.64,0.85,17.84,4.54,2.38,0.2,0.32,A2O,34.30802,118.96932,7172.78,15.40224044
1044,4.8906924,2659.97,215.29,18.58,64.75,1.51,128.03,4.83,26.81,0.27,34.2,5.48,2.75,0.12,0.5,A2O,33.970908,118.345452,7043.99,15.75412568
1045,0.0552412,9.5,201.28,14.42,91.61,2.13,135.09,7.62,25.09,2.01,30.3,9.54,3.25,0.22,0.5,A2O,34.04352,118.49485,7111.65,15.5692623
1046,18.884454,12138.24,172.6,23.94,66.15,6.52,148.85,7.4,28.78,0.53,33.7,11.78,3.59,0.24,0.22,A2O,34.151216,119.159026,7144.68,15.47901639
1047,11.2926624,15713.26,230.44,11.3,102.4,2.49,153.01,4.41,16.12,0.54,26.72,8.02,3.58,0.14,0.3,CAS,34.08297,118.82051,7111.65,15.5692623
1048,3.690228,5544.7,773.38,36.8,150.74,7.47,340.65,14.24,49.09,1.23,53.98,13.61,4.82,0.39,0.6,A2O,34.157197,118.759984,7111.65,15.5692623
1049,17.5549728,37053,310.85,20.06,158.43,4.22,280.44,4.67,34.67,1.25,41.65,8.55,5.18,0.07,0.49,A2O,34.12991,118.82578,7111.65,15.5692623
1050,1.139576,340.19,125.68,15.45,37.92,0.73,58.9,5.45,14.29,1.56,18.41,9.76,4.61,0.19,0.35,OD,33.24961,118.19318,6879.65,16.20314208
1051,8.960224,6679.31,177.8,21.01,85.9,3.09,80.56,5.25,22.96,1,37.2,11.97,2.43,0.27,0.27,OD,33.446743,118.229714,6901.91,16.1423224
1052,2.1768508,4673.5,250.76,27.95,70.87,5.14,144.04,6.16,58.14,1.74,65.03,22.34,1.69,0.62,0.56,CAS,33.24961,118.19318,6879.65,16.20314208
1053,0.652324,947.55,384.17,24.52,183.61,5.04,130.62,5.07,26.43,0.81,40.06,11.65,3.36,0.25,0.87,OD,33.74388,118.78716,6933.22,16.05677596
1054,19.3310896,16380,129.09,19.11,52.59,4.05,120.72,5.09,22.54,0.95,24.33,10.64,2.25,0.29,0.22,A2O,33.7235299,118.7455,6933.22,16.05677596
1055,19.2778032,22288,201.42,21.38,75.99,2.2,342.71,6.63,22.34,0.6,30.5,10.41,3.52,0.21,0.27,A2O,33.89115,118.28963,7043.99,15.75412568
1057,7.1051188,4224.63,217.58,16.34,77.55,1.15,86.18,1.73,21.99,0.22,25.03,4.97,2.45,0.24,0.41,SBR,33.89868,118.33924,7043.99,15.75412568
1059,3.2691496,1785,177.6,20.38,99.54,4.56,127.77,6.8,22.35,0.68,35.28,7.04,3.11,0.12,0.3,OD,33.8485,118.53152,7111.65,15.5692623
1061,9.6091452,17271,320.25,18.31,124.59,8.15,165.7,6.03,35.48,0.52,46.07,11.89,4.46,0.16,0.38,OD,33.9619299,118.27549,7043.99,15.75412568
1062,1.84982,2517.76,268.28,29.56,150.55,8.68,171.26,8.53,41.8,2.3,52.23,11.41,3.36,0.25,0.57,A2O,31.946894,118.537656,6726.26,16.62224044
1063,34.0481272,22796.36,296.07,17.79,97.28,4.46,184.92,2.84,25.29,0.99,32.45,9.65,5.58,0.11,0.57,A2O,31.544743,120.427479,6504.77,17.22740437
1064,4.4322556,2013.5,137.55,12.87,63.76,5.76,140.16,7.78,21.58,1.6,26.65,6.41,2.71,0.49,0.15,OD,30.777283,119.781611,6284.02,17.83054645
1065,4.8875792,2933.7,121.88,27,39.8,7.78,185.53,13.43,8.56,2.33,13.39,7.62,1,0.33,0.25,OD,30.79912,119.64544,6590.24,16.99387978
1066,2.0484132,1242.15,155.14,13.82,57.76,8.2,436.83,6.42,28.67,0.58,43.02,11.53,2.96,0.57,0.35,CAS,27.578205,120.5531019,5704.41,19.41418033
1067,15.03748,13922.17,226.92,22.86,69.97,6.07,107.51,0.62,27.4,1.13,31.03,12.32,1.87,0.25,0.28,A2O,27.500554,120.401691,5704.41,19.41418033
1068,3.8867216,3975.92,163.45,15.9,31.64,1.23,115.03,6.38,33.84,0.73,39.16,14.34,3.99,0.58,0.37,SBR,27.51276,120.61878,5704.41,19.41418033
1069,15.8737,25235.01,252.46,27.35,51.4,4.52,270.76,5.67,23.23,0.51,30.15,8.67,3.42,0.26,0.34,CAS,27.568536,120.580565,5704.41,19.41418033
1070,10.07808,4021.84,225.32,22.11,74.79,1.21,152.01,2.21,14.48,0.77,20.86,9.66,2.71,0.2,0.25,A2O,28.91186,118.52155,6580.33,17.02095628
1071,2.156072,2523.57,242.93,18.78,119.39,0.52,156.54,3.15,27.42,0.11,33.43,5.99,3.4,0.12,0.71,SBR,29.60058,119.04052,6602.66,16.95994536
1072,13.1418308,6153.58,146.66,18,64.76,7.31,135.44,11.41,14.82,0.48,24.21,8.51,2.64,0.2,0.15,A2O,30.5232999,120.4310799,6231.8,17.97322404
1073,2.3954988,1955,263.9,24.42,104.94,5.7,161.43,6.75,41.91,1.64,61.4,13.39,2.58,0.37,0.47,A2O,29.60619,119.1582,6545.47,17.11620219
1074,18.2891812,30619.29,313.76,24.7,82.98,1.76,293.65,2.45,15.37,0.3,23.62,6.36,7.94,0.07,0.43,A2O,30.26721,121.46406,6143.92,18.21333333
1075,24.313006,31720.52,338.1,27.29,214.21,4.61,427.33,8.08,18.09,0.07,33.11,5.17,9.01,0.21,0.39,SBR,30.26721,121.46406,6143.92,18.21333333
1076,13.7586788,13196.14,371.44,33.63,146.18,3.06,446.08,5.36,25.1,0.35,37.36,10.98,10.07,0.14,0.47,A2O,30.18291,121.24289,6208.57,18.03669399
1077,3.3276488,407.16,204.64,11.24,99.79,4.89,103.69,5.24,23.01,0.68,26.35,6.79,2.01,0.31,0.48,A2O,30.5499,120.08431,6397.13,17.52150273
1078,1.3135532,1002.18,127.17,30.98,34.85,1.63,351.89,5.18,8.55,0.73,13.09,5.9,8.01,0.33,0.67,CAS,30.529065,120.21863,6397.13,17.52150273
1079,3.5990764,1063.53,169.56,8.57,121.58,1.71,131.12,1.31,28.31,0.13,30.8,5.93,1.58,0.14,0.51,SBR,30.498803,119.99071,6397.13,17.52150273
1080,12.4842216,8498.69,282.02,13.37,152.09,3.14,167.3,2.21,31.77,0.27,37.11,7.78,2.32,0.18,0.27,A2O,30.54949,119.98461,6397.13,17.52150273
1081,1.1699116,121,195.93,17.39,29.28,6.8,28.5,6.79,25.12,0.82,40.08,8.36,3,0.25,0.25,OD,30.637523,120.083603,6397.13,17.52150273
1082,4.496402,1461.1,123.11,35.25,78.3,10.98,95.27,13.42,17.6,4.22,22.67,9.97,1.6,0.67,0.2,A2O,30.50619,120.16055,6397.13,17.52150273
1083,29.0163272,18459.3,209.88,13.76,97.5,2.34,134.32,2.65,20.52,0.2,28.23,7.67,2.89,0.14,0.2,Other,29.2899,120.21615,6530.21,17.15789617
1084,5.5091332,993.45,184.71,33.64,45.55,4.38,66.11,7.16,13.11,0.25,20.91,9.39,1.41,0.27,0.22,A2O,29.259,120.24409,6530.21,17.15789617
1085,2.285668,2366,303.59,25.23,144.14,4.81,128.54,4.57,37.71,1.54,58.19,13.29,4.73,0.32,0.85,OD,28.38655,121.52122,6037.85,18.50314208
1086,2.5460184,788.3,97.12,15.52,67.97,10.86,142.45,9.68,9.4,0.91,47.63,6.71,2.16,0.28,0.33,CAS,28.34933,121.59001,5727.03,19.35237705
1087,24.3048972,26396.33,199.4,15.75,79.24,4.13,196.45,6.61,20.44,1.33,24.88,9.25,3.42,0.26,0.26,SBR,28.312093,121.448015,6037.85,18.50314208
1088,10.7578436,1906.08,179.49,10.02,101.75,2.57,105.66,3.64,20.82,0.61,30.51,9.16,3.63,0.24,0.14,A2O,28.4613,121.34906,6037.85,18.50314208
1089,34.7026956,39758.95,331.87,26.07,185.33,2.33,196.29,4.41,30.83,0.28,33.22,8.88,3.87,0.09,0.32,A2O,30.40921,120.67686,6231.8,17.97322404
1090,9.246566,2001.2,325.58,38.38,128.75,6.71,165.55,8.53,26.11,1.15,42.74,15.31,1.34,0.2,0.36,SBR,30.32441,120.83142,6231.8,17.97322404
1091,32.6193132,17147.58,261.37,8.93,139.79,0.97,131.19,4.92,30.6,0.14,39.11,7.71,3.01,0.06,0.2,Other,30.45318,120.4479,6231.8,17.97322404
1092,3.95304,6125.92,367.96,27.13,165.87,8.8,338.83,12.06,45.61,0.81,67.68,11.89,6.46,0.24,0.58,CAS,30.480521,120.903697,6231.8,17.97322404
1093,7.2198004,14873.87,309.88,32.6,90.29,1.93,132.13,7.36,12.13,0.53,21.52,7.33,3.03,0.1,0.47,A2O,29.9518599,119.7429099,6485.32,17.28054645
1094,0.7573764,386.89,296.75,22.82,112,2.41,78.19,6.69,9.55,0.36,24.93,5.21,0.88,0.09,0.79,SBR,29.900998,119.869131,6485.32,17.28054645
1095,30.6460512,19884.11,204.68,21.82,66.27,2.25,46.31,6.17,17.49,0.34,21.67,7.27,1.69,0.15,0.32,SBR,30.07249,120.00117,6485.32,17.28054645
1096,12.1243936,2435.04,151.15,12.55,49.77,3.49,75.89,2.73,5.65,0.17,14,7.71,1.92,0.18,0.54,A2O,29.5288099,119.36737,6545.47,17.11620219
1098,14.1551412,11885.39,223.19,16.77,99.05,3,127,5.25,27.48,0.18,32.49,9.55,3.24,0.13,0.27,SBR,30.23744,119.72198,6485.32,17.28054645
1099,7.103888,703.66,65,20.42,25.2,2.39,52.47,6.51,5.24,0.31,9.19,5.42,1.13,0.15,0.19,CAS,30.16998,119.71708,6485.32,17.28054645
1100,0.937218,1111,345.98,31.71,246.97,14.13,444.94,12.42,47.75,3.93,135.84,13.41,7.65,0.47,0.56,CAS,30.264483,119.624185,6889.57,16.17603825
1101,4.6960812,980,209.83,20.53,98.45,6.48,116.52,6.1,32.9,2.29,35.21,10.61,4.93,0.24,0.28,A2O,30.25962,119.80591,6397.13,17.52150273
1102,13.1973616,18227.56,263.37,10.22,90.71,1.47,90.21,5.21,33.24,0.21,39.26,7.44,3.91,0.06,0.35,AO,30.321377,120.085284,6397.13,17.52150273
1103,146.9765612,119035.87,268.39,17.61,142.18,2.24,406.95,8.42,46.51,0.4,70.02,7.44,5.95,0.14,0.44,A2O,30.29697,120.3084,6397.13,17.52150273
1104,85.9551624,33532.89,434.85,8.9,191.23,1,487.14,4.81,24.35,0.11,46.5,5.16,10.62,0.1,0.22,SBR,30.26087,120.49106,6231.8,17.97322404
1105,4.3825168,1928.7,162.13,20.8,28.48,7.25,90.79,4.25,37.66,1.05,38.75,12.85,2.87,0.35,0.35,CAS,30.38699,120.17514,6397.13,17.52150273
1106,1.4316376,1064.12,324.62,14.61,137.5,5.83,112.66,5.85,39.47,0.41,51.1,6.42,7.8,0.1,0.6,A2O,30.4449,120.31697,6231.8,17.97322404
1107,40.0812192,43422.22,183.69,16.06,65.53,2.14,126.74,5.02,19.13,0.24,23.07,8.59,2.68,0.22,0.28,A2O,30.40601,120.30893,6397.13,17.52150273
1108,16.1612004,27220.77,328.09,13.8,138.18,2.36,186.49,5.94,32.49,0.39,41.65,7.85,4.54,0.14,0.56,A2O,30.38006,120.05101,6397.13,17.52150273
1109,18.7154,35938.55,250.05,17.08,97.18,6.19,197.28,5.19,27.91,0.33,31.82,8.05,3.04,0.16,0.5,OD,30.25716,119.95303,6397.13,17.52150273
1111,1.2410808,395.05,174.02,14.95,79.82,3.73,118.45,6.4,30.81,0.69,35.81,9.68,3.45,0.32,0.51,A2O,30.55537,119.97317,6397.13,17.52150273
1112,2.8781172,4097,288.97,18.83,41.63,3.9,39.33,3.37,40.54,0.51,58.76,9.74,5.84,0.1,0.5,A2O,30.67979,120.10516,6397.13,17.52150273
1113,6.06712,3208.23,142.36,11.69,52.13,3.76,78.79,4.92,9.7,0.27,13.87,5.16,1.24,0.1,0.21,A2O,30.706989,120.42181,6231.8,17.97322404
1114,5.827114,5358.54,216.07,17.16,79.35,1.79,186.43,4.28,21.57,1.3,28.67,9.44,3.05,0.3,0.27,SBR,30.713898,120.184305,6397.13,17.52150273
1115,4.3042524,2736.5,218.99,15.96,142.07,1.54,115.85,4.77,28.05,0.37,30.93,9.88,3.02,0.2,0.29,A2O,30.84968,120.11119,6284.02,17.83054645
1116,15.1365232,14834.8,333.82,28.96,89.85,1.46,156.16,5.06,18.39,0.7,27.49,5.15,3.16,0.07,0.39,OD,30.8556629,120.2741006,6284.02,17.83054645
1117,8.0636948,8068.1,316.55,33.86,94.92,1.85,143.6,6.01,20.65,0.73,33.24,8.7,3.17,0.07,0.37,A2O,30.88206,120.13806,6284.02,17.83054645
1118,0.8884928,433.6,376.63,30.4,134.81,5.94,268.51,7.56,39.57,4.23,57.43,13.22,5.68,0.34,0.55,CAS,30.962207,120.104671,6284.02,17.83054645
1119,0.7358736,800.14,148.75,11.96,59.4,6.41,54.57,5.74,29.82,0.35,34.33,8.19,3.16,0.05,0.66,AO,29.00741,118.36175,6420.65,17.45724044
1120,7.4363488,11734.79,382.37,22.95,213.42,4,464.58,6.06,48.53,1.21,66.64,12.67,5.67,0.46,0.39,A2O,30.8963798,120.8294152,6294.7,17.80136612
1121,7.1403776,2031.55,107.26,18.22,62.94,7.33,79.48,8.12,19.46,1.6,24.15,12.32,1.9,0.63,0.11,A2O,30.89935,120.82255,6294.7,17.80136612
1122,7.6035928,11354.52,327.92,15.91,135.59,1.7,242.91,4.66,30.8,0.17,37.95,7.5,4.37,0.08,0.33,A2O,30.6401,120.53532,6231.8,17.97322404
1123,7.5272832,4123.54,124.68,12,53.24,2.34,86.7,1.63,23.17,0.32,27.48,10.08,2.94,0.2,0.52,A2O,30.748289,120.854378,6231.8,17.97322404
1125,3.44624,266.64,152.64,24.95,33.4,2.34,27.83,5.7,8.25,0.69,12.99,5.83,0.45,0.11,0.28,A2O,30.89571,120.733257,6294.7,17.80136612
1126,1.2584568,1888.7,167.4,22.72,86.7,6.29,114.73,7.35,26.67,2.38,29.09,23.59,2.13,0.36,0.79,CAS,29.54125,119.50422,6545.47,17.11620219
1127,1.0734024,30,34.28,8.74,13.19,0.93,24.26,2.78,3.89,0.15,9.76,3.9,0.74,0.14,0.22,A2O,29.35897,119.22209,6545.47,17.11620219
1128,4.612966,1434.7,106.9,11.72,33.22,2.63,48.25,7.01,5.44,0.41,8.34,4.7,0.69,0.06,0.13,OD,28.67602,118.60943,6761.89,16.52489071
1129,8.0941028,2817.09,201.94,35.12,43.6,1.68,143.59,6.83,9.05,0.73,22.17,9.23,1.61,0.13,0.26,SBR,29.11759,119.39181,6382.54,17.56136612
1130,1.188808,1.16,94.33,11.31,58.79,9.66,30.3,3.84,6.31,1.16,10.32,5.41,1.51,0.35,0.23,CAS,29.19593,119.75401,6404.73,17.5007377
1131,11.3771532,15852.58,527.85,32.88,166.87,3.77,412.36,6.51,23.36,0.29,27.97,9.24,11.08,0.06,0.44,A2O,29.1185,119.54308,6382.54,17.56136612
1132,58.3428884,42119,171.08,16.26,80.37,8.55,179.4,9.59,18.89,1.55,26.15,9.3,2.82,0.55,0.2,A2O,29.07559,119.60641,6382.54,17.56136612
1133,5.8072764,11078.3,411.6,30.08,192.3,8.26,249.42,7.1,24.63,2,37.66,4.65,4.14,0.05,0.48,OD,28.6103,120.06351,6522.5,17.17896175
1134,2.3855076,980,337.22,27.04,63.8,6.17,159.3,6.17,20.16,1.22,35.2,11.83,2.45,0.26,0.41,Other,28.76712,120.09514,6404.73,17.5007377
1135,2.6362288,184,91.24,25.37,25.53,8.54,60.67,6.92,8.97,1.41,21.44,9.44,0.84,0.19,0.35,Other,28.811396,120.257059,6404.73,17.5007377
1136,5.486834,3955.05,148.2,11.77,36.99,1.19,68.67,2.66,12.75,0.34,32.52,6.42,1.65,0.19,0.2,SBR,29.007694,118.359492,6420.65,17.45724044
1137,18.71178,22679.76,239.71,24.41,95.79,4.6,155.43,5.31,29.62,1.2,35.1,10.35,3.14,0.18,0.3,OD,29.14773,121.0331,6315.05,17.74576503
1138,20.3102272,8422.34,160.72,36.25,61.25,6.19,140.67,6.29,14.47,0.68,18.46,9.05,1.7,0.21,0.32,OD,29.214691,119.464828,6382.54,17.56136612
1139,0.9747212,627.76,137.19,18.26,40.31,5.71,161.48,7.94,15.94,0.4,22.4,8.66,1.29,0.21,0.47,AO,29.11863,119.328955,6382.54,17.56136612
1140,10.72787,14598.15,255.72,26.46,79.38,5.59,151.48,4.78,24.31,0.32,54.92,6.57,1.19,0.05,0.68,AO,28.4131992,119.8511518,6522.5,17.17896175
1141,1.27062,31.38,104.01,14.31,43.69,8.41,110.04,7.49,15.28,0.33,20.84,10.3,2.97,0.24,0.45,Other,30.16292,119.21791,6893.89,16.16423497
1142,2.3860868,1318.5,201.35,23.13,112.99,4.37,110.1,11.53,24.17,2.09,32.8,4.7,1.23,0.48,0.14,OD,30.18709,119.39298,6893.89,16.16423497
1143,4.6013096,1317.34,234.07,17.97,116.6,6.11,165.87,5.72,36.84,1.13,46.55,10.77,3.47,0.26,0.26,AO,28.733585,121.526581,6037.85,18.50314208
1144,16.9707772,12671.08,129.42,18.35,48.92,6.54,88.07,7.01,12.62,0.96,20.54,8.9,1.75,0.3,0.22,OD,28.843856,121.221689,6315.05,17.74576503
1145,4.6194096,7106.4,157.5,11.47,61.07,2.16,141.97,3.35,10.64,0.53,16.17,4.42,2.44,0.06,0.37,SBR,28.79435,121.1789,6315.05,17.74576503
1146,1.34302,322.16,137.76,13.6,83.33,6.58,31.85,7.48,26.15,2.31,40.99,10.63,1.37,0.35,0.38,A2O,28.89649,120.90772,6707.65,16.67308743
1147,0.80002,143.3,84.53,15.16,57.03,6.92,58.73,8.26,13.43,1.99,19.96,6.61,1.23,0.18,0.33,A2O,28.825657,121.597698,5852.16,19.0104918
1148,0.618296,50.9,86.09,21.91,48.22,15.13,42.11,14.18,16.66,0.91,18.6,1.91,0.98,0.39,0.35,OD,28.69842,121.31626,6037.85,18.50314208
1149,2.5331312,2943,415.93,23.19,165.4,3.54,232.65,6.81,60.91,0.51,68.37,12.19,6.56,0.31,0.31,OD,29.5953,119.05702,6602.66,16.95994536
1150,62.4295064,28179.91,185.3,22.7,102.56,1.81,148.06,6.17,17.34,0.3,24.54,8.12,3.6,0.14,0.25,OD,29.92709,121.85401,6006.02,18.59010929
1151,1.4981008,919,181.55,19.86,91.82,10.22,112.65,10.73,19.47,0.68,22.87,12.82,2.07,0.73,0.17,A2O,29.203205,121.931399,5852.16,19.0104918
1152,5.915804,5911.28,191.55,13.69,80.59,4.38,141.1,4.73,12.02,0.37,17.39,6.06,2.42,0.25,0.47,A2O,29.910629,121.935468,6006.02,18.59010929
1153,4.8455148,891.11,114.26,24.22,30.67,7.08,80.54,7.31,12.5,2.22,20.68,10.89,1.65,0.24,0.29,A2O,30.00515,121.6627,6006.02,18.59010929
1154,4.1708192,10300.24,253.02,15.09,103.51,4.23,128.21,5.42,30.06,0.22,36.59,8.88,3.84,0.32,0.51,SBR,30.1532099,120.94646,6208.57,18.03669399
1155,24.0043648,16177.73,212.44,16.43,73.92,2.13,158.22,5.51,19.7,0.21,23.64,8.25,2.92,0.16,0.3,A2O,29.88267,121.57117,6006.02,18.59010929
1156,41.3698668,29408.31,229.47,16.15,81.98,2.14,255.37,5,17.05,0.15,23.95,7.43,5.3,0.04,0.3,A2O,29.93862,121.72227,6006.02,18.59010929
1157,2.1683076,1236.3,165.35,13.5,48.97,5.99,44.36,5.08,7.17,0.46,14.08,2.78,1.92,0.13,0.35,SBR,29.563145,121.522681,6436.13,17.41494536
1158,0.855768,1487,221.24,23.52,76.09,5.59,86.12,5.65,28.14,3.16,39.04,8.75,2.75,0.22,0.85,OD,29.56318,121.69016,6015.72,18.56360656
1159,5.0545336,699.72,126.49,16.65,42.9,4.67,72.08,7.81,10.45,1.76,18.48,8.51,3.99,0.61,0.2,SBR,29.71299,121.86073,6015.72,18.56360656
1160,14.3205028,11937.57,175.18,21.07,83.28,3.04,92.08,2,17.04,0.3,20.51,8.99,3.52,0.27,0.3,A2O,29.9715862,121.6986032,6006.02,18.59010929
1161,1.1458748,154.19,54.97,5.13,24.31,1.85,183.39,4.97,12.49,0.35,14.98,10.28,1.27,0.26,0.58,CAS,29.24765,121.71323,5852.16,19.0104918
1162,22.4526156,19472,190.89,19.1,60.04,4.1,128.69,7.08,17.99,2.61,24.09,9.33,1.86,0.17,0.21,A2O,29.33588,121.456,6436.13,17.41494536
1163,4.8747644,1537.6,199.03,17.99,57.98,5.42,43.68,4.12,21.64,0.19,25.55,8,1.43,0.09,0.34,A2O,29.0704599,120.4360099,6707.65,16.67308743
1165,9.203126,4871.93,209.09,24.96,70.71,1.83,142.65,4.55,14.24,0.14,21.02,7.81,1.96,0.15,0.49,A2O,29.485,120.01173,6530.21,17.15789617
1166,20.8661868,7908.3,209.8,19.33,69.98,1.21,142.7,3.52,15.72,0.23,23.7,8.75,1.93,0.15,0.32,A2O,29.43104,119.92408,6530.21,17.15789617
1167,2.063038,2118,152.5,21.34,80.98,4.21,110.9,2.21,11.67,1.45,19.62,9.11,2.04,0.22,0.5,CAS,28.14815,120.48811,6002.88,18.59868852
1168,4.237934,688.53,206.34,10.29,79.14,1.84,43.62,2.27,11.63,0.09,15.85,5.31,1.21,0.18,0.33,SBR,28.13503,120.29379,6515.7,17.19754098
1169,2.5106872,1777.51,213.67,23.04,68.06,6.59,135.31,2.16,21.79,0.39,25.36,8.74,2.37,0.21,0.5,AO,28.15411,120.38743,6002.88,18.59868852
1170,3.571854,420.3,201.58,26.2,88.06,8.18,92.17,3.06,19.09,2.66,27.87,6.98,1.91,0.26,0.58,A2O,27.62431,119.06983,6733.6,16.60218579
1171,5.31416,4599.05,151.76,14.6,50.54,4.83,91.72,6.92,28.69,0.89,35.11,9.01,2.47,0.25,0.35,OD,28.977494,118.946227,6580.33,17.02095628
1172,6.4745872,2091.56,129.73,25.3,95.56,3.85,129.06,2.8,25.31,0.31,27.6,9.92,2.42,0.18,0.36,A2O,27.68372,120.67715,5704.41,19.41418033
1174,68.2732,128314.45,344.98,21.31,233.25,6.17,378.86,4.49,40.74,0.56,54.06,7.15,6.31,0.28,0.41,CAS,30.231602,120.719963,6294.41,17.80215847
1175,46.6193012,16352.92,148.25,8.69,56.75,0.75,71.15,2,19.45,0.46,22.74,8.43,2.24,0.2,0.25,Other,30.15586,120.89742,6294.41,17.80215847
1176,13.35056,7203.93,96.92,13.76,45.29,4.23,58.37,11.16,14.53,0.71,24.38,11.18,1.43,0.69,0.2,A2O,29.66126,120.81983,6620.83,16.91030055
1177,170.44408,113139,149.57,18.77,80.61,5.05,109.52,3.55,15.2,0.17,22,9,2.44,0.1,0.18,SBR,30.16118,120.65478,6294.41,17.80215847
1178,8.8419948,870.8,208,31.03,95.37,5.61,156.14,5.87,21.81,2.3,27.33,8.07,1.5,0.25,0.26,SBR,28.4488,119.48594,6751.38,16.55360656
1179,5.14764,1922,208.41,16.52,140.51,3.15,47.9,11.61,24.04,0.73,29.79,14.59,1.84,0.62,0.13,SBR,28.59637,119.27084,6751.38,16.55360656
1180,30.1605368,29322.24,250.76,13.64,109.35,1.02,143.24,4.08,25.74,0.25,31.05,8.67,3.06,0.13,0.51,OD,28.67252,121.31872,6037.85,18.50314208
1181,5.3015624,414.7,110.7,14.56,86.52,4.26,106.88,6.9,18.1,0.84,34.25,9.56,1.8,0.21,0.28,A2O,28.69846,121.446578,6037.85,18.50314208
1182,9.1602652,8099.24,360.23,14.22,140.43,7.22,156.56,7.18,31.63,0.25,34.98,10.8,3.1,0.25,0.45,OD,28.507667,121.518354,6037.85,18.50314208
1183,22.7268668,21841.91,203.17,9.22,69.38,2.39,177.71,2.58,23.28,0.3,30.92,8.55,3.08,0.09,0.28,OD,28.55271,121.39627,6037.85,18.50314208
1184,1.1480468,75,68.38,8.08,29.73,6.19,63.24,6.76,7.19,0.6,8.99,5.35,1.29,0.16,0.44,OD,29.153583,120.884902,6707.65,16.67308743
1185,2.6208076,570.01,61.55,16.55,17.52,4.69,80.95,8.28,9.88,1.01,20.27,10.5,1.22,0.2,0.27,CAS,29.84265,119.61424,6893.89,16.16423497
1186,1.249262,129.34,140.12,11.46,20.3,2.56,56.14,5.34,14.1,1.26,18.55,4.31,1.72,0.12,0.29,SBR,29.708845,119.650137,6545.47,17.11620219
1187,14.8278096,8065.1,137.17,11.66,61.68,3.13,159.23,4.06,14.3,0.66,18.6,11.12,2.27,0.27,0.54,CAS,29.81093,119.72947,6485.32,17.28054645
1188,2.174896,916.88,174.77,21.91,80.66,4.9,128.38,4.66,16.97,1.63,23.44,6.85,1.63,0.27,0.55,A2O,29.92776,119.44522,6893.89,16.16423497
1189,20.8353444,18452.64,625.89,42.39,154.48,4.87,766.42,5.09,22.55,0.2,43.16,11.29,8.14,0.36,0.47,A2O,30.59106,120.53707,6231.8,17.97322404
1190,1.9514696,3172.61,178.36,11.52,88.43,2.35,218.91,3,42.2,0.11,50.95,6.75,3.81,0.13,0.66,OD,28.43491,121.38748,6037.85,18.50314208
1191,92.8766024,93444.11,120.74,8.51,74.78,3.26,147.88,3.21,18.41,0.08,20.7,7.64,2.1,0.18,0.22,A2O,28.01765,120.70404,6002.88,18.59868852
1192,8.055586,971.74,135.92,15.14,48.52,7.87,39.34,7.75,10.1,0.17,17.02,3.81,1.6,0.29,0.2,SBR,27.875875,120.81327,6002.88,18.59868852
1193,4.4610708,1171.13,88.46,14.32,49.57,4.64,55.34,5.58,14.8,0.89,16.58,3.72,1.23,0.29,0.19,SBR,27.80822,120.80401,6002.88,18.59868852
1194,12.5187564,3891.3,110.28,17.06,54.2,4.16,119.06,3.57,20.94,1.06,26.45,8.35,3.2,0.27,0.26,CAS,27.875875,120.81327,6002.88,18.59868852
1195,63.8326184,127964.42,472.84,21.46,282.6,12.91,341.01,6.49,41.66,0.88,47.39,11.69,7.83,0.18,0.33,CAS,28.018121,120.603107,6002.88,18.59868852
1196,34.86784,54718.49,199.95,16.21,74.45,1.28,270.13,7.03,17.21,2.53,25.96,9.65,3.53,0.18,0.24,CAS,27.9325199,120.8130299,6002.88,18.59868852
1197,1.0987424,363.5,251.1,16.89,77.29,2.31,42.38,4.73,18.94,0.09,35.24,1.74,4.98,0.04,0.38,CAS,28.029494,120.48394,6002.88,18.59868852
