Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp
888,2715,12.7930076,8488.88,103.71,11.18,48.92,4.74,93.63,4.35,15.74,0.21,20.69,6.94,1.41,0.2,0.23,2.48568032,A2O,39.9969399,117.13284,8070.85,8070.8499999999985,12.948497267759562
889,2720,2.9207608,3288,433.41,20.36,198.74,8.51,287.83,3.47,35.92,1.68,40.94,11.81,7.28,0.18,0.38,0.919985474,A2O,31.223851,105.386896,5963.78,5963.78,18.705519125683058
890,2721,13.32884,3385.81,147.85,23.59,52.98,1.14,163.9,5.49,21.46,0.32,28.33,10.19,2.44,0.06,0.38,3.058103976,A2O,32.4339599,105.84559,7389.91,7389.91,14.808989071038251
891,2722,14.516562,10671.36,234.79,9.67,104.65,2.04,338.31,2.73,18.52,0.25,23.83,5.55,2.33,0.11,0.29,1.288201848,A2O,32.43051,105.81485,7389.91,7389.91,14.808989071038251
892,2723,1.236592,787.93,161.8,20.12,65.51,3.24,68.53,4.45,22.51,0.54,24.53,8.64,2.21,0.06,0.4,2.823263693,A2O,32.374391,105.641797,7389.91,7389.91,14.808989071038251
893,2729,5.005012,2705,292.8,18.36,116.44,9.12,99.44,7.63,22.82,0.97,43.44,11.37,3.22,0.2,0.26,0.947383763,A2O,30.5828499,105.29223,5903,5902.999999999999,18.87158469945356
894,2742,0.7964,396.62,264.97,19.16,161.01,9.13,153.1,7.58,25.07,1.17,61.75,9.48,2.16,0.42,0.55,2.237500509,A2O,29.49455,103.61297,6200.75,6200.75,18.058060109289617
895,2744,29.3376384,40853.11,642.42,20.59,268.29,3.44,582.29,5.46,32.38,1.38,62.34,11.02,11.2,0.28,0.33,0.530691668,A2O,29.5255,103.777998,6200.75,6200.75,18.058060109289617
896,2745,2.087654,1355.4,162.45,20.58,66.69,6.87,231.66,6.4,27.01,1.58,39.75,10.73,2.46,0.32,0.31,2.185099034,A2O,29.553523,103.676831,6200.75,6200.75,18.058060109289617
897,2748,1.99824,1130,192.04,22.2,125.64,9.31,291.43,9.41,29.56,4.9,30.16,13.68,2.35,0.25,0.56,3.297220914,A2O,30.7587399,106.07176,6048.49,6048.49,18.474071038251363
898,2751,8.972532,3625,148.42,15.92,71.49,6.81,64.83,8.27,22.02,1.17,24.43,8.02,2.32,0.31,0.31,2.339622642,A2O,30.977285,105.871348,5963.78,5963.78,18.705519125683058
899,2763,15.4598616,12806.56,123.36,11.67,44.64,2.96,105.66,2.89,21.45,0.48,28.23,9.84,3.17,0.26,0.26,2.327871788,A2O,28.77353,104.6315,5559.48,5559.4800000000005,19.811994535519126
900,2765,10.922626,9983.83,103.19,16.33,32.1,1.92,98.52,7,15.66,0.49,19.36,6.9,2.13,0.19,0.31,3.568961547,A2O,30.44442,106.69141,6163.13,6163.13,18.16084699453552
901,2767,2.4608036,2726,242.01,28.65,74.32,6.96,191.09,8,32.9,1.83,45.05,11.48,3.21,0.34,0.33,1.546681665,A2O,30.37604,106.77724,6163.13,6163.13,18.16084699453552
902,2769,2.831202,1759.8,164.66,18.03,64.03,6.26,197.72,6.29,16.36,0.26,30.66,7.8,2.55,0.29,0.48,3.273545659,A2O,30.376031,106.777329,6163.13,6163.13,18.16084699453552
903,2773,4.5308644,3753,448.05,24.74,225.7,6.59,149.25,6.74,41.38,0.46,65.85,12.79,6.02,0.25,0.62,1.464647658,A2O,30.32672,106.289676,5826.08,5826.08,19.08174863387978
904,2780,6.1741272,3604.98,148.28,15.36,63.61,4.93,105.76,5.39,15.92,0.24,21.54,5.66,2.76,0.22,0.28,2.106530244,A2O,30.8366399,106.97299,6196.84,6196.839999999999,18.068743169398907
905,2786,0.9210004,120.77,215.34,26.27,105.59,12.39,211.48,13.53,24.67,3.43,34.93,11.34,2.03,0.46,0.17,0.899137885,A2O,32.144193,106.672648,6833.73,6833.73,16.32860655737705
906,2788,1.3032,1402.6,235.78,28.89,171.91,7.17,177.84,10.21,23.8,1.81,39.71,15.73,1.87,0.41,0.62,2.996761564,A2O,31.5605399,107.1035799,6317.47,6317.470000000001,17.73915300546448
907,2796,2.71681,974.09,100.61,4.19,49.42,3.76,106.09,3.69,7.48,0.21,14.23,5.91,2.64,0.17,0.32,3.318813524,A2O,29.908057,103.39209,7162,7162,15.431693989071038
908,2798,1.9713072,1451,207.74,19.24,78.79,1.08,111.38,7.12,48.2,0.76,62.2,7.74,5.03,0.16,0.63,3.342175066,A2O,30.0475899,103.80034,6028.98,6028.98,18.52737704918033
909,2801,1.2129896,416.1,234.52,21.49,110.56,6.1,142.06,11.93,24.3,1.29,29.51,8.77,2.1,0.32,0.59,2.769562972,A2O,30.249609,104.057317,6028.98,6028.98,18.52737704918033
910,2806,4.22816,503,91.04,17.49,46.7,9.44,84.77,10.98,12.78,2.9,31.4,11.18,3.77,1.28,0.21,2.855200544,A2O,30.277505,105.029128,5903,5902.999999999999,18.87158469945356
911,2815,2.1037992,1143.9,245.02,21.57,113.57,11.64,131.85,11.66,34.4,1.46,39.57,7.23,2.32,0.48,0.17,0.760796599,A2O,26.64762,102.24552,7058.67,7058.67,15.714016393442623
912,2816,5.1100644,3534.47,148.65,12.36,64.26,3.1,135.05,2.19,18.78,0.26,22.88,8.65,3.35,0.13,0.35,2.568053416,A2O,27.86312,102.25509,8440.71,8440.71,11.937950819672132
913,2817,21.7763996,28156.45,276.37,22.51,89.1,6.03,129.46,7.48,55.01,1.91,60.79,12.71,3.58,0.26,0.34,1.339320886,A2O,27.88843,102.21575,8440.71,8440.71,11.937950819672132
914,2819,12.5203492,4945.28,85.21,24.82,11.41,1.58,42.15,1.49,2.89,0.31,10.71,3.48,1.02,0.15,0.3,4.967709886,A2O,26.20553,105.980237,6750.46,6750.459999999999,16.556120218579235
915,2828,5.2852,4325,121.42,18.09,38.8,6.58,127.98,12.27,20.15,3.4,25.61,10.74,2.98,0.53,0.18,1.741991677,A2O,26.63556,106.70024,7112.03,7112.03,15.568224043715848
916,2831,3.619276,1570.06,236.73,21.07,111.89,7.96,144.78,7.48,28.8,2.41,35.97,10.7,2.57,0.3,0.35,1.622924974,A2O,26.38194,106.68002,7112.03,7112.03,15.568224043715848
917,2832,2.334176,1505.8,108.99,11.66,94.63,12.22,41.5,4.29,20.23,1.8,40.15,9.21,6.33,0.38,0.25,2.568581116,A2O,26.54955,106.45309,7051.32,7051.32,15.734098360655738
918,2839,10.8636924,4939.2,264.1,14.85,142.59,3.47,84.73,3.85,15.59,1.33,28.45,4.22,2.46,0.18,0.26,1.043129388,A2O,25.45715,105.26983,6753.39,6753.39,16.54811475409836
919,2840,11.3450076,4189.67,209.91,20.87,75.31,4.07,95.13,6.24,20.46,1.03,34.52,3.81,2.19,0.2,0.26,1.375370292,A2O,25.45715,105.26983,6753.39,6753.39,16.54811475409836
920,2851,6.6065,5197.57,274.37,13.25,114.17,5.16,176.94,6.63,29.2,2.81,39.69,11.26,3.13,0.22,0.27,1.034007353,A2O,26.98528,106.96449,6971.78,6971.780000000001,15.951420765027324
921,2854,11.4329736,21809.76,209.57,12.1,127.24,1.17,165.42,1.67,18.46,0.44,26.49,6,3.29,0.16,0.45,2.278827164,A2O,26.725126,106.61795,7112.03,7112.03,15.568224043715848
922,2856,1.489992,127.5,63.49,7.97,47.66,2.05,25.31,2.03,8.29,0.19,17.29,4.17,1.88,0.19,0.44,7.925072046,A2O,26.5682199,106.7141,7112.03,7112.03,15.568224043715848
923,2858,3.5017708,1440.84,145.69,7.18,27.14,1.55,224.95,6.57,15.13,0.62,17.46,9.57,2.29,0.39,0.43,3.104468991,A2O,26.6818,106.646021,7112.03,7112.03,15.568224043715848
924,2859,6.3043024,10032.1,338.99,17.66,99.66,4.43,238.23,4.54,31.49,1.58,61.07,9.43,2.88,0.18,0.5,1.556032739,A2O,27.26851,105.356975,7289.05,7289.05,15.084562841530056
925,2864,1.2186368,604,198.65,13.87,76.99,3.24,200.49,1.39,47.26,0.69,54.2,9.43,4.64,0.23,0.59,3.192986254,A2O,27.81686,106.4188,6856.48,6856.48,16.266448087431694
926,2866,3.5838,3109,235.92,24.57,121.41,6.93,100.29,7.18,25.71,0.92,34.78,10.16,3.62,0.34,0.45,2.129169624,A2O,27.946089,107.183563,7193.01,7193.01,15.346967213114754
927,2877,63.4224,41622.5,121.67,11.36,83.3,4.94,87.78,5.14,15.69,1.78,21.71,9.11,1.94,0.28,0.2,1.813072251,A2O,26.641128,106.835352,7112.03,7112.03,15.568224043715848
928,2883,5.548374,1773.1,279,14.6,93.96,5.07,31.96,4.04,19.78,0.12,35.02,9.99,4.89,0.17,0.24,0.907715582,A2O,27.585286,106.858262,6819.28,6819.28,16.368087431693986
929,2886,4.8596328,807.6,161.26,14.09,58.9,4.4,98.15,9.16,18.97,1.97,26.66,6.41,2.65,0.39,0.25,1.698715771,A2O,27.59822,106.97428,6819.28,6819.28,16.368087431693986
930,2888,26.3816912,38631.5,411.79,27.43,138.25,5.92,727.72,5.51,29.35,0.72,32.22,9.57,5.18,0.25,0.33,0.858570091,A2O,27.70912,107.02259,6819.28,6819.28,16.368087431693986
931,2894,2.7304212,2449,321.61,24.68,200.45,8.15,134.01,7.21,38.5,2.28,42.66,14,3.21,0.22,0.43,1.448152763,A2O,22.914059,104.494011,6179.13,6179.129999999999,18.117131147540984
932,2896,4.004444,3560.04,216.26,31.25,79.46,7.89,188.06,7.32,26.68,0.71,32.71,10.56,2.23,0.07,0.44,2.378249824,A2O,23.61635,104.3425199,6410.58,6410.58,17.484754098360657
933,2899,3.9869232,2632,254.18,13.58,59.42,6.01,144.01,11.37,28.6,1.65,38.83,11.11,3.04,0.26,0.18,0.748129676,A2O,24.643589,102.915635,6465.92,6465.92,17.333551912568307
934,2900,15.0807752,12001,176.83,17.45,81.63,3.86,170.66,2.81,19.06,0.56,32.81,9.2,4.36,0.18,0.21,1.317605722,A2O,25.07308,101.51058,6706.3,6706.300000000001,16.676775956284153
935,2902,4.438844,2524.08,131.43,10.79,59.11,5.09,82.55,3.81,17.2,0.51,20.68,5.64,1.66,0.27,0.21,1.74071618,A2O,25.58244,100.22558,7451.06,7451.06,14.641912568306012
936,2904,2.5301628,1537.24,259.63,38,108.79,7.1,153.12,7.52,25.82,2.19,42.02,11.02,3.03,0.24,0.37,1.669449082,A2O,25.7664,100.1496,7897,7897.000000000001,13.423497267759563
937,2908,2.1425332,1918.5,450.75,33.99,146.48,12.67,142.3,14.04,39.49,2.1,59.55,12.84,5.06,0.49,0.32,0.767828007,A2O,25.640802,101.215458,7088.69,7088.6900000000005,15.631994535519125
938,2911,8.6085772,7447.2,339.7,12.93,161.95,7.83,291.99,6.48,17.2,0.33,37.09,10.69,4.27,0.15,0.33,1.009884628,A2O,25.66334,104.25458,7264.09,7264.09,15.15275956284153
939,2915,5.014424,2779.7,114.35,9.15,47,4.49,69.27,6.16,17.68,0.73,21.34,8.15,1.67,0.24,0.29,2.756653992,A2O,26.41123,103.30689,7273.92,7273.92,15.125901639344262
940,2919,3.5992936,2483.97,118.62,12.54,52.24,5.2,94.74,5.66,13.35,0.81,18.86,9.61,1.42,0.12,0.45,4.242081448,A2O,24.916988,102.470972,6897.4,6897.4,16.15464480874317
941,2921,2.019236,1894.9,801.57,50.22,87.33,11.39,144.56,11.78,57.59,2.98,90.66,9.51,6.27,0.54,0.63,0.838490717,A2O,24.66368,102.60201,6570.09,6570.089999999999,17.048934426229508
942,2922,16.7364908,14459,207.17,17.95,57.23,3.38,168.98,3.95,23.57,0.67,33.12,13.66,2.83,0.39,0.22,1.162667794,A2O,24.91209,102.79144,6897.4,6897.4,16.15464480874317
943,2924,5.3779444,2540,255.47,17.59,90.95,6.67,200.67,3.24,23.24,1.76,42.81,7.79,3.16,0.13,0.4,1.681520094,A2O,25.0366799,102.87587,6831.25,6831.25,16.33538251
944,2926,32.5855024,29720.09,158.68,28.19,77.05,9.34,143.84,15.41,23.92,2.21,27.36,8.12,2.63,0.55,0.18,1.379416047,A2O,24.951884,102.69951,6897.4,6897.4,16.15464480874317
945,2927,35.8276468,15088.6,311.37,22.49,151.32,3.91,152.4,7.62,31.68,1.52,40.16,12.09,4.01,0.26,0.28,0.969260593,A2O,24.955439,102.758209,6897.4,6897.4,16.15464480874317
946,2929,28.0919964,27437.69,324.13,18.52,160.88,3.87,288.99,6.97,25.68,0.2,34.9,9.46,4.29,0.12,0.3,0.981643271,A2O,25.0150299,102.7437,6897.4,6897.4,16.15464480874317
947,2936,9.260322,2795,107.9,9.79,74.66,7.39,64.11,7.49,11.86,0.26,22.67,6.48,2.22,0.22,0.31,3.159718683,A2O,24.829065,102.796044,6897.4,6897.4,16.15464480874317
948,2943,4.0470876,2187.98,151.25,13.04,65.81,3.16,150.6,6.15,21.22,1.21,30.03,10.76,2.72,0.16,0.38,2.749439259,A2O,25.13729,102.06616,6518.96,6518.960000000001,17.188633879781424
949,2946,1.9351072,1806.57,131.01,22.79,66.67,2.44,101.48,6.9,15.65,0.33,25.68,12.72,0.79,0.08,0.39,3.603770098,A2O,21.43779,101.55686,4383.08,4383.08,23.02437158469945
950,2947,2.2543912,6160.12,420.42,23.7,112.98,7.18,142.4,8.65,25.98,1.47,29.6,2.97,6.21,0.14,0.49,1.23512805,A2O,27.27478,100.85196,8882.37,8882.369999999999,10.73122950819672
951,2951,6.35672,3611.09,193.11,25.03,108.63,7.21,98.66,5.28,26.92,1.36,31.96,10.11,3.1,0.26,0.35,2.082341742,A2O,25.564521,103.853379,7270.62,7270.62,15.134918032786883
952,2956,4.8830904,1972.96,219.87,26.21,170.43,7.57,204.83,7.26,32.02,1.13,33.01,7.93,3.36,0.16,0.32,1.652380461,A2O,23.70543,102.4974,5860.27,5860.269999999999,18.988333333333337
953,2965,3.792674,515.06,130.74,21.09,52.56,4.16,64.97,4,19.98,0.22,27.7,3.07,2.5,0.08,0.31,2.827177383,A2O,25.47339,100.55445,7259.9,7259.900000000001,15.164207650273225
954,2966,2.2176844,1421.52,131.7,13.43,57.17,3.63,148.31,7.97,13.78,0.42,15.25,1.89,1,0.07,0.61,5.157690031,A2O,24.068878,102.016819,5341.48,5341.48,20.405792349726777
955,2967,2.869936,3863,521.5,36.01,330.85,13.71,155.71,13.23,69.07,3.31,97.85,11.76,7.94,0.44,0.37,0.762116624,A2O,25.54854,103.27199,7361.4,7361.4,14.88688524590164
956,2968,3.2965168,7662.8,211.53,16.57,79.68,3.58,33.68,3.52,39.47,0.42,45.66,7,3.86,0.07,0.6,3.07755437,A2O,24.708304,97.92253,5858.75,5858.75,18.99248633879781
957,2970,2.6551976,2271.54,156.31,13.86,68.48,3.6,130.53,5,31.1,0.34,38.85,6.33,3.43,0.18,0.42,2.948402948,A2O,25.69891,101.8692,6483.72,6483.719999999999,17.284918032786887
958,2975,4.05983,1276.3,211.67,20.56,81,5.15,124.49,12.03,22.12,1.26,26.78,9.88,2.76,0.53,0.15,0.784888284,A2O,25.0253,103.6616,7022.13,7022.13,15.813852459016394
959,2976,2.6092236,1075.3,233.59,23.4,94.88,9.12,138.61,13.11,30.93,1.73,34.23,14.08,2.49,0.55,0.29,1.379704077,A2O,25.82731,100.58469,7213.85,7213.85,15.29002732240437
960,2979,3.1974736,2452.87,196.15,21.22,89.44,7.54,119.66,7.33,29.17,0.69,39.24,7.49,3.71,0.14,0.31,1.772137426,A2O,24.44845,100.12886,6503.26,6503.26,17.231530054644807
961,2981,1.1257476,524.84,194.34,29.65,48.51,1.51,134.54,6.36,12.59,0.15,18.78,5.26,1.84,0.13,0.53,3.218167466,A2O,23.399239,101.419856,5632.05,5632.05,19.611885245901643
962,2985,5.831458,11425.69,308.69,20.3,138.75,7.32,186.06,8.3,25.17,1.02,31.27,7.78,3.17,0.1,0.38,1.317660113,A2O,31.4698799,92.05355,12864.8,12864.8,-0.149726776
963,2986,5.5120292,1355.2,156.73,24.19,42.56,0.94,61.1,3.48,7.65,0.48,9.31,5.06,0.72,0.12,0.25,1.886223027,A2O,29.22528,91.76288,12026.02,12026.02,2.1420218579234973
964,2988,2.0319784,2899.48,212.48,18.71,98.96,4.87,136.35,6.67,11.45,0.24,21.15,6.15,2.29,0.13,0.48,2.477163648,A2O,32.79889,110.09825,7533.2,7533.200000000001,14.417486338797817
965,2991,31.93564,38503.08,364.91,41.65,145.92,5.12,130.84,7.5,2.99,1.31,6.79,3.42,1.71,0.2,0.47,1.453938007,A2O,34.36105,107.22779,8193.82,8193.82,12.612513661202186
966,2992,3.43538,1761.4,123.94,8.47,26.79,3.13,52.64,8.74,27.18,0.6,34.13,8.17,2.67,0.17,0.33,2.857885165,A2O,35.03813,108.08501,8379.74,8379.74,12.104535519125683
967,2993,6.9469248,9653.55,167.18,17.23,68.91,6.67,116.92,5.43,22.92,0.87,28.95,7.3,3.48,0.29,0.42,2.800933645,A2O,33.15628,107.33741,7577.27,7577.27,14.29707650273224
968,2994,39.93584,16210.13,259.41,19.06,157.29,3.68,172.57,7.93,25.04,1.2,30.24,12.49,3.89,0.4,0.19,0.790513834,A2O,34.32685,108.84277,7126.39,7126.39,15.528989071038254
969,2997,4.040644,1003.88,117.51,19.95,41.74,3.58,60.86,11.12,14.37,0.41,19.37,12.83,1.5,0.67,0.44,4.5100451,A2O,34.7511399,109.18025,7668.23,7668.23,14.048551912568303
970,3001,11.8011276,5285.65,136.95,17.24,60.56,3.18,70.81,5.93,26.55,0.82,31.78,10.55,2.74,0.3,0.31,2.589591513,A2O,32.69465,109.03823,7088.09,7088.09,15.63363387978142
971,3002,6.8552664,179.4,223.84,13.67,127.8,9.93,188.25,7.33,26.46,0.47,32.54,13.32,2.4,0.52,0.2,0.951610601,A2O,34.53234,108.83192,7126.39,7126.39,15.528989071038254
972,3015,1.20908,236.6,133.87,16.61,36.75,2.17,48.86,6.33,17.54,0.51,26.95,2.69,2.8,0.21,0.38,3.240661777,A2O,35.17005,109.60289,7668.23,7668.23,14.048551912568303
973,3018,2.09236,1145.2,163.06,20.61,81.53,10.31,174.57,13.17,19.27,1.36,56.41,6.81,4.19,0.56,0.24,1.684801685,A2O,33.33578,106.15501,8279.78,8279.779999999999,12.377650273224042
974,3026,5.1117296,3661.5,188.61,18.85,84.87,5.54,179.46,5.17,33.4,0.99,38.68,8.74,3.27,0.2,0.33,1.943920829,A2O,34.57377,109.77691,8150.77,8150.77,12.73013661202186
975,3027,28.4854904,18074.98,218.55,28.36,102.32,12.2,137.35,13.76,11.04,1.37,19.65,8.81,4.27,1.07,0.18,0.946421999,A2O,34.4982299,109.49217,7057.6,7057.6,15.716939890710382
976,3030,3.1551196,1956,192.33,18.48,66.9,6.25,144.5,7.38,17.8,0.96,29.57,11.48,3.11,0.32,0.13,0.747771067,A2O,34.4545,108.94739,7126.39,7126.39,15.528989071038254
977,3031,7.46444,1283.27,84.12,22.04,25.67,6.7,91.58,8.53,17.93,4.68,26.8,6.58,0.9,0.31,0.3,4.832474227,A2O,32.99273,107.76547,7577.27,7577.27,14.29707650273224
978,3035,3.2990508,658.9,128.02,23.64,27.75,6.29,68.41,12.38,15.1,3.83,22.59,7.79,1.65,0.38,0.23,2.203487258,A2O,34.2658138,108.9540936,7126.39,7126.39,15.528989071038254
979,3036,11.2693496,6481.15,212.04,22.25,72.05,5.99,100.16,6.67,30.39,0.66,34.2,9.85,5,0.23,0.3,1.580694452,A2O,34.10006,108.80363,8101.7,8101.700000000001,12.864207650273222
980,3049,54.7620568,59874.7,281.22,12.84,80.17,2.15,208.39,2.64,26.87,0.36,35.17,11.73,3.98,0.29,0.29,1.080557419,A2O,34.24522,108.8560273,8101.7,8101.700000000001,12.864207650273222
981,3051,23.965848,28457.17,250.81,21.44,111.84,1.07,166.55,3.43,19.73,0.28,29.47,7.65,3.64,0.14,0.36,1.569516502,A2O,34.1595905,108.9428366,8101.7,8101.700000000001,12.864207650273222
982,3053,7.293576,2577,218.99,8.51,90.11,5.36,120.51,4.74,30.64,0.78,40.83,9.03,4.33,0.31,0.28,1.330292664,A2O,34.6016999,109.21916,7057.6,7057.6,15.716939890710382
983,3055,8.8048536,3639.94,115.73,15.03,35.88,4.82,68.17,6.4,18.64,1.2,22.37,8.64,2.07,0.69,0.18,1.787487587,A2O,34.339271,108.739017,7126.39,7126.39,15.528989071038254
984,3056,14.2103824,10604.9,390.5,24.11,160.7,7.42,310.65,5.7,29.35,1.29,32.46,10.01,3.2,0.08,0.34,0.927972925,A2O,34.31745,108.68935,7126.39,7126.39,15.528989071038254
985,3059,3.9778732,8099.64,652.54,23.19,147.84,7.46,178.76,6.89,24.27,0.4,35.84,7.91,2.28,0.11,0.5,0.794470485,A2O,34.3133102,108.6453105,7126.39,7126.39,15.528989071038254
986,3061,17.5488912,13630.76,156.96,28.97,59.76,1.55,98.86,6.91,18.42,0.37,24.76,9.27,2.18,0.26,0.3,2.34393312,A2O,36.53948,109.47185,8727.31,8727.309999999998,11.154890710382512
987,3064,5.9473704,502.74,136.81,13.93,93.06,4.8,143.43,6.34,15.96,0.27,18.48,8.63,2.43,0.15,0.27,2.197265625,A2O,38.18406,109.74129,8815.15,8815.15,10.914890710382515
988,3065,4.7488608,32.02,148.09,18.86,59.59,1.77,102.16,6.19,19.7,1.7,22.74,10.96,2.69,0.24,0.11,0.851195543,A2O,37.49577,107.36091,9143.6,9143.6,10.017486338797816
989,3072,5.8295756,647.6,140.38,11.69,52.19,6.51,50.06,5.75,21.17,0.32,24.09,9.71,2.42,0.18,0.21,1.631828425,A2O,36.42994,102.55032,10937.17,10937.17,5.117021857923498
990,3076,15.71804,14692,182.13,15.43,91.84,6.12,109.26,5.82,22.98,1.86,29.5,8.61,2.21,0.17,0.34,2.039592082,A2O,36.55891,101.89628,10698.8,10698.8,5.768306010928962
991,3082,3.9788868,5304.16,203.43,32.97,78.98,5.99,74,7.12,24.4,0.48,32.16,9.52,2.58,0.12,0.41,2.405256365,A2O,39.127266,75.973783,8009.03,8009.03,13.11740437
992,3083,1.2216052,1516.38,349.84,40.27,165.36,10.28,221.19,17.09,37.68,1.72,51.92,14.25,7.37,2.67,0.61,1.970475175,A2O,39.7160999,76.16839,7826.56,7826.56,13.615956284153008
993,3086,2.0272,888,310.61,19.98,159.02,5.54,196.2,7.73,37.9,1.13,50.41,10.52,5.59,0.47,0.63,2.167704642,A2O,38.89775,77.66004,7454.89,7454.890000000001,14.631448087431696
994,3094,4.6385956,2073.03,264.82,28.75,71.26,1.87,168.2,5.28,20.78,0.34,32.46,9.3,1.89,0.11,0.44,1.863853942,A2O,44.4268899,84.90167,8982.14,8982.14,10.458633879781422
995,3101,4.525,3388.4,293.87,21.66,61.23,5.14,77.92,5.33,32.6,0.5,37.55,9.5,2.33,0.19,0.47,1.726608133,A2O,41.1676299,80.26338,8297.43,8297.43,12.329426229508195
996,3104,2.27336,301.56,83.42,11.4,46.12,4.49,49.96,5.85,12.62,0.61,16.34,6.71,1.3,0.27,0.13,1.805054152,A2O,40.50426,80.45883,7587.11,7587.11,14.271284153005464
997,3112,11.85912,6245.64,166.38,27.8,91.27,2.96,123.75,5.65,12.86,0.6,18.59,8.34,1.8,0.17,0.26,1.876172608,A2O,37.1143099,79.92247,7903.34,7903.339999999999,13.406174863387978
998,3115,3.539274,985.61,243.46,92.1,86.66,20.9,120.63,27.08,39.98,1.97,124.47,85.63,2.79,1.24,0.4,2.642706131,A2O,44.3677199,85.62317,8887.54,8887.54,10.717103825136611
999,3119,19.210616,15337,171.86,28.49,67.65,5.94,156.04,8.08,31.76,3.31,36.68,13.2,3.13,0.33,0.51,3.557229546,A2O,43.7934299,87.6271,8782.65,8782.649999999998,11.003688524590164
1000,3120,15.00852,12640.46,119.61,11.6,56.77,4.48,66.08,1.28,27.7,0.3,29.99,6.7,2.61,0.15,0.32,2.96268864,A2O,44.0321,87.32654,8782.65,8782.649999999998,11.003688524590164
1001,3124,5.497332,3557,180.13,10.52,108.75,8.19,281.06,5.06,28.82,1.11,34.92,6.78,2.66,0.06,0.26,1.532928483,A2O,40.5479799,81.28067,7598.89,7598.89,14.240546448087432
1002,3139,0.502094,146.7,79,9.33,40.42,5.76,67.38,9.47,11.17,0.58,22.15,9.55,1.01,0.1,0.27,3.87541266,A2O,21.825135,112.558689,4216.37,4216.37,23.47986338797814
1003,3140,0.502094,146.7,79,9.33,40.42,5.76,67.38,9.47,11.17,0.58,22.15,9.55,1.01,0.1,0.27,3.87541266,A2O,22.7652999,112.96436,4224.27,4224.27,23.45827868852459
1004,3157,1.691264,295.49,143.36,20.68,52.46,3.62,80.55,5.44,17.26,0.14,21.71,9.6,1.77,0.17,0.4,3.260515161,A2O,21.8582899,111.98256,4174.86,4174.86,23.593278688524588
1005,3158,1.796968,424.97,143.92,16.37,60.61,7.67,67.3,12.15,17.02,0.32,36.18,10.01,6.02,0.4,0.48,3.763230106,A2O,23.12598,113.96475,4167.37,4167.370000000001,23.61374316939891
1006,3160,1.955524,335.96,48.56,19.93,16.42,2.57,65.02,6.77,13.65,0.62,16.02,11.97,1.01,0.5,0.24,8.382815229,A2O,23.247715,114.151085,4343.32,4343.32,23.13300546448088
1007,3161,2.008376,1186.03,105.13,16.05,31.94,2.72,27.74,4,18.69,1.93,25.14,11.92,1.3,0.69,0.49,5.500673552,A2O,24.5663199,115.8911199,5213.89,5213.89,20.754398907103827
1008,3162,2.008376,1186.03,105.13,16.05,31.94,2.72,27.74,4,18.69,1.93,25.14,11.92,1.3,0.69,0.49,5.500673552,A2O,22.6674,113.34967,4138.65,4138.65,23.69221311
1009,3169,2.24621,301.56,83.42,11.4,46.12,4.49,49.96,5.85,12.62,0.61,16.34,6.71,1.3,0.27,0.13,1.805054152,A2O,35.86166,104.195397,9728.88,9728.88,8.418360655737704
1010,3170,2.24621,301.56,83.42,11.4,46.12,4.49,49.96,5.85,12.62,0.61,16.34,6.71,1.3,0.27,0.13,1.805054152,A2O,22.4166369,113.3226503,4138.65,4138.65,23.69221311
1011,3172,2.457618,1833.62,183.35,13.98,82.65,4.82,124.57,5.75,21.65,0.71,27.73,8.04,3.75,0.22,0.2,1.180846667,A2O,26.0742099,119.29647,5482.91,5482.91,20.019371584699453
1012,3175,2.827582,284.84,115.31,13.11,45.98,3.81,102.51,6,14.22,1.24,18.37,8.1,2.07,0.27,0.56,5.479452055,A2O,35.86166,104.195397,9728.88,9728.88,8.418360655737704
1013,3178,3.03899,2107.56,302.43,11.8,124.18,4.39,219.75,4.98,17.96,0.35,34.44,7.61,8.27,0.18,0.24,0.825792244,A2O,23.051149,112.919228,4224.27,4224.27,23.45827868852459
1014,3179,3.065416,2107.56,302.43,11.8,124.18,4.39,219.75,4.98,17.96,0.35,34.44,7.61,8.27,0.18,0.24,0.825792244,A2O,35.86166,104.195397,9728.88,9728.88,8.418360655737704
1015,3181,3.30325,488.93,60.51,12.65,17.92,3.36,124.03,15.87,7.29,0.24,16.39,3.36,1.67,0.45,0.25,5.223568742,A2O,23.12598,113.96475,4167.37,4167.370000000001,23.61374316939891
1016,3186,3.646788,172.83,132.99,8.31,90.22,1.75,113.85,8.48,15.46,1.79,16.51,5.1,1.91,0.45,0.08,0.641642605,A2O,22.465338,113.300291,4138.65,4138.65,23.69221311
1017,3190,4.016752,1011.37,117.57,19.95,41.74,3.58,60.86,11.12,14.37,0.41,19.35,12.83,1.5,0.67,0.44,4.5072731,A2O,23.1581499,112.56706,4471.15,4471.15,22.783743169398907
