,Province,Treated volume,Sludge yield,CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Electricity consumption,Treatment process
513 ,Inner Mongolia,685.91 ,6811.00 ,564.46 ,24.89 ,282.34 ,7.41 ,287.13 ,8.09 ,52.48 ,0.64 ,60.77 ,14.22 ,6.91 ,0.45 ,0.72 ,A2O
514 ,Inner Mongolia,2786.00 ,17239.63 ,615.54 ,28.03 ,197.81 ,8.79 ,267.49 ,6.95 ,69.07 ,2.16 ,83.32 ,8.72 ,6.38 ,0.24 ,0.70 ,A2O
515 ,Inner Mongolia,836.85 ,5946.43 ,299.51 ,28.76 ,0.00 ,0.00 ,0.00 ,0.00 ,26.59 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,CAS
516 ,Inner Mongolia,580.57 ,2594.00 ,280.86 ,19.75 ,143.44 ,8.63 ,182.82 ,10.79 ,40.23 ,0.87 ,45.71 ,8.86 ,3.33 ,0.27 ,0.30 ,CAS
517 ,Inner Mongolia,193.07 ,658.78 ,188.97 ,17.35 ,100.67 ,5.68 ,190.28 ,17.92 ,17.23 ,0.44 ,22.77 ,8.38 ,2.45 ,0.67 ,0.90 ,Other
518 ,Inner Mongolia,103.66 ,474.50 ,225.60 ,19.29 ,85.26 ,7.72 ,133.16 ,6.45 ,42.58 ,0.81 ,41.04 ,6.87 ,2.96 ,0.33 ,2.63 ,Other
519 ,Inner Mongolia,63.62 ,322.50 ,246.94 ,24.23 ,121.31 ,8.05 ,25.89 ,6.49 ,68.12 ,0.44 ,79.42 ,17.46 ,5.01 ,0.21 ,1.04 ,A2O
520 ,Inner Mongolia,121.97 ,828.02 ,345.01 ,24.70 ,163.51 ,7.84 ,167.17 ,7.16 ,42.16 ,0.43 ,58.19 ,11.00 ,7.21 ,0.20 ,0.91 ,SBR
521 ,Inner Mongolia,820.94 ,2304.00 ,242.53 ,20.31 ,153.83 ,3.57 ,146.40 ,1.38 ,22.96 ,2.32 ,31.83 ,12.08 ,3.29 ,0.33 ,0.33 ,CAS
522 ,Inner Mongolia,672.86 ,2740.14 ,182.30 ,18.18 ,113.57 ,2.67 ,100.83 ,1.37 ,19.40 ,1.41 ,28.64 ,7.89 ,2.30 ,0.16 ,0.41 ,Other
523 ,Inner Mongolia,805.26 ,11113.73 ,472.14 ,18.40 ,182.46 ,10.83 ,59.14 ,7.60 ,35.53 ,1.11 ,22.70 ,8.33 ,4.35 ,0.05 ,0.60 ,Other
524 ,Inner Mongolia,1200.88 ,8047.00 ,278.48 ,28.33 ,103.58 ,6.07 ,121.82 ,10.60 ,15.56 ,1.18 ,24.69 ,8.82 ,2.08 ,0.21 ,0.49 ,A2O
525 ,Inner Mongolia,169.68 ,1138.60 ,479.14 ,22.71 ,238.88 ,5.97 ,129.13 ,3.29 ,44.42 ,2.03 ,54.39 ,10.36 ,6.39 ,0.19 ,0.45 ,SBR
526 ,Inner Mongolia,167.11 ,416.10 ,234.52 ,21.49 ,110.56 ,6.10 ,142.06 ,11.93 ,24.30 ,1.29 ,29.51 ,8.77 ,2.10 ,0.32 ,0.59 ,A2O
527 ,Inner Mongolia,2962.53 ,16620.80 ,552.00 ,32.82 ,191.94 ,7.92 ,192.34 ,7.88 ,47.40 ,0.53 ,59.64 ,10.24 ,5.98 ,0.36 ,0.41 ,CAS
528 ,Inner Mongolia,812.88 ,9099.00 ,485.94 ,32.22 ,144.90 ,4.53 ,157.31 ,8.47 ,44.61 ,0.72 ,52.98 ,11.67 ,6.06 ,0.11 ,0.90 ,A2O
529 ,Inner Mongolia,376.16 ,2871.90 ,306.99 ,29.35 ,153.14 ,8.10 ,206.81 ,8.54 ,38.73 ,2.27 ,56.55 ,12.31 ,6.78 ,0.40 ,0.98 ,A2O
530 ,Inner Mongolia,669.03 ,12431.00 ,511.98 ,23.58 ,249.58 ,8.54 ,79.46 ,12.17 ,56.31 ,1.45 ,68.91 ,12.32 ,11.03 ,0.11 ,0.85 ,A2O
531 ,Inner Mongolia,274.72 ,2072.90 ,330.08 ,24.47 ,114.37 ,4.52 ,169.25 ,5.96 ,39.17 ,1.17 ,55.10 ,12.90 ,4.19 ,0.24 ,0.76 ,Other
532 ,Inner Mongolia,183.26 ,3752.50 ,292.90 ,24.96 ,89.92 ,7.21 ,36.77 ,3.60 ,55.67 ,2.86 ,64.68 ,13.45 ,4.93 ,0.19 ,0.99 ,OD
533 ,Inner Mongolia,672.76 ,4031.00 ,366.98 ,31.12 ,161.69 ,6.76 ,187.53 ,7.09 ,55.48 ,2.28 ,63.98 ,12.79 ,6.04 ,0.24 ,0.59 ,OD
534 ,Inner Mongolia,630.04 ,6580.00 ,304.14 ,21.60 ,79.78 ,4.82 ,263.36 ,3.23 ,44.57 ,1.72 ,79.63 ,32.18 ,2.78 ,0.34 ,1.02 ,A2O
535 ,Inner Mongolia,497.86 ,3822.00 ,421.39 ,25.39 ,178.57 ,10.01 ,74.12 ,13.43 ,51.82 ,0.78 ,79.85 ,12.83 ,8.11 ,0.84 ,0.47 ,AO
536 ,Inner Mongolia,687.38 ,6510.30 ,321.23 ,24.33 ,147.75 ,10.90 ,141.72 ,10.91 ,42.34 ,4.30 ,87.75 ,32.12 ,12.71 ,0.80 ,0.88 ,CAS
537 ,Inner Mongolia,266.75 ,2574.03 ,204.37 ,20.85 ,150.14 ,13.42 ,147.49 ,1.36 ,31.00 ,1.49 ,33.24 ,18.31 ,3.27 ,0.83 ,0.61 ,SBR
538 ,Inner Mongolia,178.63 ,545.00 ,256.05 ,28.95 ,121.77 ,17.73 ,187.38 ,12.77 ,52.49 ,1.29 ,52.86 ,26.26 ,5.15 ,2.42 ,0.38 ,CAS
539 ,Inner Mongolia,413.07 ,10800.00 ,371.08 ,28.82 ,314.03 ,12.61 ,176.01 ,16.82 ,42.28 ,2.98 ,54.99 ,21.89 ,7.16 ,3.41 ,0.38 ,SBR
540 ,Inner Mongolia,285.07 ,1383.00 ,358.81 ,28.85 ,257.74 ,20.58 ,330.54 ,23.03 ,87.83 ,3.18 ,101.17 ,27.92 ,9.39 ,3.53 ,0.50 ,CAS
541 ,Inner Mongolia,198.53 ,4327.00 ,468.99 ,25.99 ,165.84 ,9.10 ,266.04 ,10.01 ,70.59 ,1.46 ,75.46 ,14.36 ,5.61 ,0.31 ,1.45 ,AO
542 ,Inner Mongolia,210.12 ,1365.00 ,417.26 ,36.83 ,104.60 ,9.91 ,100.92 ,6.15 ,31.24 ,2.75 ,30.95 ,4.95 ,3.44 ,0.68 ,0.94 ,OD
543 ,Inner Mongolia,285.99 ,2319.90 ,235.87 ,18.98 ,63.89 ,8.12 ,42.54 ,7.84 ,28.86 ,1.00 ,54.87 ,28.16 ,4.70 ,1.31 ,0.42 ,A2O
544 ,Inner Mongolia,136.23 ,1899.50 ,372.33 ,34.75 ,210.17 ,12.53 ,193.22 ,11.48 ,80.49 ,1.80 ,132.97 ,62.37 ,12.42 ,6.91 ,1.18 ,A2O
545 ,Inner Mongolia,318.02 ,2447.00 ,338.86 ,28.15 ,96.32 ,12.17 ,95.90 ,13.08 ,34.04 ,1.23 ,59.27 ,30.06 ,6.62 ,2.81 ,0.56 ,AO
546 ,Inner Mongolia,614.34 ,1906.00 ,140.95 ,23.64 ,300.00 ,20.00 ,113.02 ,7.66 ,23.70 ,0.84 ,200.00 ,20.00 ,1.77 ,0.80 ,0.37 ,AO
547 ,Inner Mongolia,483.11 ,1521.00 ,198.46 ,26.47 ,65.84 ,7.33 ,154.24 ,5.18 ,4.80 ,0.40 ,23.90 ,7.74 ,4.10 ,0.32 ,0.29 ,CAS
548 ,Inner Mongolia,1041.96 ,3687.00 ,435.07 ,34.17 ,148.68 ,11.02 ,175.63 ,15.12 ,55.58 ,0.33 ,66.33 ,15.79 ,7.50 ,1.31 ,0.46 ,CAS
549 ,Inner Mongolia,164.22 ,1.16 ,94.33 ,11.31 ,58.79 ,9.66 ,30.30 ,3.84 ,6.31 ,1.16 ,10.32 ,5.41 ,1.51 ,0.35 ,0.23 ,CAS
550 ,Inner Mongolia,334.31 ,3359.00 ,290.33 ,21.42 ,118.27 ,7.07 ,147.83 ,11.60 ,51.65 ,0.70 ,54.04 ,13.71 ,5.11 ,0.52 ,1.22 ,SBR
551 ,Inner Mongolia,511.93 ,499.00 ,302.42 ,30.20 ,137.14 ,12.51 ,240.15 ,14.39 ,27.50 ,1.04 ,40.79 ,13.95 ,3.18 ,0.59 ,0.50 ,SBR
552 ,Inner Mongolia,276.38 ,1452.00 ,589.34 ,24.37 ,120.38 ,8.51 ,249.38 ,6.23 ,73.42 ,1.19 ,78.28 ,9.43 ,11.99 ,0.28 ,0.84 ,OD
553 ,Inner Mongolia,279.38 ,1270.50 ,229.23 ,19.18 ,120.93 ,7.57 ,198.30 ,8.21 ,39.87 ,0.96 ,60.64 ,29.64 ,5.54 ,2.31 ,0.71 ,SBR
554 ,Inner Mongolia,416.73 ,258.30 ,314.00 ,33.87 ,170.84 ,14.58 ,318.56 ,21.87 ,48.80 ,1.26 ,71.50 ,24.40 ,6.55 ,1.37 ,0.59 ,SBR
555 ,Inner Mongolia,1261.96 ,31880.00 ,740.86 ,34.39 ,229.23 ,11.41 ,326.63 ,7.63 ,63.38 ,0.70 ,87.03 ,22.61 ,11.28 ,2.46 ,0.86 ,AO
556 ,Inner Mongolia,118.64 ,690.00 ,264.02 ,37.42 ,77.71 ,13.18 ,44.37 ,7.42 ,42.46 ,0.56 ,47.75 ,33.96 ,4.83 ,3.04 ,0.09 ,A2O
557 ,Inner Mongolia,89.23 ,340.00 ,347.96 ,35.17 ,157.80 ,11.68 ,213.17 ,13.56 ,63.53 ,0.78 ,70.85 ,16.39 ,6.72 ,0.55 ,1.14 ,A2O
558 ,Inner Mongolia,331.13 ,378.32 ,330.49 ,27.75 ,162.25 ,10.19 ,132.41 ,17.19 ,61.89 ,3.26 ,69.68 ,26.37 ,6.32 ,3.12 ,0.34 ,SBR
559 ,Inner Mongolia,251.95 ,1692.50 ,576.60 ,26.15 ,151.79 ,15.72 ,428.21 ,16.26 ,51.75 ,1.86 ,59.64 ,20.97 ,6.68 ,1.70 ,0.45 ,CAS
560 ,Inner Mongolia,237.14 ,2316.00 ,478.51 ,27.99 ,115.00 ,2.60 ,105.00 ,9.00 ,55.64 ,1.28 ,71.80 ,7.24 ,6.72 ,0.06 ,0.73 ,SBR
561 ,Inner Mongolia,265.87 ,403.00 ,481.80 ,23.82 ,158.15 ,6.03 ,829.23 ,16.66 ,55.58 ,1.91 ,66.81 ,17.92 ,8.79 ,0.93 ,0.65 ,SBR
562 ,Inner Mongolia,102.39 ,69.07 ,179.66 ,31.93 ,100.72 ,4.77 ,50.99 ,12.73 ,32.66 ,1.70 ,49.26 ,15.58 ,4.96 ,0.46 ,0.99 ,CAS
563 ,Inner Mongolia,109.80 ,1328.10 ,298.23 ,15.66 ,111.62 ,16.22 ,50.73 ,14.55 ,29.37 ,0.60 ,49.11 ,14.57 ,1.97 ,0.34 ,0.89 ,SBR
564 ,Inner Mongolia,281.87 ,1332.90 ,324.05 ,20.91 ,199.09 ,11.02 ,119.82 ,11.33 ,49.77 ,0.98 ,37.42 ,14.33 ,6.17 ,0.69 ,0.68 ,A2O
565 ,Inner Mongolia,318.23 ,2172.00 ,227.89 ,21.97 ,113.42 ,17.71 ,302.13 ,18.01 ,38.85 ,2.66 ,60.57 ,22.36 ,2.81 ,1.20 ,0.47 ,CAS
566 ,Inner Mongolia,558.79 ,8467.80 ,658.15 ,12.58 ,172.14 ,1.98 ,294.22 ,3.62 ,51.02 ,0.77 ,86.34 ,10.58 ,13.40 ,0.69 ,0.68 ,CAS
567 ,Inner Mongolia,80.66 ,1014.40 ,295.39 ,22.65 ,91.80 ,6.87 ,91.85 ,7.70 ,29.46 ,0.50 ,41.47 ,9.90 ,3.33 ,0.31 ,1.16 ,A2O
568 ,Inner Mongolia,208.02 ,917.22 ,217.81 ,13.14 ,123.93 ,7.03 ,162.72 ,7.20 ,35.51 ,0.92 ,50.71 ,9.73 ,3.42 ,0.26 ,0.77 ,AO
569 ,Inner Mongolia,14222.48 ,28366.00 ,188.37 ,33.98 ,65.55 ,6.60 ,125.46 ,7.42 ,22.84 ,1.66 ,29.50 ,12.04 ,3.53 ,0.34 ,0.24 ,CAS
570 ,Liaoning,5253.76 ,47746.75 ,175.65 ,21.68 ,71.48 ,1.59 ,152.22 ,4.87 ,26.86 ,1.43 ,33.10 ,10.70 ,3.27 ,0.25 ,0.39 ,CAS
571 ,Liaoning,190.35 ,787.94 ,216.95 ,12.77 ,69.00 ,5.10 ,73.04 ,1.81 ,26.70 ,0.47 ,32.61 ,10.24 ,3.57 ,0.14 ,1.01 ,CAS
572 ,Liaoning,14591.43 ,57735.51 ,195.65 ,22.80 ,64.58 ,6.25 ,178.49 ,6.27 ,25.35 ,3.65 ,46.14 ,14.20 ,4.43 ,0.41 ,0.30 ,Other
573 ,Liaoning,7391.22 ,36069.33 ,161.46 ,16.76 ,50.13 ,4.25 ,79.27 ,4.83 ,23.41 ,1.00 ,28.93 ,9.03 ,3.34 ,0.30 ,0.29 ,CAS
574 ,Liaoning,1461.35 ,9298.89 ,189.19 ,15.70 ,120.97 ,2.65 ,114.47 ,1.08 ,30.06 ,0.18 ,35.75 ,10.31 ,3.42 ,0.20 ,0.27 ,CAS
575 ,Liaoning,1334.90 ,7480.69 ,209.70 ,14.41 ,74.23 ,5.06 ,188.43 ,6.20 ,28.94 ,0.54 ,39.42 ,10.36 ,4.99 ,0.10 ,0.38 ,A2O
576 ,Liaoning,1592.71 ,16368.00 ,288.48 ,20.14 ,185.54 ,2.20 ,76.67 ,5.88 ,21.97 ,0.71 ,33.73 ,6.75 ,6.23 ,0.14 ,0.30 ,AO
577 ,Liaoning,660.50 ,1455.00 ,154.06 ,30.13 ,128.41 ,2.86 ,106.78 ,6.59 ,23.94 ,6.38 ,34.71 ,11.09 ,2.37 ,0.13 ,0.41 ,AO
578 ,Liaoning,21045.57 ,110190.83 ,209.30 ,14.34 ,78.10 ,2.76 ,107.54 ,5.27 ,19.96 ,0.23 ,23.52 ,9.69 ,3.29 ,0.22 ,0.24 ,SBR
579 ,Liaoning,1097.88 ,1547.70 ,205.78 ,24.85 ,89.49 ,7.75 ,195.73 ,7.71 ,21.32 ,1.50 ,30.66 ,8.60 ,2.84 ,0.16 ,0.33 ,A2O
580 ,Liaoning,734.41 ,4058.95 ,210.18 ,16.35 ,97.58 ,5.01 ,153.30 ,7.06 ,25.30 ,0.74 ,39.19 ,9.26 ,3.80 ,0.18 ,0.48 ,A2O
581 ,Liaoning,1835.77 ,15238.00 ,237.24 ,17.55 ,178.71 ,3.20 ,181.58 ,6.48 ,29.45 ,0.78 ,41.61 ,8.52 ,5.01 ,0.16 ,0.37 ,A2O
582 ,Liaoning,728.98 ,6175.00 ,136.06 ,13.46 ,87.15 ,2.02 ,95.50 ,2.91 ,19.68 ,0.33 ,26.81 ,8.27 ,2.62 ,0.08 ,0.41 ,A2O
583 ,Liaoning,527.61 ,1190.00 ,170.67 ,14.08 ,97.44 ,5.16 ,136.34 ,7.18 ,26.97 ,0.99 ,42.30 ,5.78 ,3.21 ,0.07 ,0.48 ,AO
584 ,Liaoning,57.60 ,95.49 ,169.75 ,20.64 ,71.78 ,8.79 ,32.93 ,7.92 ,31.34 ,2.06 ,25.69 ,5.33 ,5.69 ,0.09 ,2.15 ,A2O
585 ,Liaoning,61.44 ,59.40 ,87.90 ,8.46 ,56.15 ,4.69 ,64.59 ,5.34 ,21.27 ,0.56 ,28.42 ,6.40 ,2.29 ,0.19 ,0.76 ,CAS
586 ,Liaoning,909.55 ,3709.95 ,151.63 ,28.70 ,66.74 ,3.37 ,56.94 ,11.83 ,25.83 ,3.57 ,29.31 ,11.68 ,3.20 ,0.64 ,0.40 ,SBR
587 ,Liaoning,117.27 ,1.94 ,117.69 ,23.61 ,37.35 ,7.11 ,78.31 ,7.57 ,11.51 ,1.21 ,26.41 ,8.09 ,2.13 ,0.24 ,0.38 ,SBR
588 ,Liaoning,410.87 ,676.68 ,144.12 ,13.41 ,28.57 ,4.25 ,70.51 ,2.59 ,14.08 ,0.47 ,22.36 ,8.66 ,4.47 ,0.05 ,0.32 ,AO
589 ,Liaoning,456.57 ,1590.00 ,95.56 ,22.25 ,36.62 ,5.52 ,105.79 ,5.83 ,5.16 ,1.08 ,24.94 ,6.20 ,1.72 ,0.23 ,0.46 ,AO
590 ,Liaoning,5702.38 ,51224.56 ,309.91 ,32.78 ,71.33 ,6.57 ,104.71 ,5.80 ,35.11 ,1.43 ,51.64 ,9.86 ,7.55 ,0.17 ,0.46 ,CAS
591 ,Liaoning,275.83 ,1130.00 ,192.04 ,22.20 ,125.64 ,9.31 ,291.43 ,9.41 ,29.56 ,4.90 ,30.16 ,13.68 ,2.35 ,0.25 ,0.56 ,A2O
592 ,Liaoning,494.28 ,204.00 ,127.00 ,16.07 ,78.87 ,5.39 ,112.41 ,12.76 ,12.58 ,1.27 ,15.88 ,7.00 ,2.88 ,0.22 ,0.74 ,A2O
593 ,Liaoning,787.60 ,408.00 ,146.05 ,22.68 ,46.86 ,6.18 ,118.11 ,7.84 ,30.40 ,2.71 ,39.19 ,11.99 ,2.14 ,0.40 ,0.29 ,CAS
594 ,Liaoning,1504.93 ,12235.00 ,114.55 ,23.87 ,28.08 ,5.15 ,97.15 ,6.33 ,21.55 ,1.02 ,30.73 ,12.89 ,3.74 ,0.24 ,0.55 ,AO
595 ,Liaoning,515.41 ,1619.30 ,228.00 ,15.08 ,52.48 ,2.49 ,143.70 ,4.97 ,18.67 ,0.59 ,28.51 ,5.35 ,1.56 ,0.19 ,0.35 ,Other
596 ,Liaoning,237.86 ,339.80 ,136.69 ,12.91 ,81.74 ,6.53 ,89.26 ,6.57 ,19.74 ,0.50 ,26.18 ,9.59 ,2.51 ,0.22 ,0.46 ,A2O
597 ,Liaoning,2805.95 ,14126.44 ,167.22 ,18.68 ,76.55 ,3.75 ,154.65 ,2.98 ,15.18 ,0.67 ,26.20 ,10.84 ,2.83 ,0.15 ,0.27 ,A2O
598 ,Liaoning,4169.14 ,18291.80 ,249.31 ,29.60 ,120.44 ,5.77 ,144.39 ,7.66 ,16.48 ,2.06 ,25.55 ,11.35 ,2.50 ,0.28 ,0.48 ,SBR
599 ,Liaoning,1171.42 ,6063.49 ,290.40 ,27.80 ,126.86 ,5.17 ,157.42 ,6.25 ,29.64 ,0.78 ,33.87 ,12.54 ,3.65 ,0.16 ,0.42 ,CAS
600 ,Liaoning,2390.69 ,27703.41 ,473.41 ,22.95 ,142.25 ,2.89 ,142.22 ,3.12 ,45.17 ,0.39 ,51.65 ,9.15 ,5.42 ,0.27 ,0.42 ,A2O
601 ,Liaoning,2844.21 ,32862.22 ,651.32 ,28.51 ,233.81 ,7.11 ,199.07 ,6.68 ,44.52 ,2.68 ,70.63 ,12.24 ,3.77 ,0.34 ,0.40 ,A2O
602 ,Liaoning,875.99 ,4459.55 ,626.11 ,23.93 ,170.68 ,2.37 ,296.52 ,4.91 ,54.82 ,1.87 ,70.24 ,10.61 ,7.47 ,0.27 ,0.43 ,A2O
603 ,Liaoning,1149.70 ,10771.08 ,274.46 ,18.36 ,159.81 ,5.83 ,202.69 ,5.46 ,33.69 ,0.37 ,39.99 ,10.15 ,3.83 ,0.20 ,0.45 ,SBR
604 ,Liaoning,2953.86 ,33489.58 ,224.05 ,20.35 ,134.75 ,6.15 ,163.85 ,7.34 ,28.24 ,1.14 ,34.47 ,13.36 ,3.47 ,0.31 ,0.34 ,A2O
605 ,Liaoning,4385.64 ,38930.04 ,280.61 ,21.52 ,161.13 ,6.58 ,269.61 ,6.82 ,23.53 ,2.33 ,35.74 ,13.70 ,6.31 ,0.27 ,0.39 ,CAS
606 ,Liaoning,1058.09 ,4930.56 ,330.04 ,32.35 ,142.81 ,12.35 ,142.49 ,13.26 ,27.81 ,0.53 ,40.81 ,13.40 ,4.71 ,0.46 ,0.31 ,CAS
607 ,Liaoning,3023.34 ,19801.24 ,249.77 ,17.07 ,114.66 ,2.32 ,183.67 ,2.49 ,18.66 ,0.23 ,32.22 ,9.79 ,4.24 ,0.14 ,0.18 ,SBR
608 ,Liaoning,499.83 ,2897.54 ,196.95 ,18.29 ,95.70 ,2.47 ,114.26 ,3.62 ,33.74 ,0.37 ,40.11 ,10.76 ,4.93 ,0.17 ,0.47 ,SBR
609 ,Liaoning,1430.01 ,9399.51 ,374.98 ,27.85 ,196.92 ,2.76 ,217.27 ,5.94 ,23.71 ,0.78 ,28.45 ,7.32 ,3.11 ,0.21 ,0.32 ,SBR
610 ,Liaoning,843.26 ,851.10 ,132.01 ,26.55 ,41.79 ,3.07 ,123.11 ,2.95 ,8.49 ,0.27 ,20.25 ,11.78 ,2.53 ,0.24 ,0.18 ,A2O
611 ,Liaoning,2625.61 ,14459.38 ,364.82 ,22.91 ,129.99 ,6.42 ,160.03 ,7.08 ,20.48 ,1.22 ,28.78 ,13.37 ,2.74 ,0.31 ,0.44 ,SBR
612 ,Liaoning,1964.36 ,10081.97 ,194.95 ,34.57 ,17.41 ,2.82 ,85.07 ,2.27 ,4.81 ,0.30 ,22.33 ,7.25 ,1.65 ,0.29 ,0.33 ,CAS
613 ,Liaoning,175.02 ,1516.38 ,349.84 ,40.27 ,165.36 ,10.28 ,221.19 ,17.09 ,37.68 ,1.72 ,51.92 ,14.25 ,7.37 ,2.67 ,0.61 ,A2O
614 ,Liaoning,768.41 ,6687.87 ,453.93 ,32.96 ,155.46 ,3.33 ,597.09 ,1.10 ,14.14 ,0.99 ,32.02 ,7.64 ,5.50 ,0.20 ,0.64 ,SBR
615 ,Liaoning,220.93 ,2742.98 ,376.97 ,26.45 ,214.24 ,3.66 ,221.71 ,2.68 ,42.68 ,0.48 ,57.65 ,10.22 ,7.88 ,0.27 ,0.53 ,A2O
616 ,Liaoning,115.00 ,0.70 ,274.35 ,29.40 ,66.00 ,9.74 ,155.87 ,8.53 ,14.00 ,6.74 ,40.87 ,17.10 ,3.50 ,0.65 ,0.29 ,A2O
617 ,Liaoning,138.48 ,15.97 ,349.14 ,22.05 ,223.77 ,8.39 ,232.24 ,7.95 ,37.27 ,0.52 ,31.76 ,7.23 ,5.85 ,0.18 ,0.58 ,Other
618 ,Liaoning,63.63 ,0.00 ,225.84 ,27.27 ,112.72 ,2.81 ,156.43 ,7.45 ,15.65 ,0.65 ,24.15 ,9.48 ,1.63 ,0.25 ,0.58 ,AO
619 ,Liaoning,251.05 ,2776.27 ,182.44 ,24.26 ,97.49 ,4.92 ,134.86 ,5.64 ,14.49 ,0.65 ,26.39 ,7.68 ,7.03 ,0.27 ,0.27 ,SBR
620 ,Liaoning,758.73 ,1565.50 ,294.72 ,31.80 ,100.27 ,6.35 ,96.21 ,3.39 ,41.42 ,1.21 ,57.68 ,10.95 ,5.64 ,0.37 ,0.32 ,SBR
621 ,Liaoning,4356.77 ,23662.20 ,348.11 ,17.90 ,207.63 ,3.00 ,307.13 ,4.63 ,21.78 ,1.29 ,37.51 ,11.37 ,6.97 ,0.22 ,0.12 ,OD
622 ,Liaoning,2029.24 ,10895.74 ,388.56 ,12.48 ,230.14 ,1.11 ,429.92 ,2.09 ,19.34 ,0.23 ,36.45 ,11.30 ,6.74 ,0.33 ,0.19 ,A2O
623 ,Liaoning,431.21 ,6011.38 ,345.39 ,16.40 ,153.54 ,1.81 ,310.71 ,3.65 ,32.89 ,0.40 ,47.96 ,7.03 ,7.19 ,0.27 ,0.64 ,A2O
624 ,Liaoning,2735.08 ,26899.22 ,329.56 ,27.61 ,188.90 ,3.02 ,255.50 ,3.82 ,28.34 ,0.59 ,40.84 ,8.11 ,4.00 ,0.13 ,0.54 ,A2O
625 ,Liaoning,230.55 ,627.18 ,162.73 ,20.56 ,43.41 ,2.96 ,71.14 ,5.47 ,13.68 ,0.20 ,28.59 ,11.76 ,2.84 ,0.26 ,0.39 ,A2O
626 ,Liaoning,266.46 ,1806.57 ,131.01 ,22.79 ,66.67 ,2.44 ,101.48 ,6.90 ,15.65 ,0.33 ,25.68 ,12.72 ,0.79 ,0.08 ,0.39 ,A2O
627 ,Liaoning,338.91 ,2856.97 ,203.68 ,18.56 ,138.75 ,2.02 ,174.91 ,6.84 ,37.49 ,0.86 ,41.74 ,10.88 ,4.68 ,0.23 ,0.55 ,A2O
628 ,Liaoning,981.47 ,4257.06 ,282.64 ,24.62 ,136.47 ,7.00 ,139.36 ,7.43 ,21.08 ,0.37 ,36.08 ,10.79 ,4.57 ,0.25 ,0.40 ,A2O
629 ,Liaoning,2202.55 ,12080.87 ,318.99 ,27.56 ,180.15 ,2.72 ,211.97 ,5.88 ,24.48 ,0.80 ,28.79 ,7.63 ,3.47 ,0.20 ,0.39 ,A2O
630 ,Liaoning,65.47 ,1351.00 ,513.53 ,22.99 ,273.44 ,7.32 ,295.70 ,4.91 ,73.69 ,0.87 ,84.54 ,6.65 ,7.21 ,0.07 ,1.29 ,A2O
631 ,Liaoning,3454.21 ,11663.31 ,320.36 ,30.45 ,116.32 ,3.78 ,119.20 ,6.34 ,17.83 ,1.13 ,29.97 ,10.52 ,3.31 ,0.28 ,0.28 ,A2O
632 ,Liaoning,534.89 ,2040.91 ,134.83 ,9.99 ,82.66 ,2.80 ,129.95 ,5.15 ,13.09 ,0.50 ,42.69 ,11.06 ,4.12 ,0.24 ,0.49 ,SBR
633 ,Liaoning,1103.62 ,3312.98 ,233.64 ,29.16 ,83.79 ,6.99 ,72.45 ,7.17 ,38.14 ,1.96 ,50.12 ,16.42 ,12.70 ,0.32 ,0.24 ,A2O
634 ,Liaoning,13.95 ,0.00 ,283.87 ,44.60 ,100.00 ,15.98 ,20.00 ,8.00 ,181.36 ,16.14 ,35.62 ,10.00 ,1.75 ,1.00 ,0.45 ,SBR
635 ,Liaoning,848.65 ,4364.19 ,233.95 ,29.22 ,83.78 ,6.99 ,72.67 ,7.09 ,38.09 ,1.97 ,50.01 ,13.79 ,12.65 ,0.32 ,0.30 ,CAS
636 ,Liaoning,2998.23 ,3432.03 ,425.15 ,19.21 ,215.71 ,6.04 ,304.53 ,6.09 ,15.68 ,2.24 ,27.59 ,7.45 ,4.78 ,0.34 ,0.17 ,SBR
637 ,Liaoning,3220.39 ,15572.72 ,421.55 ,19.13 ,214.30 ,6.00 ,299.39 ,6.10 ,15.73 ,2.19 ,27.59 ,7.47 ,4.79 ,0.34 ,0.25 ,SBR
638 ,Liaoning,802.09 ,728.72 ,93.46 ,11.98 ,29.68 ,5.54 ,140.96 ,4.08 ,9.04 ,0.87 ,21.05 ,8.64 ,1.38 ,0.24 ,0.31 ,A2O
639 ,Liaoning,3261.73 ,27397.30 ,244.01 ,21.67 ,100.61 ,1.78 ,170.83 ,6.05 ,29.04 ,1.76 ,38.55 ,11.76 ,2.96 ,0.21 ,0.36 ,CAS
640 ,Liaoning,1797.94 ,12952.00 ,91.32 ,14.47 ,39.49 ,1.21 ,78.16 ,4.90 ,10.94 ,0.63 ,18.94 ,7.51 ,1.23 ,0.25 ,0.33 ,A2O
641 ,Liaoning,541.32 ,2953.47 ,98.45 ,10.53 ,34.04 ,1.08 ,66.59 ,4.32 ,16.81 ,0.68 ,23.25 ,7.91 ,1.81 ,0.21 ,0.38 ,SBR
642 ,Liaoning,2521.61 ,23779.96 ,351.16 ,15.08 ,144.93 ,3.82 ,274.95 ,5.82 ,22.29 ,0.46 ,35.93 ,10.71 ,5.03 ,0.16 ,0.50 ,SBR
