OID_,Capacity__10000_ton_,Actual_volume_in_2019__10000_ton_,Sludge_yield,CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Electricity_consumption,Treatment_process,Latitude,Longitude
2344,3,1094.299999999999955,1972.500000000000000,164.169999999999987,13.369999999999999,53.859999999999999,4.470000000000000,153.639999999999986,13.750000000000000,25.219999999999999,0.79,35.180000000000000,8.770000000000000,2.530000000000000,0.64,0.25,OD,29.635290000000001,111.776920000000004
2345,10,1327.799999999999955,4032.840000000000146,180.250000000000000,20.899999999999999,84.650000000000006,5.660000000000000,138.560000000000002,9.660000000000000,15.100000000000000,2.560000000000000,18.059999999999999,5.290000000000000,1.900000000000000,0.18,0.15,OD,28.952679000000000,111.715404000000007
2346,3,469.149999999999977,4067.909999999999854,141.009999999999991,20.730000000000000,64.659999999999997,2.450000000000000,92.780000000000001,8.869999999999999,17.480000000000000,0.63,19.940000000000001,10.449999999999999,3.140000000000000,0.3,0.72,A2O,28.972328000000001,111.671226000000004
2347,1,433.379999999999995,0,134.789999999999992,7.400000000000000,27.640000000000001,1.360000000000000,93.489999999999995,4.940000000000000,26.930000000000000,0.25,42.320000000000000,7.020000000000000,3.080000000000000,0.38,0.67,A2O,29.226890000000001,111.977750000000000
2348,0.5,46.030000000000001,28.940000000000001,142.449999999999989,11.100000000000000,55.380000000000003,4.160000000000000,73.310000000000002,5.580000000000000,3.350000000000000,0.54,6.930000000000000,3.770000000000000,1.220000000000000,0.21,0.38,A2O,29.102139900000001,112.112200000000001
2349,20,3481.920000000000073,26628.869999999998981,209.099999999999994,14.720000000000001,87.670000000000002,1.220000000000000,105.260000000000005,4.080000000000000,24.539999999999999,0.43,30.309999999999999,7.980000000000000,3.000000000000000,0.1,0.34,CAS,29.020043999999999,111.704687000000007
2350,4,1374.269999999999982,1561.559999999999945,154.150000000000006,19.059999999999999,65.670000000000002,5.110000000000000,168.250000000000000,8.930000000000000,14.789999999999999,1.330000000000000,20.410000000000000,8.420000000000000,1.830000000000000,0.58,0.2,SBR,26.415220000000001,112.393619999999999
2351,12,5388.000000000000000,21115.000000000000000,123.480000000000004,19.160000000000000,50.350000000000001,5.520000000000000,122.439999999999998,8.020000000000000,14.109999999999999,3.160000000000000,20.750000000000000,7.340000000000000,1.420000000000000,0.28,0.11,A2O,25.762358599999999,113.004595800000004
2352,1,53.399999999999999,9.500000000000000,90.510000000000005,11.609999999999999,29.940000000000001,2.660000000000000,71.019999999999996,1.740000000000000,20.190000000000001,1.230000000000000,27.660000000000000,13.400000000000000,2.050000000000000,0.22,0.9,OD,29.420179999999998,111.127579999999995
2353,2.5,937.480000000000018,15378.920000000000073,517.250000000000000,32.350000000000001,212.110000000000014,8.859999999999999,162.310000000000002,8.460000000000001,13.490000000000000,1.700000000000000,16.640000000000001,5.670000000000000,3.520000000000000,0.09,0.93,AO,27.981459999999998,109.683250000000001
2354,3,1181.000000000000000,1888.700000000000045,169.840000000000003,15.580000000000000,50.159999999999997,3.580000000000000,89.329999999999998,4.740000000000000,18.989999999999998,0.22,27.129999999999999,7.430000000000000,1.460000000000000,0.21,0.19,A2O,25.725470000000001,112.724270000000004
2355,4,1496.500000000000000,5329.109999999999673,181.789999999999992,15.869999999999999,68.859999999999999,3.140000000000000,189.530000000000001,7.620000000000000,20.820000000000000,0.25,23.329999999999998,7.770000000000000,3.580000000000000,0.16,0.34,CAS,28.893025000000002,111.981643000000005
2356,3,864.799999999999955,4934.000000000000000,258.759999999999991,17.070000000000000,106.489999999999995,5.270000000000000,298.930000000000007,5.520000000000000,16.660000000000000,0.68,28.539999999999999,8.960000000000001,2.240000000000000,0.29,0.23,OD,27.085560000000001,112.949437000000003
2357,4,675.000000000000000,3573.440000000000055,239.629999999999995,17.670000000000002,128.300000000000011,8.619999999999999,127.260000000000005,9.240000000000000,10.820000000000000,0.9,17.239999999999998,8.080000000000000,1.350000000000000,0.54,0.26,CAS,27.231850000000001,112.794944000000001
2358,0.5,126.000000000000000,3.220000000000000,112.769999999999996,8.400000000000000,26.960000000000001,4.120000000000000,96.010000000000005,8.660000000000000,12.670000000000000,0.63,28.329999999999998,7.170000000000000,3.000000000000000,0.35,0.29,CAS,27.230219900000002,112.868309999999994
2359,22.5,7138.930000000000291,11767.399999999999636,187.419999999999987,13.630000000000001,86.969999999999999,3.440000000000000,175.449999999999989,6.570000000000000,18.910000000000000,1.750000000000000,25.699999999999999,7.850000000000000,3.530000000000000,0.13,0.17,A2O,26.905213000000000,112.584946000000002
2360,10,1957.480000000000018,365.870000000000005,100.079999999999998,17.239999999999998,29.539999999999999,4.300000000000000,104.010000000000005,10.690000000000000,9.279999999999999,2.240000000000000,16.120000000000001,8.859999999999999,1.170000000000000,0.21,0.22,A2O,26.855869999999999,112.637770000000003
2361,1,50.039999999999999,93.000000000000000,317.949999999999989,35.640000000000001,158.610000000000014,7.870000000000000,164.789999999999992,8.199999999999999,63.549999999999997,1.710000000000000,72.150000000000006,12.279999999999999,6.860000000000000,0.35,0.72,CAS,26.870629999999998,112.488309999999998
2362,8,2304.179999999999836,12824.700000000000728,265.740000000000009,19.329999999999998,70.409999999999997,5.880000000000000,75.099999999999994,11.109999999999999,21.329999999999998,0.61,28.000000000000000,13.119999999999999,2.820000000000000,0.52,0.21,OD,26.884595999999998,112.622782999999998
2363,1,67.170000000000002,53.759999999999998,176.530000000000001,18.030000000000001,65.260000000000005,13.990000000000000,100.340000000000003,9.000000000000000,21.149999999999999,4.920000000000000,32.060000000000002,15.250000000000000,2.370000000000000,0.9,0.37,Other,27.110930000000000,110.015720000000002
2364,1,359.600000000000023,1420.299999999999955,275.259999999999991,18.710000000000001,104.000000000000000,10.570000000000000,175.689999999999998,10.220000000000001,38.939999999999998,2.050000000000000,41.789999999999999,10.670000000000000,2.920000000000000,0.69,0.2,SBR,27.313974000000002,110.149073999999999
2365,4,151.110000000000014,603.909999999999968,146.340000000000003,24.059999999999999,89.319999999999993,6.160000000000000,94.400000000000006,7.530000000000000,39.990000000000002,1.360000000000000,32.070000000000000,7.780000000000000,2.540000000000000,0.14,0.96,A2O,25.811266000000000,113.031035000000003
2366,4.5,1449.940000000000055,4629.199999999999818,325.069999999999993,23.920000000000002,81.299999999999997,13.480000000000000,93.959999999999994,7.650000000000000,22.789999999999999,0.82,27.559999999999999,6.360000000000000,3.210000000000000,0.27,0.3,OD,25.822369999999999,113.115160000000003
2367,3,958.500000000000000,10144.229999999999563,235.080000000000013,18.760000000000002,116.170000000000002,6.780000000000000,198.060000000000002,9.990000000000000,27.579999999999998,0.5,34.969999999999999,13.869999999999999,3.500000000000000,0.26,0.54,A2O,25.725470000000001,112.724270000000004
2368,0.5,109.500000000000000,807.700000000000045,254.180000000000007,23.090000000000000,135.909999999999997,7.760000000000000,134.069999999999993,5.010000000000000,40.390000000000001,2.560000000000000,52.549999999999997,12.900000000000000,4.240000000000000,0.39,0.58,Other,25.844040000000000,113.825396999999995
2369,14,4960.829999999999927,22124.830000000001746,156.550000000000011,12.830000000000000,64.230000000000004,4.020000000000000,97.989999999999995,6.330000000000000,25.440000000000001,0.47,27.780000000000001,11.279999999999999,2.670000000000000,0.28,0.18,A2O,28.204660000000001,113.009770000000003
2370,1,341.949999999999989,55.299999999999997,120.540000000000006,15.449999999999999,46.560000000000002,6.110000000000000,48.039999999999999,7.780000000000000,18.800000000000001,2.270000000000000,22.820000000000000,6.860000000000000,1.930000000000000,0.33,0.25,OD,26.861563000000000,109.711866000000001
2371,1.5,542.470000000000027,2148.800000000000182,201.360000000000014,17.840000000000000,66.319999999999993,6.980000000000000,185.030000000000001,13.060000000000000,23.930000000000000,2.120000000000000,28.949999999999999,6.990000000000000,2.250000000000000,0.45,0.58,A2O,26.569845999999998,109.685050000000004
2372,2,647.980000000000018,2792.000000000000000,133.770000000000010,14.640000000000001,61.070000000000000,6.160000000000000,59.670000000000002,4.310000000000000,20.320000000000000,1.090000000000000,24.719999999999999,9.810000000000000,2.290000000000000,0.19,0.29,CAS,27.865449999999999,109.802509999999998
2373,0.5,42.729999999999997,11.920000000000000,80.319999999999993,17.120000000000001,37.030000000000001,4.190000000000000,74.480000000000004,1.530000000000000,7.170000000000000,1.660000000000000,26.680000000000000,4.080000000000000,0.64,0.19,0.95,A2O,25.402290000000001,113.026229999999998
2374,5,997.320000000000050,738.000000000000000,125.459999999999994,11.650000000000000,44.280000000000001,5.580000000000000,73.189999999999998,6.130000000000000,19.680000000000000,0.32,33.700000000000003,5.700000000000000,0.74,0.19,0.17,OD,26.399194999999999,111.404287199999999
2375,12,3135.000000000000000,20176.139999999999418,352.899999999999977,29.910000000000000,127.909999999999997,4.160000000000000,442.779999999999973,5.600000000000000,41.320000000000000,1.260000000000000,27.739999999999998,8.039999999999999,3.030000000000000,0.22,0.24,OD,28.119948000000001,112.928999099999999
2376,1.5,372.269999999999982,1772.599999999999909,222.729999999999990,12.949999999999999,57.000000000000000,1.710000000000000,57.799999999999997,4.600000000000000,22.750000000000000,0.87,24.379999999999999,7.020000000000000,1.300000000000000,0.66,0.21,A2O,26.077880000000000,113.955430000000007
2377,5,1241.000000000000000,1520.000000000000000,189.669999999999987,24.149999999999999,89.769999999999996,7.970000000000000,145.449999999999989,7.640000000000000,27.800000000000001,1.650000000000000,22.539999999999999,9.810000000000000,1.170000000000000,0.29,0.18,CAS,27.450766000000002,112.200305999999998
2378,12.5,556.360000000000014,9292.750000000000000,321.269999999999982,15.300000000000001,140.419999999999987,2.000000000000000,95.599999999999994,4.040000000000000,32.780000000000001,0.11,36.310000000000002,7.770000000000000,3.420000000000000,0.07,0.59,OD,28.176158000000001,112.889332999999993
2379,30,9602.700000000000728,50048.559999999997672,242.629999999999995,14.180000000000000,118.409999999999997,5.120000000000000,256.439999999999998,5.300000000000000,11.970000000000001,0.84,19.190000000000001,9.410000000000000,2.150000000000000,0.18,0.18,A2O,28.245985200000000,112.988587100000004
2380,4,851.000000000000000,6407.970000000000255,257.990000000000009,28.980000000000000,77.859999999999999,5.850000000000000,118.209999999999994,6.700000000000000,23.670000000000002,1.570000000000000,30.350000000000001,6.820000000000000,2.340000000000000,0.17,0.36,OD,26.116879999999998,113.114930000000001
2381,0.5,50.399999999999999,533.450000000000045,247.250000000000000,27.559999999999999,79.920000000000002,3.830000000000000,389.819999999999993,1.890000000000000,34.469999999999999,1.240000000000000,26.969999999999999,6.910000000000000,3.990000000000000,0.24,1.150000000000000,SBR,28.021599999999999,113.334344000000002
2382,2,638.080000000000041,5053.060000000000400,336.149999999999977,21.030000000000001,157.330000000000013,5.420000000000000,223.039999999999992,5.510000000000000,15.150000000000000,0.69,25.510000000000002,4.560000000000000,6.520000000000000,0.16,0.33,A2O,28.579470000000001,109.473979999999997
2383,2,417.000000000000000,1577.250000000000000,140.080000000000013,14.690000000000000,74.379999999999995,4.400000000000000,96.730000000000004,7.680000000000000,11.340000000000000,1.280000000000000,19.329999999999998,9.410000000000000,2.510000000000000,0.53,0.23,CAS,29.534977999999999,112.551862999999997
2384,15,5178.689999999999600,3105.000000000000000,214.009999999999991,24.949999999999999,72.629999999999995,6.480000000000000,214.949999999999989,6.340000000000000,12.039999999999999,3.490000000000000,20.020000000000000,9.240000000000000,2.040000000000000,0.3,0.21,OD,27.545480000000001,109.967330000000004
2385,2,561.000000000000000,2498.699999999999818,469.949999999999989,20.120000000000001,189.289999999999992,6.700000000000000,187.319999999999993,7.660000000000000,58.479999999999997,0.97,74.239999999999995,9.760000000000000,4.570000000000000,0.22,0.62,A2O,27.490534000000000,109.941962000000004
2386,1,370.000000000000000,7929.399999999999636,418.810000000000002,13.789999999999999,136.879999999999995,5.960000000000000,79.480000000000004,6.380000000000000,36.060000000000002,0.09,46.439999999999998,6.700000000000000,3.440000000000000,0.02,0.6,A2O,25.185009999999998,111.567229999999995
2387,2,244.000000000000000,1135.299999999999955,220.960000000000008,19.370000000000001,103.519999999999996,9.410000000000000,106.469999999999999,10.680000000000000,41.810000000000002,1.950000000000000,54.350000000000001,10.260000000000000,2.310000000000000,0.38,0.24,A2O,27.250950000000000,111.535659999999993
2388,8,179.710000000000008,390.949999999999989,207.750000000000000,42.619999999999997,23.750000000000000,1.380000000000000,40.340000000000003,1.340000000000000,37.049999999999997,0.32,43.350000000000001,4.740000000000000,4.240000000000000,0.13,0.72,SBR,28.150539999999999,113.602390000000000
2389,6,2117.289999999999964,8591.750000000000000,165.729999999999990,23.449999999999999,99.709999999999994,12.039999999999999,171.900000000000006,15.490000000000000,19.789999999999999,1.810000000000000,26.920000000000002,11.940000000000000,2.770000000000000,0.32,0.29,OD,28.150539999999999,113.602390000000000
2390,4,438.930000000000007,1682.000000000000000,196.969999999999999,9.640000000000001,83.469999999999999,5.430000000000000,93.400000000000006,5.650000000000000,30.390000000000001,0.46,34.820000000000000,6.960000000000000,3.160000000000000,0.18,0.53,OD,27.974860000000000,113.723392000000004
2391,5.5,1968.000000000000000,9242.149999999999636,147.449999999999989,21.579999999999998,51.159999999999997,4.520000000000000,166.819999999999993,12.570000000000000,15.920000000000000,2.590000000000000,20.219999999999999,9.730000000000000,2.330000000000000,0.26,0.19,Other,28.216482599999999,113.398143599999997
2392,5,2201.000000000000000,21130.659999999999854,298.680000000000007,12.260000000000000,172.159999999999997,2.270000000000000,269.250000000000000,4.010000000000000,17.300000000000001,0.19,29.980000000000000,8.119999999999999,5.350000000000000,0.13,0.19,Other,28.261710000000001,112.565899999999999
2393,0.5,102.299999999999997,31.109999999999999,41.600000000000001,7.460000000000000,22.020000000000000,3.550000000000000,36.369999999999997,5.990000000000000,10.240000000000000,0.18,12.810000000000000,7.360000000000000,1.190000000000000,0.33,0.25,OD,29.450278999999991,112.689143000000001
2394,0.5,46.000000000000000,60.000000000000000,163.370000000000005,8.090000000000000,49.990000000000002,2.530000000000000,64.489999999999995,2.900000000000000,43.820000000000000,0.61,50.109999999999999,6.240000000000000,3.670000000000000,0.21,0.94,A2O,27.687873000000000,111.688429999999997
2395,1,207.840000000000003,212.840000000000003,247.050000000000011,33.630000000000003,119.430000000000007,8.350000000000000,131.069999999999993,8.170000000000000,10.920000000000000,0.52,22.109999999999999,5.590000000000000,2.080000000000000,0.34,0.26,OD,25.278397999999999,112.579060999999996
2396,0.5,200.000000000000000,600.509999999999991,145.210000000000008,8.650000000000000,49.869999999999997,3.620000000000000,107.840000000000003,3.680000000000000,19.600000000000001,0.8,21.649999999999999,10.949999999999999,1.480000000000000,0.3,0.29,OD,29.471979999999999,113.452050000000000
2397,5,1554.980000000000018,29250.000000000000000,411.850000000000023,34.530000000000001,90.260000000000005,2.400000000000000,194.800000000000011,4.470000000000000,30.180000000000000,1.200000000000000,39.880000000000003,10.600000000000000,3.670000000000000,0.14,0.58,OD,27.715299999999999,112.010729999999995
2398,10,3888.789999999999964,24249.919999999998254,300.259999999999991,25.320000000000000,106.900000000000006,6.890000000000000,353.490000000000009,8.000000000000000,17.000000000000000,2.310000000000000,28.680000000000000,7.760000000000000,4.910000000000000,0.44,0.22,Other,27.743358600000001,112.017904400000006
2399,1,231.520000000000010,1044.950000000000045,77.459999999999994,10.609999999999999,28.890000000000001,2.190000000000000,253.379999999999995,7.650000000000000,21.120000000000001,0.39,33.520000000000003,7.100000000000000,7.450000000000000,0.28,0.27,OD,28.261939999999999,110.158249999999995
2400,2.5,883.350000000000023,5671.000000000000000,304.360000000000014,17.329999999999998,102.930000000000007,2.180000000000000,192.800000000000011,1.780000000000000,38.430000000000000,0.57,49.280000000000001,7.090000000000000,5.570000000000000,0.09,0.37,A2O,28.799309999999998,113.091679999999997
2401,1,135.479999999999990,54.000000000000000,210.520000000000010,33.479999999999997,47.039999999999999,3.330000000000000,29.730000000000000,1.680000000000000,41.340000000000003,0.9,34.479999999999997,2.940000000000000,2.720000000000000,0.47,0.25,Other,29.358339999999998,112.374330000000000
2402,2,638.049999999999955,451.500000000000000,124.719999999999999,30.079999999999998,42.100000000000001,9.789999999999999,90.390000000000001,15.789999999999999,25.460000000000001,1.960000000000000,33.000000000000000,13.090000000000000,2.750000000000000,0.68,0.28,CAS,29.368501999999999,112.390504000000007
2403,4,1357.210000000000036,13768.229999999999563,348.120000000000005,26.190000000000001,276.680000000000007,7.540000000000000,222.599999999999994,7.070000000000000,28.699999999999999,0.29,46.240000000000002,7.660000000000000,4.050000000000000,0.24,0.34,CAS,28.704585999999999,113.584985000000003
2404,0.5,200.990000000000009,1870.000000000000000,314.829999999999984,15.680000000000000,153.650000000000006,3.950000000000000,133.430000000000007,4.500000000000000,46.020000000000003,1.070000000000000,44.159999999999997,8.270000000000000,6.120000000000000,0.26,0.4,SBR,26.686440000000001,111.839510000000004
2405,2.5,356.430000000000007,1850.500000000000000,313.389999999999986,26.420000000000002,155.939999999999998,12.220000000000001,229.370000000000005,12.869999999999999,31.430000000000000,3.110000000000000,37.590000000000003,10.470000000000001,2.080000000000000,0.29,0.36,A2O,26.552167799999999,111.859757299999998
2406,4.5,1164.160000000000082,3105.940000000000055,214.039999999999992,33.990000000000002,114.030000000000001,14.080000000000000,96.790000000000006,13.820000000000000,35.590000000000003,4.470000000000000,38.899999999999999,15.109999999999999,3.350000000000000,0.43,0.27,A2O,26.595540000000000,111.876459999999994
2407,3,90.480000000000004,662.570000000000050,140.330000000000013,14.940000000000000,53.369999999999997,5.780000000000000,144.389999999999986,13.400000000000000,19.719999999999999,1.040000000000000,30.780000000000001,14.609999999999999,2.010000000000000,0.7,0.47,A2O,27.893222000000002,113.091333000000006
2408,1,309.600000000000023,3584.360000000000127,359.870000000000005,30.730000000000000,235.069999999999993,9.070000000000000,238.240000000000009,9.260000000000000,29.780000000000001,0.46,55.539999999999999,10.410000000000000,1.410000000000000,0.04,0.88,CAS,25.554939999999998,113.684070000000006
2409,1,99.200000000000003,151.439999999999998,308.689999999999998,14.160000000000000,89.560000000000002,8.310000000000000,205.530000000000001,7.770000000000000,18.329999999999998,1.610000000000000,35.219999999999999,4.380000000000000,4.240000000000000,0.2,0.59,OD,25.506239999999998,113.685569999999998
2410,3,764.230000000000018,2217.699999999999818,75.829999999999998,10.320000000000000,23.199999999999999,4.290000000000000,34.560000000000002,4.040000000000000,14.060000000000000,0.5,16.960000000000001,9.650000000000000,1.550000000000000,0.28,0.23,CAS,28.520683999999999,112.140062999999998
2411,3,394.000000000000000,1072.000000000000000,221.490000000000009,32.539999999999999,60.359999999999999,9.859999999999999,123.890000000000001,14.960000000000001,24.100000000000001,1.000000000000000,41.520000000000003,8.830000000000000,3.830000000000000,0.37,0.8,CAS,28.440229899999999,112.439080000000004
2412,2,240.000000000000000,2406.000000000000000,184.439999999999998,22.430000000000000,63.490000000000002,4.980000000000000,124.069999999999993,7.670000000000000,19.050000000000001,0.63,31.640000000000001,10.470000000000001,1.740000000000000,0.2,0.79,OD,26.867335000000001,111.274951999999999
2413,6,1205.000000000000000,5019.000000000000000,93.150000000000006,12.690000000000000,43.109999999999999,7.430000000000000,87.659999999999997,6.780000000000000,8.330000000000000,0.34,14.300000000000001,6.380000000000000,1.480000000000000,0.55,0.16,OD,27.256575000000002,111.485106000000002
2414,4,1334.009999999999991,3708.599999999999909,128.289999999999992,14.680000000000000,41.710000000000001,4.010000000000000,135.650000000000006,4.350000000000000,10.029999999999999,1.370000000000000,20.309999999999999,9.970000000000001,1.880000000000000,0.72,0.16,OD,27.230010000000000,111.497039999999998
2415,2.5,912.500000000000000,4012.000000000000000,199.310000000000002,19.260000000000002,66.840000000000003,0.94,133.310000000000002,5.450000000000000,27.940000000000001,0.46,38.500000000000000,8.570000000000000,3.720000000000000,0.26,0.25,OD,28.907419699999998,111.477811500000001
2416,1,281.050000000000011,1817.400000000000091,230.500000000000000,13.760000000000000,72.519999999999996,6.350000000000000,73.450000000000003,7.350000000000000,33.280000000000001,0.31,39.570000000000000,6.920000000000000,2.720000000000000,0.17,0.81,Other,29.042584999999999,111.549285999999995
2417,2,220.990000000000009,754.200000000000045,133.050000000000011,14.699999999999999,55.390000000000001,5.840000000000000,61.140000000000001,9.500000000000000,10.199999999999999,0.3,15.980000000000000,6.880000000000000,2.180000000000000,0.32,0.28,OD,28.902589899999999,111.488929999999996
2418,3,1161.740000000000009,3198.800000000000182,581.470000000000027,22.390000000000001,258.810000000000002,8.480000000000000,113.090000000000003,7.700000000000000,17.879999999999999,2.560000000000000,27.760000000000002,10.440000000000000,4.020000000000000,0.33,0.19,AO,26.757479900000000,110.655690000000007
2419,5,336.889999999999986,2931.750000000000000,257.100000000000023,38.140000000000001,41.450000000000003,11.449999999999999,69.819999999999993,10.420000000000000,9.750000000000000,2.610000000000000,21.000000000000000,5.820000000000000,2.470000000000000,0.54,0.39,A2O,27.937159999999999,112.931820000000002
2420,2.5,374.100000000000023,1063.500000000000000,120.849999999999994,15.890000000000001,58.469999999999999,6.290000000000000,86.810000000000002,8.550000000000001,15.070000000000000,2.170000000000000,18.230000000000000,7.320000000000000,1.910000000000000,0.56,0.25,OD,27.779311000000000,112.962207000000006
2421,20,6157.960000000000036,20701.270000000000437,109.099999999999994,17.129999999999999,55.299999999999997,5.260000000000000,143.159999999999997,6.610000000000000,8.020000000000000,0.41,13.350000000000000,8.340000000000000,1.850000000000000,0.2,0.15,A2O,27.853577200000000,112.929617399999998
2422,6,1522.259999999999991,14876.299999999999272,239.430000000000007,12.529999999999999,131.770000000000010,5.710000000000000,206.689999999999998,6.600000000000000,21.870000000000001,0.12,29.800000000000001,10.000000000000000,3.630000000000000,0.14,0.27,OD,28.253385999999999,109.696228000000005
2423,1.2,110.000000000000000,396.620000000000005,265.000000000000000,21.559999999999999,161.009999999999991,9.130000000000001,153.099999999999994,7.580000000000000,25.070000000000000,1.170000000000000,61.750000000000000,9.480000000000000,2.160000000000000,0.42,0.55,AO,27.723830000000000,112.227390000000000
2424,1,203.169999999999987,383.040000000000020,204.419999999999987,22.370000000000001,101.019999999999996,6.940000000000000,65.000000000000000,7.650000000000000,27.340000000000000,1.360000000000000,34.259999999999998,8.060000000000000,2.530000000000000,0.17,0.59,SBR,28.646640000000001,112.896510000000006
2425,5,1497.000000000000000,8158.550000000000182,157.840000000000003,22.899999999999999,76.959999999999994,7.940000000000000,103.920000000000002,7.140000000000000,19.719999999999999,0.36,26.930000000000000,9.630000000000001,2.910000000000000,0.25,0.24,OD,27.742719999999998,111.304079999999999
2426,3,706.299999999999955,3171.760000000000218,214.530000000000001,9.010000000000000,79.510000000000005,3.540000000000000,205.280000000000001,6.030000000000000,19.359999999999999,0.5,26.149999999999999,7.780000000000000,3.660000000000000,0.32,0.25,Other,27.319341000000001,111.460741999999996
2427,4,1227.599999999999909,815.000000000000000,136.139999999999986,10.900000000000000,54.310000000000002,2.290000000000000,140.409999999999997,4.080000000000000,14.449999999999999,1.470000000000000,18.140000000000001,7.650000000000000,1.180000000000000,0.33,0.24,A2O,25.407760000000000,112.932559999999995
2428,2,788.529999999999973,2449.849999999999909,132.710000000000008,24.129999999999999,113.189999999999998,8.020000000000000,214.610000000000014,8.000000000000000,27.829999999999998,1.270000000000000,29.969999999999999,10.230000000000000,2.400000000000000,0.13,0.24,A2O,28.550999999999998,112.406040000000004
2429,2,130.000000000000000,643.000000000000000,181.460000000000008,22.000000000000000,104.079999999999998,9.590000000000000,84.540000000000006,8.529999999999999,24.760000000000002,0.87,36.140000000000001,12.190000000000000,2.250000000000000,0.54,0.33,OD,26.116879999999998,113.114930000000001
2430,2,319.589999999999975,1503.140000000000100,288.180000000000007,34.850000000000001,100.260000000000005,4.830000000000000,84.459999999999994,4.620000000000000,24.609999999999999,0.3,31.160000000000000,4.010000000000000,3.330000000000000,0.11,0.29,OD,25.262239999999998,111.355823000000001
2431,5,1208.359999999999900,2600.000000000000000,193.500000000000000,11.940000000000000,63.000000000000000,3.350000000000000,75.310000000000002,3.140000000000000,23.170000000000002,1.000000000000000,26.609999999999999,8.240000000000000,1.810000000000000,0.13,0.23,Other,27.013159999999999,113.317859999999996
2432,3,327.000000000000000,2085.440000000000055,185.009999999999991,9.090000000000000,77.709999999999994,4.170000000000000,96.879999999999995,5.270000000000000,17.170000000000002,0.4,19.370000000000001,5.910000000000000,2.800000000000000,0.21,0.37,OD,28.855286999999990,112.371088999999998
2433,2,293.759999999999991,196.379999999999995,137.659999999999997,23.420000000000002,48.420000000000002,8.640000000000001,48.229999999999997,8.730000000000000,14.609999999999999,4.590000000000000,22.870000000000001,9.390000000000001,2.170000000000000,0.58,0.21,OD,28.454029999999999,110.396234000000007
2434,1,255.569999999999993,36.090000000000003,90.640000000000001,32.579999999999998,23.730000000000000,11.240000000000000,67.260000000000005,10.710000000000001,16.859999999999999,3.020000000000000,29.210000000000001,15.279999999999999,1.660000000000000,0.53,0.17,OD,28.702029899999999,113.581339999999997
2435,17,3841.980000000000018,11226.149999999999636,299.649999999999977,13.590000000000000,102.129999999999995,5.620000000000000,167.729999999999990,10.730000000000000,11.010000000000000,0.81,30.379999999999999,11.449999999999999,7.800000000000000,0.37,0.23,SBR,29.358219999999999,113.098550000000003
2436,10,1400.000000000000000,1784.200000000000045,189.520000000000010,11.930000000000000,69.540000000000006,6.600000000000000,212.830000000000013,12.699999999999999,16.829999999999998,1.270000000000000,24.070000000000000,7.240000000000000,2.840000000000000,0.54,0.16,OD,29.371969900000000,113.129310000000004
2437,3,690.759999999999991,1936.059999999999945,130.409999999999997,13.260000000000000,86.959999999999994,7.490000000000000,54.219999999999999,6.120000000000000,26.030000000000001,0.44,29.219999999999999,13.410000000000000,2.440000000000000,0.52,0.18,OD,29.350048999999991,113.122658000000001
2438,1,359.540000000000020,1776.460000000000036,201.870000000000005,16.710000000000001,94.920000000000002,2.350000000000000,137.409999999999997,5.330000000000000,34.329999999999998,0.33,42.600000000000001,8.730000000000000,3.510000000000000,0.18,0.39,OD,28.860291999999991,112.916633000000004
2439,0.5,133.090000000000003,54.869999999999997,81.269999999999996,15.869999999999999,28.149999999999999,5.870000000000000,60.579999999999998,3.720000000000000,4.670000000000000,0.36,13.680000000000000,4.680000000000000,2.220000000000000,0.3,0.48,OD,29.135107399999999,113.123360599999998
2440,4,1455.900000000000091,7256.399999999999636,298.110000000000014,21.840000000000000,151.620000000000005,5.230000000000000,120.939999999999998,6.080000000000000,34.390000000000001,0.91,39.549999999999997,8.480000000000000,3.560000000000000,0.18,0.36,A2O,29.119834999999998,110.551826000000005
2441,4,898.529999999999973,554.000000000000000,102.120000000000005,22.070000000000000,50.649999999999999,7.110000000000000,88.620000000000005,11.510000000000000,20.410000000000000,5.060000000000000,29.480000000000000,9.570000000000000,1.450000000000000,0.44,0.22,A2O,29.132114999999999,110.475247999999993
2442,14,4541.699999999999818,8712.719999999999345,166.889999999999986,23.649999999999999,69.180000000000007,5.280000000000000,130.719999999999999,3.860000000000000,13.730000000000000,1.100000000000000,16.829999999999998,4.200000000000000,2.270000000000000,0.22,0.21,A2O,28.263410000000000,113.053219999999996
2443,14,3469.599999999999909,21992.560000000001310,187.289999999999992,15.430000000000000,97.099999999999994,6.800000000000000,117.609999999999999,4.080000000000000,23.420000000000002,1.710000000000000,32.420000000000002,8.859999999999999,5.620000000000000,0.28,0.22,A2O,28.175809999999998,113.123675000000006
2444,12,1167.200000000000045,17533.560000000001310,454.160000000000025,29.850000000000001,183.710000000000008,5.910000000000000,112.390000000000001,5.430000000000000,27.739999999999998,0.96,32.530000000000001,9.680000000000000,5.660000000000000,0.11,0.62,CAS,28.245949899999999,113.080929999999995
2445,18,6407.399999999999636,22132.009999999998399,377.069999999999993,13.990000000000000,181.889999999999986,2.190000000000000,252.560000000000002,4.960000000000000,21.449999999999999,0.15,38.289999999999999,9.550000000000001,5.120000000000000,0.07,0.45,A2O,28.263410000000000,113.053219999999996
