Plant ID,Longitude,Latitude,Province,Annual_HDD,Treatment_process,Average_flow__MGD_,Sludgeield__tone__file2,CODinf,CODeff,BODinf,COD removal,TN removal,COD/BOD,COD/TN,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),COD removal based EUI (kWh/kg COD removed),Current electricity consumption (kWh/a),Current heat consumption (kWh/a),Current electricity recovery potential (kWh/a),Current heat recovery potential (kWh/a),Current effective heat recovery potential (kWh/a),Recoverable energy density (kWh/m3),Current recovered heat waste,Efficiency score,Efficiency_Group,Optimal EUI (kWh/kg COD removed),Optimal EUI (kWh/m3),Energy gap,Selected_Process,Electricity recovery after selection (kWh/a),Heat recovery after selection (kWh/a),Electricity consumption after upgrade,Heat consumption after upgrade,Effective heat recovery after selection (kWh/a),Recoverable energy density after selection (kWh/m3),EUI (kWh/m3),EUI (kWH/kg COD removed),New efficiency score,Optimal EUI after selection (kWh/kg COD removed),Optimal EUI after selection (kWh/m3),Energy gap after selection
1535,116.6956,28.7021099,Jiangxi,5765.73,A2O,1.7095812,2404,691.39,37.74,234.78,0.94541431,0.817391304,2.94484198,8.841304348,6.27,276.42,6.66,62.28,3.81,78.2,14.28,8.25,0.64,0.36,0.550753461,860000,44100,246000,281000,44100,0.122815193,0.157,0.168162224,Inefficient,0.092615927,0.079208342,-0.550533568,Current,246000,281000,860000,44100,44100,0.122815193,0.382754968,0.585565621,0.594929919,0.348370507,0.227712382,0.460656499
1536,114.557321,27.778697,Jiangxi,6074.87,OD,0.5175876,20.2,187.28,28.95,29.39,0.845418625,0.690171882,6.372235454,8.253856324,7.31,133.96,3.47,10.71,1.05,22.69,7.03,1.6,0.22,0.59,3.72639424,422000,390,7210,8230,390,0.010627322,0.0474,0.14776222,Inefficient,0.550620285,0.087725059,0.878856488,Current,7210,8230,422000,390,390,0.010627322,0.590641373,3.730445102,0.10545353,0.393388603,0.062285218,0.829376501
1537,114.69909,27.36845,Jiangxi,5904.81,CAS,1.2138584,2985,480.9,23.04,52.85,0.952089832,0.661284897,9.099337748,16.17558022,18.21,49.49,13.36,24.72,2.18,29.73,10.07,2.77,0.29,0.23,0.502336959,398000,56100,26500,30300,30300,0.033866819,1,0.251015916,Inefficient,0.126094572,0.091183107,0.628584502,Current,26500,30300,398000,56100,30300,0.033866819,0.270755679,0.591350367,0.799964435,0.473059262,0.216594914,0.843639823
1538,116.225678,29.744407,Anhui,6093.71,A2O,0.8471524,537.4,199.8,16.55,87.29,0.917167167,0.662052667,2.288921984,6.745442269,5.43,88.55,12.02,19.55,2.19,29.62,10.01,2.85,0.38,0.12,0.654843111,143000,10400,43700,50000,10400,0.046219987,0.208,1,Efficient,0.654843111,0.128885173,0.641386313,CEPT,69900,79900,112844.0363,36346.61501,36346.61501,0.090771112,0.127460074,0.695552925,1.599477492,1.112521249,0.203869519,0.554758785
1539,114.04,27.65216,Jiangxi,6126.68,A2O,3.0738868,2.7,43.48,11.36,15.78,0.738730451,0.517495396,2.755386565,8.007366483,2.53,35.76,10.74,4.1,0.94,5.43,2.62,0.62,0.28,0.15,4.669987547,637000,52.6,25700,29300,52.6,0.006063555,0.00179,1,Efficient,4.669987547,0.150012385,0.959579638,Current,25700,29300,637000,52.6,52.6,0.006063555,0.149996637,4.669882856,0.105051081,0.490576241,0.015757309,0.615190961
1541,117.03656,36.6687,Shandong,7645.28,OD,1.72674,3864.41,150.13,12.57,51.46,0.916272564,0.722625617,2.917411582,4.360441475,3.61,101.06,6.62,26.42,0.17,34.43,9.55,3.87,0.14,0.45,3.271299796,1090000,94000,52100,59500,59500,0.04677689,1,0.471504134,Inefficient,1.542431377,0.25157675,0.81406513,CEPT,84000,96000,624137.3398,95823.17,95823.17,0.075372479,0.301769836,2.193732451,0.471001037,1.033250259,0.142133906,0.469707958
1542,117.7923,36.06736,Shandong,7638.41,A2O,4.0210236,2472.64,285.84,15.92,127.38,0.944304506,0.848242812,2.243994348,5.073482428,4.11,143.37,5.01,38,0.95,56.34,8.55,4.51,0.2,0.38,1.407824541,2120000,60100,313000,357000,60100,0.067155676,0.168,0.607208756,Inefficient,0.854843388,0.241556953,0.721988229,HRAS,573727.43,655688.49,1655559.15,100922.1354,100922.1354,0.12143272,0.316155692,1.171294058,0.637946288,0.747222697,0.20169035,0.397924988
1544,116.90788,36.6908,Shandong,7645.28,Other,10.0975556,7796.58,239.52,18.41,92.8,0.923137943,0.820261438,2.581034483,4.60438293,2.37,445.52,4.28,43.17,0.3,52.02,9.35,5.26,0.16,0.36,1.628148885,5050000,190000,576000,658000,190000,0.054904333,0.288,0.747151749,Inefficient,1.216474287,0.282593198,0.805712476,HRAS,1191756.75,1362007.71,4052548.384,209794.5303,209794.5303,0.100458535,0.305510565,1.381713018,0.561582716,0.77594615,0.171569453,0.414473072
1545,116.95334,36.69175,Shandong,7645.28,A2O,66.1122048,49405.59,323.64,14.54,91.87,0.955073538,0.815203956,3.522803962,6.667490729,2.27,371.86,4.38,39.17,0.47,48.54,8.97,6.04,0.12,0.36,1.164671627,33100000,1200000,3730000,4270000,1200000,0.053970865,0.282,0.503929516,Inefficient,0.586912409,0.19455155,0.722588358,CEPT,5740000,6560000,20182571.92,6080150.381,6080150.381,0.129400353,0.287509501,0.93015044,0.555084087,0.516311708,0.159591949,0.189179944
1546,116.90788,36.6908,Shandong,7645.28,A2O,8.3239004,10310.08,240.53,13.33,93.25,0.944580718,0.83047619,2.579410188,4.58152381,2.37,445.85,4.16,43.7,0.34,52.5,8.9,5.24,0.16,0.32,1.408450704,3720000,251000,477000,545000,251000,0.063299256,0.46,0.894453537,Inefficient,1.259793714,0.308049463,0.794515935,HRAS,986984.49,1127982.27,3179829.619,173747.2646,173747.2646,0.100925077,0.291591925,1.283415162,0.624259029,0.801183504,0.182028892,0.445554624
1547,117.04334,36.70505,Shandong,7645.28,A2O,126.443704,69268.53,299.64,12.02,100,0.959885196,0.848273026,2.9964,6.160361842,2.4,260.42,4.83,37.53,0.68,48.64,7.38,4.13,0.07,0.26,0.903970517,45700000,1680000,7780000,8890000,1680000,0.054148699,0.189,0.760774981,Inefficient,0.687718153,0.207417755,0.738938939,CEPT,12000000,13700000,29552656.76,9728240.609,9728240.609,0.124371666,0.224842441,0.781734375,0.664072572,0.519128358,0.149311698,0.167033342
1548,117.08602,36.72965,Shandong,7645.28,A2O,4.9808304,6478.89,263.67,12.38,80.08,0.95304737,0.789020452,3.292582418,5.676426265,2.13,396.29,4,38.29,0.15,46.45,9.8,3.95,0.11,0.57,2.268295595,3950000,158000,245000,280000,158000,0.058559504,0.563,0.322219376,Inefficient,0.730888791,0.206623857,0.716588853,CEPT,377000,431000,2245794.986,474251.7297,431000,0.117409627,0.395247116,1.572872441,0.463927048,0.729698068,0.183365828,0.359697342
1549,117.06533,36.6801299,Shandong,7645.28,AO,56.8355928,51018.82,433.08,15.18,163.1,0.964948739,0.909978308,2.655303495,7.828633406,5.15,201.76,3.18,44.74,0.35,55.32,4.98,5.75,0.1,0.27,0.646087581,21400000,1240000,5660000,6470000,1240000,0.087866393,0.192,0.407730219,Inefficient,0.263429431,0.125877641,0.301969819,Current,5660000,6470000,21400000,1240000,1240000,0.087866393,0.288303642,0.689886677,0.545737424,0.376496978,0.157338087,0.441544039
1550,117.378181,36.735924,Shandong,7789.29,CAS,6.3915444,6918,164.1,11.71,64.68,0.928641073,0.729917355,2.537105751,5.424793388,4.02,78.88,5.32,13.74,0.11,30.25,8.17,3.42,0.14,0.39,2.559223046,3470000,171000,244000,279000,171000,0.046993348,0.614,0.642010853,Inefficient,1.643048971,0.269747757,0.825787808,CEPT,391000,447000,2042183.349,341946.2742,341946.2742,0.082996625,0.269971646,1.771583738,0.574630935,1.01800682,0.155134059,0.465000624
1551,117.548122,36.714528,Shandong,7789.29,CAS,15.6150148,9433,167.11,11.56,74.8,0.930824008,0.765473217,2.234090909,4.638079378,3.94,89.31,5.17,24.34,0.15,36.03,8.45,3.05,0.13,0.32,2.057216329,6940000,234000,698000,797000,234000,0.043198395,0.293,1,Efficient,2.057216329,0.330845949,0.869430485,CEPT,1100000,1260000,4237626.359,857343.5572,857343.5572,0.090723284,0.236152922,1.51818015,0.655189079,0.994695054,0.154724816,0.413647492
1552,117.3192548,36.7379033,Shandong,7789.29,A2O,10.4033008,11477.23,337.69,17.11,103.21,0.949332228,0.697825381,3.271872881,10.96040247,2.6,203.75,5.15,16.74,0.23,30.81,9.31,4.32,0.16,0.42,1.310125398,6080000,284000,660000,754000,284000,0.065674222,0.377,0.311422114,Inefficient,0.408002021,0.150555211,0.563786454,Current,660000,754000,6080000,284000,284000,0.065674222,0.44274444,1.381073179,0.4242494,0.585919467,0.187834063,0.650360423
1553,116.93919,36.681455,Shandong,7645.28,OD,2.7969568,1059.65,79.09,15.99,29.87,0.797825262,0.429586563,2.647807164,5.109173127,1.89,56.39,4.56,14.3,0.45,15.48,8.83,2.01,0.17,0.35,5.546751189,1360000,25800,49300,56400,25800,0.019433377,0.457,0.216780926,Inefficient,1.202429859,0.082549504,0.764585175,CEPT,79000,90300,815019.4838,138627.4287,90300,0.043809198,0.246772039,3.910808853,0.161928852,0.633272787,0.039959513,-0.096339634
1554,117.27093,36.69769,Shandong,7789.29,OD,1.4493032,877.2799999999999,313.67,10.35,89.23,0.967003539,0.663243243,3.515297546,16.95513514,6.42,106.82,5.42,14.85,0.14,18.5,6.23,6.06,0.08,0.4,1.318739285,804000,21700,75700,86500,21700,0.048640027,0.251,0.28060976,Inefficient,0.370051114,0.123080542,0.604811403,Current,75700,86500,804000,21700,21700,0.048640027,0.412341583,1.359427611,0.564276784,0.767093441,0.232674783,0.790952735
1555,116.7520836,36.5597462,Shandong,7645.28,SBR,9.83916,2357,159.67,10.83,63.85,0.932172606,0.594219653,2.500704777,9.229479769,3.25,128.59,10.57,10.75,1.09,17.3,7.02,2.61,0.53,0.29,1.948400967,3950000,57300,376000,430000,57300,0.031873134,0.133,0.846558047,Inefficient,1.649434517,0.249716767,0.87236286,Current,376000,430000,3950000,57300,57300,0.031873134,0.294773158,1.98047002,0.473811204,0.938368886,0.139666825,0.771791663
1556,117.01881,36.496,Shandong,,CAS,2.9102628,2770,271.12,11.17,77.25,0.958800531,0.884480491,3.509644013,5.943007453,1.55,73.68,4.22,32.77,0.05,45.62,5.27,4.05,0.14,0.72,2.769763416,2910000,,139000,159000,,0.034568194,0,0.195072099,Inefficient,0.540303563,0.140451911,0.753878791,CEPT,213000,243000,1593004.568,,243000,0.113403572,0.396167563,1.524014475,0.498791537,0.760165522,0.197605028,0.426109884
1557,117.192066,36.985921,Shandong,7339.18,A2O,10.1275292,9535,300.9,23.01,141.34,0.923529412,0.766952455,2.128909014,5.863211224,5.66,218.37,5.42,23.2,1.36,51.32,11.96,6.1,0.21,0.61,2.195113174,8570000,223000,866000,990000,223000,0.077824883,0.225,0.261266981,Inefficient,0.573510592,0.175309451,0.556071377,CEPT,1350000,1550000,4806439.559,693401.7049,693401.7049,0.146030761,0.39304362,1.414385622,0.447663463,0.633168765,0.175951268,0.170049967
1558,117.6619011,36.2695781,Shandong,7789.29,OD,1.2115416,478.12,91.23,7.88,40.38,0.913624904,0.666101695,2.259286776,3.092542373,1.18,104.64,5.62,21.21,0.36,29.5,9.85,3.7,0.24,0.57,6.838632274,956000,11800,29900,34200,11800,0.024911038,0.346,0.073030288,Inefficient,0.499427284,0.048676431,0.488232033,HRAS,52451.35,59944.39,606652.8863,9400.578648,9400.578648,0.036949538,0.368022333,4.41538492,0.094677196,0.418036264,0.034843323,-0.060448187
1559,116.44154,36.27077,Shandong,7270.99,OD,6.8861088,2290.93,226.21,28.05,84.08,0.876000177,0.649024246,2.690413892,6.688645772,8.78,178.16,7.68,27.73,0.35,33.82,11.87,2.84,0.32,0.27,1.362535325,2580000,53000,327000,374000,53000,0.03993961,0.142,0.846661066,Inefficient,1.153605611,0.234169012,0.829441098,CEPT,548000,626000,1644470.122,431373.339,431373.339,0.102936287,0.218179941,1.101029175,0.805867606,0.887283746,0.175824147,0.414549774
1561,115.19671,37.75215,Hebei,7380.27,CAS,4.2716,6901.71,456.04,23.75,130.2,0.947921235,0.839760999,3.502611367,6.192829984,1.75,251.57,7.03,63.39,0.95,73.64,11.8,6.24,0.36,0.34,0.786509056,2030000,162000,346000,395000,162000,0.086073058,0.41,0.374319211,Inefficient,0.294405449,0.154717027,0.443674298,HRAS,843688.57,964215.5,1682886.244,143416.6213,143416.6213,0.16725032,0.309439908,0.715815559,0.64300512,0.460273069,0.198971445,0.159425512
1562,120.42913,36.06136,Shandong,7469.58,OD,32.4776988,29837.37,207.56,12.66,71.18,0.939005589,0.758402662,2.915987637,6.907154742,2.64,63.53,4.93,21.27,0.12,30.05,7.26,3.13,0.17,0.47,2.411493073,21200000,709000,1400000,1600000,709000,0.046998655,0.442,0.405224388,Inefficient,0.977195805,0.20625539,0.772133687,Current,1400000,1600000,21200000,709000,709000,0.046998655,0.488237807,2.505068275,0.203484115,0.5097416,0.099348638,0.526932064
1563,120.19063,36.0294,Shandong,7510.13,CAS,14.0667408,14223,306.59,18.5,120.51,0.939658828,0.729357798,2.544104224,7.031880734,5.95,134.3,6.71,35.6,1.94,43.6,11.8,3.05,0.27,0.34,1.180186747,6670000,340000,1020000,1160000,340000,0.069974455,0.293,0.535624298,Inefficient,0.632136698,0.199605875,0.649436897,Current,1020000,1160000,6670000,340000,340000,0.069974455,0.360677153,1.25195999,0.499728029,0.625639498,0.180240483,0.611771708
1564,120.13165,36.53469,Shandong,7593.71,AO,2.6508536,6462.05,302.16,27,152.78,0.910643368,0.767307247,1.977745778,6.996063904,8.16,174.15,6.62,34.07,0.46,43.19,10.05,2.6,0.17,0.57,2.071522024,2110000,156000,242000,276000,156000,0.108665437,0.565,0.260553289,Inefficient,0.539741877,0.191107857,0.431392105,Current,242000,276000,2110000,156000,156000,0.108665437,0.618683114,2.248448589,0.233673971,0.525403911,0.14457014,0.248354906
1565,120.33084,36.1083,Shandong,7469.58,CAS,41.4646384,38791.52,1064.05,29.05,358.23,0.972698651,0.804719031,2.970298412,16.5173859,1.24,967.37,6.46,41.16,0.91,64.42,12.58,10.41,0.3,0.36,0.347826087,20800000,922000,9330000,10700000,922000,0.178947162,0.0864,0.061310148,Inefficient,0.021325269,0.038165029,-3.688773174,Current,9330000,10700000,20800000,922000,922000,0.178947162,0.379154336,0.366332692,0.444489596,0.162831071,0.168530158,-0.061810921
1566,120.426109,36.393846,Shandong,7671.71,A2O,40.770612,17166.76,202.78,19.94,80.56,0.901666831,0.586312564,2.517130089,6.90432414,2.72,112.73,6.12,25.05,1.69,29.37,12.15,2.19,0.28,0.19,1.039159921,10800000,419000,2000000,2290000,419000,0.042942047,0.183,1,Efficient,1.039159921,0.197438081,0.782503728,Current,2000000,2290000,10800000,419000,419000,0.042942047,0.199159496,1.08925561,0.761514009,0.829483406,0.151662746,0.716858308
1567,120.2051096,36.1284919,Shandong,7510.13,CAS,2.83808,3578,322.76,24.24,151.56,0.924897757,0.760685663,2.129585643,7.185218166,7.2,198.92,7.14,36.93,1.98,44.92,10.75,4.77,0.28,0.7,2.344901514,2760000,85500,258000,295000,85500,0.087598407,0.29,0.179618457,Inefficient,0.421187592,0.14753689,0.406260991,Current,258000,295000,2760000,85500,85500,0.087598407,0.725651433,2.430830205,0.184819758,0.449265449,0.134114722,0.346839737
1568,120.35801,36.29754,Shandong,7671.71,CAS,26.761936,9214.8,200.64,14.71,111.37,0.926684609,0.699834711,1.80156236,6.632727273,2.44,155.67,8,25.01,0.27,30.25,9.08,2.66,0.27,0.16,0.860538912,5950000,225000,1840000,2100000,225000,0.055846586,0.107,1,Efficient,0.860538912,0.166084979,0.663746919,CEPT,2820000,3220000,4343392.772,1683922.83,1683922.83,0.121805672,0.163004842,0.876700059,0.973652361,0.853601083,0.158710049,0.232527034
1570,114.05956,22.5428599,Guangdong,3948.82,AO,34.91852,13264.32,159.15,6.46,60.84,0.959409362,0.665409483,2.615877712,8.574892241,0.86,88.14,3.84,15.23,0.31,18.56,6.21,3.01,0.18,0.19,1.2443513,9220000,167000,1320000,1510000,167000,0.030821179,0.11,1,Efficient,1.2443513,0.193461424,0.840685663,Current,1320000,1510000,9220000,167000,167000,0.030821179,0.194565167,1.274249568,0.813414774,1.036493425,0.158262181,0.805252409
1571,119.95116,36.73184,Shandong,7593.71,AO,25.3752588,41855.28,459.67,24.74,111.61,0.94617878,0.855772306,4.118537765,7.35001599,6.99,338.91,7.07,40.41,0.69,62.54,9.02,8.97,0.16,0.4,0.919688226,14200000,1010000,1670000,1910000,1010000,0.076439601,0.529,0.299195606,Inefficient,0.275166676,0.148485704,0.485205651,Current,1670000,1910000,14200000,1010000,1010000,0.076439601,0.433823261,0.997455362,0.417971179,0.416907594,0.18132562,0.578440148
1572,119.78675,35.70412,Shandong,7291.67,OD,4.60464,478.89,101.23,20.59,44.12,0.796601798,0.774504825,2.294424297,5.141188421,6.19,37.8,7.81,17.18,0.34,19.69,4.44,1.6,0.26,0.2,2.48015873,1270000,11100,110000,126000,11100,0.019034548,0.0883,1,Efficient,2.48015873,0.201744703,0.905650322,CEPT,192000,220000,862675.0764,206441.9386,206441.9386,0.062627267,0.168044251,2.083882084,0.680948333,1.419016031,0.114429453,0.452699755
1574,120.26191,36.25677,Shandong,7593.71,OD,9.0529684,4743.8,253.33,28.96,98.84,0.885682706,0.670540201,2.563031161,7.956344221,8.47,169.78,7.04,29.28,1.85,31.84,10.49,3.37,0.31,0.31,1.381646388,3900000,115000,516000,589000,115000,0.050446664,0.194,0.608708944,Inefficient,0.841020514,0.197893697,0.745082006,Current,516000,589000,3900000,115000,115000,0.050446664,0.320987888,1.430618569,0.52506101,0.751162031,0.168538225,0.700681169
1576,120.54941,36.5454099,Shandong,7671.71,AO,3.3377124,6437,270.46,12.75,121.8,0.952858094,0.818736383,2.220525452,5.892374728,5.08,140.61,4.92,25.03,0.31,45.9,8.32,5.4,0.25,0.27,1.047689263,1270000,157000,246000,281000,157000,0.087387685,0.56,0.84098987,Inefficient,0.881096057,0.261111599,0.665324385,CEPT,384000,439000,794319.5737,203779.0671,203779.0671,0.127455712,0.216430595,0.83982226,0.933773343,0.784203639,0.20209712,0.369334347
1577,120.52675,36.67167,Shandong,7671.71,A2O,4.01096,3990,242.23,24.86,89.47,0.897370268,0.728084684,2.707387951,8.012901092,9.02,259.94,12.81,24.88,2.16,30.23,8.22,4.49,0.35,0.24,1.104108203,1350000,97400,203000,233000,97400,0.054205792,0.419,0.83507955,Inefficient,0.922018181,0.217994472,0.751343271,Current,203000,233000,1350000,97400,97400,0.054205792,0.261176644,1.201530314,0.73042513,0.877627936,0.190769984,0.715857856
1578,120.5081274,36.8462419,Shandong,7947.03,A2O,3.91684,3537,185.49,15.98,103.81,0.913849803,0.707008162,1.786822079,5.220658598,3.27,283.88,6.65,30.48,0.69,35.53,10.41,4.62,0.19,0.42,2.477729927,2290000,89400,248000,284000,89400,0.062345247,0.315,0.555381554,Inefficient,1.376085497,0.24977971,0.750399075,CEPT,385000,439000,1350431.978,326118.5325,326118.5325,0.131401483,0.309795362,1.827593427,0.511048188,0.933988309,0.158320358,0.170027884
1579,120.01996,35.86511,Shandong,7510.13,OD,4.9953104,5135.45,168.1,9.66,67.64,0.942534206,0.536159601,2.485215849,10.48004988,3.48,92.23,2.76,11.67,0.7,16.04,7.44,2.28,0.14,0.29,1.830345872,2020000,123000,202000,231000,123000,0.047088514,0.531,0.79057135,Inefficient,1.447019007,0.247086883,0.80942528,Current,202000,231000,2020000,123000,123000,0.047088514,0.310494414,1.959697137,0.493661024,0.967426095,0.153278991,0.692792121
1580,119.602491,36.931697,Shandong,7472.47,CAS,0.1488544,25.58,114.67,17.41,38.05,0.848173018,0.541355629,3.013666229,3.424007166,16.38,165.54,19.56,12.85,2.53,33.49,15.36,1.49,0.48,0.21,2.159161012,43300,608,2030,2320,608,0.012826472,0.262,1,Efficient,2.159161012,0.212956215,0.939769441,CEPT,5360,6120,29335.23442,9330.066899,6120,0.055818005,0.187998257,1.932945271,0.90485846,1.749041881,0.170111813,0.671874609
1581,120.185515,36.407693,Shandong,7593.71,Other,0.79278,227,190.42,18.26,65.92,0.904106711,0.592337917,2.888652913,9.352652259,6.41,119.3,5.28,14.67,2.37,20.36,8.3,2.93,0.29,0.22,1.277881041,242000,5480,29700,34000,5480,0.032117168,0.161,1,Efficient,1.277881041,0.225002902,0.85725887,Current,29700,34000,242000,5480,5480,0.032117168,0.225933964,1.31234877,0.955688839,1.254197072,0.215922568,0.851256083
1582,120.00419,35.8481499,Shandong,7510.13,CAS,34.1538312,74960,269.53,34.62,98.54,0.871554187,0.619625862,2.735234423,8.845749918,7.17,268.38,8,27.1,0.9,30.47,11.59,2.91,0.25,0.39,1.660210293,18700000,1790000,1970000,2250000,1790000,0.079678751,0.796,0.402862636,Inefficient,0.668836695,0.195048599,0.591492832,Current,1970000,2250000,18700000,1790000,1790000,0.079678751,0.434206811,1.848396452,0.298207363,0.551205432,0.129483668,0.384642463
1583,120.0335399,36.2644499,Shandong,7593.71,CAS,27.5710784,41407,475.39,22.23,146.1,0.953238394,0.809585492,3.253867214,7.697376943,2.64,461.99,7.44,45.6,1.2,61.76,11.76,12.26,0.17,0.28,0.617883308,10800000,1000000,2490000,2850000,1000000,0.091614829,0.351,0.352492385,Inefficient,0.217799161,0.124948535,0.266779488,Current,2490000,2850000,10800000,1000000,1000000,0.091614829,0.309757874,0.683550785,0.540132047,0.369207684,0.167310154,0.452425173
1584,120.17788,36.24195,Shandong,7510.13,SBR,2.2300648,949,132.89,19.96,40.6,0.849800587,0.667562122,3.273152709,8.924781733,4.78,122.2,5.94,9.41,1.25,14.89,4.95,1.98,0.47,0.25,2.213760737,774000,22700,50400,57600,22700,0.023724332,0.394,0.982498718,Inefficient,2.175017086,0.25299188,0.906224927,Current,50400,57600,774000,22700,22700,0.023724332,0.258566011,2.289613129,0.480364441,1.099848732,0.124205917,0.808991934
1585,120.09737,36.11628,Shandong,7510.13,AO,3.5632384,4362.3,290.79,24.65,173.18,0.915230923,0.752528445,1.679119991,9.190581542,6.42,139.32,6.82,25.6,0.36,31.64,7.83,6.02,0.14,0.41,1.540542572,2040000,104000,375000,428000,104000,0.097293703,0.243,0.377000058,Inefficient,0.580784639,0.175694335,0.446233123,Current,375000,428000,2040000,104000,104000,0.097293703,0.435485803,1.636303461,0.420086662,0.687389258,0.182941777,0.468171215
1586,120.3690114,36.2185054,Shandong,7469.58,A2O,39.7476,30889.26,282.57,21.33,122.7,0.92451428,0.654724068,2.302933985,8.164403352,6.79,237.35,5.45,26.39,0.14,34.61,11.95,5.92,0.25,0.21,0.803858521,11700000,734000,2900000,3320000,734000,0.066171063,0.221,0.791665044,Inefficient,0.636386691,0.179614976,0.631594955,Current,2900000,3320000,11700000,734000,734000,0.066171063,0.226409191,0.866671226,0.702096897,0.608487179,0.158961191,0.583728186
1587,120.2968014,36.0591501,Shandong,7510.13,AO,25.493126,26939.76,760.34,29.01,376.12,0.961846016,0.848933545,2.02153568,13.40278512,3.34,331.17,5.44,43.93,0.91,56.73,8.57,7.54,0.23,0.48,0.656338452,17000000,644000,5990000,6850000,644000,0.188341695,0.094,0.101399064,Inefficient,0.066552105,0.066954947,-1.8129616,Current,5990000,6850000,17000000,644000,644000,0.188341695,0.500919637,0.684943373,0.425645921,0.291543353,0.2132144,0.116655839
1588,120.00762,36.75625,Shandong,7781.23,A2O,0.223716,78.67,159.97,25.68,38.18,0.839469901,0.770332481,4.189889995,4.091304348,7.28,118.62,10.56,34.63,2.55,39.1,8.98,3.56,0.53,0.29,2.159505548,90000,1950,4360,4980,1950,0.02041392,0.391,1,Efficient,2.159505548,0.296308581,0.931105875,HRAS,13421.87,15339.28,81837.06868,2404.017167,2404.017167,0.051199429,0.272534201,2.029445239,0.617682961,1.253553744,0.168339732,0.695856536
1589,120.454761,36.136234,Shandong,7469.58,OD,8.4708,14812.51,438.12,19.65,229.87,0.955149274,0.836556076,1.90594684,8.917565642,2.23,230.06,4.38,26.8,0.56,49.13,8.03,4.95,0.15,0.34,0.812483571,4040000,352000,1220000,1390000,352000,0.134314288,0.253,0.322160174,Inefficient,0.261749849,0.139609923,0.037931653,Current,1220000,1390000,4040000,352000,352000,0.134314288,0.375259766,0.896742339,0.534541168,0.479345697,0.200591794,0.330409856
