Plant_ID,Average_flow__MGD_,Sludge_yield__tone_,CODinf,CODeff,BODinf,COD removal,TN removal,COD/BOD,COD/TN,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),COD removal based EUI (kWh/kg COD removed),EUI__kWh_kg_TN_removed_,Treatment_process,Longitude,Annual_HDD,Latitude1,Province,City,Regional
3314,19.000294000000000,10371.889999999999418,234.879999999999995,13.600000000000000,100.379999999999995,0.942098093,0.650017838,2.339908348,8.379593293,5.350000000000000,242.599999999999994,9.170000000000000,17.680000000000000,2.230000000000000,28.030000000000001,9.810000000000000,4.810000000000000,0.34,0.21,0.949023861,11.525795828759605,A2O,114.0887913,4343.32,22.832315399999999,Guangdong,东莞市,中南
3315,19.766648000000000,3357.800000000000182,190.830000000000013,23.590000000000000,83.140000000000001,0.87638212,0.65615142,2.295285061,7.524842271,5.890000000000000,116.500000000000000,5.810000000000000,18.270000000000000,1.920000000000000,25.359999999999999,8.720000000000001,3.590000000000000,0.35,0.21,1.255680459220282,12.620192307692308,A2O,114.70039,4818.17,23.743729900000002,Guangdong,河源市,中南
3319,22.514952000000001,9479.600000000000364,140.759999999999991,12.109999999999999,64.849999999999994,0.913967036,0.619235837,2.170547417,6.181818182,2.740000000000000,158.629999999999995,6.160000000000000,15.670000000000000,0.67,22.770000000000000,8.670000000000000,2.180000000000000,0.24,0.21,1.632335794792072,14.893617021276595,A2O,113.350558,4224.27,23.111671999999999,Guangdong,广州市,中南
3324,25.950332000000000,13663.489999999999782,219.490000000000009,15.100000000000000,83.420000000000002,0.931204155,0.679437294,2.631143611,6.569589943,5.750000000000000,146.919999999999987,10.980000000000000,23.129999999999999,1.230000000000000,33.409999999999997,10.710000000000001,5.590000000000000,0.51,0.2,0.978521454,8.810572687224671,A2O,113.59723,5591.62,24.810389900000001,Guangdong,韶关市,中南
3325,26.425999999999998,5015.439999999999600,160.800000000000011,13.720000000000001,65.079999999999998,0.914676617,0.600938967,2.470805163,6.862996159,3.410000000000000,109.569999999999993,5.910000000000000,14.619999999999999,0.65,23.430000000000000,9.350000000000000,2.910000000000000,0.27,0.2,1.359804188196899,14.204545454545453,A2O,116.46589,4607.68,23.554715000000002,Guangdong,揭阳县,中南
3326,26.425999999999998,5015.439999999999600,160.800000000000011,13.720000000000001,65.079999999999998,0.914676617,0.600938967,2.470805163,6.862996159,3.410000000000000,109.569999999999993,5.910000000000000,14.619999999999999,0.65,23.430000000000000,9.350000000000000,2.910000000000000,0.27,0.2,1.359804188196899,14.204545454545453,A2O,113.874871,4167.37,22.997357999999998,Guangdong,东莞市,中南
3327,28.381523999999999,33344.169999999998254,321.870000000000005,12.440000000000000,128.759999999999991,0.961350856,0.759267841,2.499767008,7.457599629,0.9,214.710000000000008,4.000000000000000,27.219999999999999,0.31,43.159999999999997,10.390000000000001,7.300000000000000,0.15,0.34,1.098794557735191,10.375343301800433,A2O,114.03601,4167.37,22.752989899999999,Guangdong,东莞市,中南
3329,49.601602000000000,68742.270000000004075,205.340000000000003,16.340000000000000,63.969999999999999,0.920424662,0.590760425,3.20994216,8.394930499,4.070000000000000,204.280000000000001,5.610000000000000,16.500000000000000,0.38,24.460000000000001,10.010000000000000,4.600000000000000,0.28,0.34,1.798941798941799,23.529411764705880,A2O,113.3926,4138.65,22.515949899999999,Guangdong,中山市,中南
4,1.802977200000000,2111.579999999999927,417.870000000000005,27.070000000000000,141.650000000000006,0.935219087,0.876888218,2.950017649,5.260196375,12.020000000000000,144.509999999999991,6.250000000000000,63.340000000000003,0.96,79.439999999999998,9.779999999999999,6.370000000000000,0.17,0.58,1.484135107471852,8.326155612977319,AO,116.551552,8213.33,39.821590000000000,Beijing,北京市,华北
16,18.058297600000000,10267.059999999999491,224.080000000000013,13.470000000000001,88.390000000000001,0.93988754,0.666466527,2.535128408,6.727108976,1.300000000000000,107.859999999999999,3.100000000000000,28.600000000000001,0.23,33.310000000000002,11.109999999999999,3.610000000000000,0.2,0.46,2.184131807606476,20.720720720720720,AO,116.21585,8213.33,40.092149900000003,Beijing,北京市,华北
79,1.505775200000000,917.220000000000027,217.810000000000002,13.140000000000001,123.930000000000007,0.939672191,0.80812463,1.757524409,4.295208046,7.030000000000000,162.719999999999999,7.200000000000000,35.509999999999998,0.92,50.710000000000001,9.730000000000000,3.420000000000000,0.26,0.77,3.762153710851615,18.789653489507078,AO,117.51825,7835.25,39.038055000000000,Tianjin,天津市,华北
103,9.680242000000000,16662.000000000000000,208.550000000000011,23.390000000000001,101.159999999999997,0.887844642,0.757324841,2.061585607,4.427813163,4.340000000000000,103.790000000000006,5.670000000000000,32.030000000000001,0.29,47.100000000000001,11.430000000000000,6.520000000000000,0.24,0.41,2.214301144955714,11.494252873563216,AO,117.30937,8049.47,39.689230000000002,Tianjin,天津市,华北
104,15.218480000000000,18518.770000000000437,229.870000000000005,17.920000000000002,101.819999999999993,0.922042894,0.799344593,2.257611471,5.794555079,3.250000000000000,114.150000000000006,2.860000000000000,29.719999999999999,0.8,39.670000000000002,7.960000000000000,4.800000000000000,0.21,0.26,1.226704411417787,8.199306212551246,AO,117.71071,7835.25,39.003199899999998,Tianjin,天津市,华北
127,1.815792000000000,1248.400000000000091,160.590000000000003,12.180000000000000,38.590000000000003,0.92415468,0.771294719,4.161440788,6.839437819,1.860000000000000,83.459999999999994,6.510000000000000,15.150000000000000,0.26,23.480000000000000,5.370000000000000,1.580000000000000,0.07,0.28,1.886665319048582,15.461071231363890,AO,116.95942,7744.55,38.303139999999999,Hebei,沧州市,华北
134,4.161552000000000,6000.000000000000000,259.300000000000011,18.800000000000001,129.159999999999997,0.927497108,0.582445141,2.007587488,8.128526646,7.060000000000000,194.159999999999997,1.750000000000000,20.960000000000001,0.8,31.899999999999999,13.320000000000000,3.170000000000000,0.14,0.41,1.704781704781705,22.066738428417658,AO,117.73897,10346.94,41.313809900000003,Hebei,承德市,华北
165,1.375600000000000,140.199999999999989,70.560000000000002,21.500000000000000,21.640000000000001,0.695294785,0.522272727,3.260628466,3.207272727,6.900000000000000,81.810000000000002,7.330000000000000,10.770000000000000,0.89,22.000000000000000,10.510000000000000,1.250000000000000,0.22,0.17,3.465144720750102,14.795474325500436,AO,114.414613,7236.75,36.805821999999999,Hebei,邯郸市,华北
183,2.669026000000000,721.759999999999991,131.990000000000009,19.440000000000001,44.439999999999998,0.852716115,0.630014327,2.970072007,4.72743553,8.500000000000000,32.899999999999999,4.550000000000000,22.050000000000001,0.64,27.920000000000002,10.330000000000000,2.480000000000000,0.2,0.24,2.132385606397157,13.644115974985782,AO,114.44691,10136.21,40.669460000000001,Hebei,张家口市,华北
212,0.395304,5.000000000000000,107.569999999999993,25.039999999999999,56.130000000000003,0.767221344,0.424318658,1.916443969,4.510272537,4.730000000000000,82.659999999999997,4.620000000000000,16.530000000000001,8.270000000000000,23.850000000000001,13.730000000000000,2.350000000000000,0.97,0.38,4.604386283775598,37.549407114624508,AO,118.89294,8692.25,39.891799900000002,Hebei,秦皇岛市,华北
325,2.723832800000000,546.070000000000050,89.930000000000007,18.559999999999999,22.960000000000001,0.793617258,0.324215607,3.916811847,7.234915527,4.140000000000000,150.360000000000014,6.020000000000000,8.970000000000001,0.26,12.430000000000000,8.400000000000000,2.120000000000000,0.28,0.18,2.522068095838587,44.665012406947895,AO,111.56878,8561.36,35.491459900000002,Shanxi,运城市,华北
332,4.083215200000000,13061.399999999999636,320.189999999999998,36.930000000000000,157.229999999999990,0.884662232,0.721821632,2.036443427,6.075711575,5.860000000000000,161.009999999999991,5.350000000000000,37.329999999999998,2.600000000000000,52.700000000000003,14.660000000000000,5.040000000000000,0.38,0.85,3.000776671609122,22.344900105152469,AO,111.12227,9285.84,37.503000000000000,Shanxi,离石县,华北
371,17.412199999999999,27262.000000000000000,208.689999999999998,12.789999999999999,65.620000000000005,0.938712923,0.730071468,3.180280402,5.736393623,3.750000000000000,252.819999999999993,3.680000000000000,26.500000000000000,0.2,36.380000000000003,9.820000000000000,1.960000000000000,0.28,0.27,1.378254211332313,10.165662650602412,AO,113.753494,8393.52,37.781385999999998,Shanxi,阳泉市,华北
384,2.932924000000000,1827.000000000000000,315.769999999999982,27.649999999999999,92.379999999999995,0.912436267,0.738725693,3.418164105,6.532271411,8.359999999999999,111.430000000000007,13.270000000000000,36.909999999999997,2.180000000000000,48.340000000000003,12.630000000000001,4.660000000000000,0.37,0.55,1.908926836040539,15.401848221786615,AO,111.19474,7770.02,34.834669900000002,Shanxi,运城市,华北
451,2.300654800000000,2447.000000000000000,338.860000000000014,28.149999999999999,96.319999999999993,0.916927345,0.492829425,3.518064784,5.717226253,12.170000000000000,95.900000000000006,13.080000000000000,34.039999999999999,1.230000000000000,59.270000000000003,30.059999999999999,6.620000000000000,2.810000000000000,0.56,1.802323710212095,19.171516603902774,AO,111.68903,11238.52,41.535499999999999,Inner Mongolia,集宁市,华北
461,0.444898,205.000000000000000,104.989999999999995,17.559999999999999,40.579999999999998,0.832745976,0.463166463,2.587235091,4.273097273,4.140000000000000,107.730000000000004,12.520000000000000,19.460000000000001,2.630000000000000,24.570000000000000,13.190000000000000,3.050000000000000,0.69,0.45,5.146974722635251,39.543057996485061,AO,123.719582,9807.41,41.908296000000000,Liaoning,沈阳市,东北
466,1.455602000000000,108.700000000000003,91.060000000000002,9.910000000000000,34.829999999999998,0.891170657,0.699623674,2.614412862,3.115292508,7.300000000000000,104.879999999999995,6.530000000000000,23.460000000000001,1.340000000000000,29.230000000000000,8.779999999999999,1.490000000000000,0.21,0.33,4.066543438077634,16.136919315403421,AO,123.50899,9807.41,42.120550000000001,Liaoning,沈阳市,东北
467,4.782020000000000,1455.000000000000000,154.060000000000002,30.129999999999999,128.409999999999997,0.804426847,0.680495534,1.199750798,4.438490349,2.860000000000000,106.780000000000001,6.590000000000000,23.940000000000001,6.380000000000000,34.710000000000001,11.090000000000000,2.370000000000000,0.13,0.41,3.308319212458645,17.358171041490262,AO,123.51463,9807.41,41.952179999999998,Liaoning,沈阳市,东北
482,11.139681200000000,8728.139999999999418,288.699999999999989,21.739999999999998,123.819999999999993,0.924696917,0.764272212,2.331610402,5.457466919,5.760000000000000,141.189999999999998,7.000000000000000,39.200000000000003,0.57,52.899999999999999,12.470000000000001,4.910000000000000,0.27,0.28,1.048846269103986,6.925550333910464,AO,121.9099426,8277.14,39.086703499999999,Liaoning,大连市,东北
525,6.529611200000000,7457.210000000000036,283.329999999999984,12.140000000000001,187.520000000000010,0.957152437,0.78557074,1.510932167,5.693930868,7.010000000000000,145.189999999999998,0.43,38.409999999999997,0.1,49.759999999999998,10.670000000000000,4.360000000000000,0.09,0.46,1.696227737010952,11.767715528268100,AO,123.970982,9807.41,41.865397000000002,Liaoning,扶顺市,东北
538,5.205560000000000,4304.100000000000364,277.069999999999993,29.270000000000000,118.739999999999995,0.894358826,0.703030303,2.333417551,6.458508159,7.770000000000000,119.030000000000001,8.150000000000000,27.780000000000001,2.130000000000000,42.899999999999999,12.740000000000000,4.740000000000000,0.51,0.31,1.251008878127522,10.278514588859418,AO,121.80709,9459.08,41.584400000000002,Liaoning,锦州市,东北
541,2.019380800000000,1940.710000000000036,138.289999999999992,14.070000000000000,107.569999999999993,0.898257285,0.84465446,1.285581482,4.084170112,3.340000000000000,113.629999999999995,3.200000000000000,29.420000000000002,0.25,33.859999999999999,5.260000000000000,4.180000000000000,0.36,0.4,3.220093382708098,13.986013986013987,AO,121.396468,9076.34,40.919972999999999,Liaoning,锦州市,东北
550,26.331880000000002,15394.739999999999782,231.120000000000005,15.050000000000001,79.370000000000005,0.934882312,0.763094279,2.91193146,6.207896857,3.070000000000000,57.340000000000003,3.860000000000000,24.210000000000001,0.36,37.229999999999997,8.820000000000000,3.020000000000000,0.19,0.28,1.295876336372472,9.855684618092223,AO,122.20646,9143.44,40.666289900000002,Liaoning,营口市,东北
555,0.6318348,67.069999999999993,123.299999999999997,15.020000000000000,75.819999999999993,0.878183293,0.605914718,1.626219995,4.24002751,12.029999999999999,89.400000000000006,7.900000000000000,25.559999999999999,2.250000000000000,29.079999999999998,11.460000000000001,2.450000000000000,0.61,0.39,3.601773180642778,22.133938706015893,AO,121.41614,9701.67,41.783059899999998,Liaoning,清河门区,东北
559,3.112403600000000,2265.800000000000182,222.849999999999994,45.930000000000000,56.359999999999999,0.79389724,0.667071984,3.954045422,5.419503891,3.970000000000000,211.139999999999986,9.440000000000000,24.640000000000001,0.66,41.119999999999997,13.690000000000000,2.020000000000000,0.3,0.5,2.826136106714899,18.228217280349984,AO,121.4419,9701.67,41.774799899999998,Liaoning,清河门区,东北
566,16.413224799999998,996.000000000000000,453.009999999999991,27.399999999999999,197.039999999999992,0.939515684,0.773762273,2.29907633,9.463338208,3.560000000000000,165.750000000000000,6.270000000000000,35.140000000000001,0.95,47.869999999999997,10.830000000000000,4.410000000000000,0.35,0.27,0.634383591,7.289416846652268,AO,124.02753,9937.65,42.555750000000003,Liaoning,铁岭市,东北
572,36.196307599999997,21048.000000000000000,173.680000000000007,25.609999999999999,73.219999999999999,0.85254491,0.618531889,2.3720295,6.966706779,3.370000000000000,81.480000000000004,5.300000000000000,15.150000000000000,0.9,24.930000000000000,9.510000000000000,2.710000000000000,0.3,0.23,1.553319375970824,14.915693904020754,AO,123.883837,9937.65,42.279407999999997,Liaoning,铁岭市,东北
574,7.844540000000000,9275.000000000000000,230.770000000000010,28.620000000000001,114.599999999999994,0.875980413,0.570709028,2.013699825,8.941108098,7.120000000000000,170.490000000000009,4.960000000000000,15.560000000000000,0.46,25.809999999999999,11.080000000000000,2.950000000000000,0.2,0.29,1.434578283452882,19.687712152070603,AO,123.56467,9937.65,42.439829899999999,Liaoning,沈阳市,东北
602,0.6878,130.599999999999994,194.539999999999992,25.039999999999999,66.260000000000005,0.871286111,0.769465291,2.936009659,4.562382739,1.690000000000000,208.129999999999995,5.310000000000000,37.530000000000001,2.040000000000000,42.640000000000001,9.830000000000000,5.280000000000000,0.33,0.44,2.595870206489676,13.410545565376408,AO,125.83949,10521.88,44.151739900000003,Jilin,长春市,东北
614,40.232680000000002,34227.739999999997963,344.899999999999977,22.859999999999999,159.710000000000008,0.933719919,0.660519126,2.159539165,11.77937158,6.050000000000000,368.509999999999991,8.109999999999999,18.879999999999999,0.61,29.280000000000001,9.940000000000000,5.450000000000000,0.19,0.34,1.055769469631102,17.580144777662870,AO,126.5120398,10593.11,43.901296299999998,Jilin,吉林市,东北
627,5.611000000000000,3757.840000000000146,237.849999999999994,18.789999999999999,110.219999999999999,0.921000631,0.788283063,2.157956814,6.898201856,3.830000000000000,193.750000000000000,5.260000000000000,30.680000000000000,0.63,34.479999999999997,7.300000000000000,3.880000000000000,0.19,0.43,1.962932529900484,15.820456217807216,AO,126.15505,10256.37,41.098219999999998,Jilin,通化市,东北
687,0.25702,15.800000000000001,84.260000000000005,23.100000000000001,40.689999999999998,0.725848564,0.593869732,2.070779061,5.380587484,5.720000000000000,39.659999999999997,7.000000000000000,8.869999999999999,2.220000000000000,15.660000000000000,6.360000000000000,1.310000000000000,0.36,0.22,3.597122302158273,23.655913978494620,AO,130.48812,11681.91,45.207810000000002,Heilongjiang,鸡西市,东北
697,26.288440000000001,25507.779999999998836,243.639999999999986,42.799999999999997,86.680000000000007,0.82433098,0.497082046,2.810798339,8.363886028,8.240000000000000,196.389999999999986,14.289999999999999,24.809999999999999,2.180000000000000,29.129999999999999,14.650000000000000,2.670000000000000,0.87,0.16,0.796654053,11.049723756906081,AO,129.67217,11456.64,44.635190000000001,Heilongjiang,牡丹江市,东北
698,4.401920000000000,3093.929999999999836,121.019999999999996,14.119999999999999,87.260000000000005,0.88332507,0.771066833,1.386889755,2.511830635,8.490000000000000,138.500000000000000,6.790000000000000,32.579999999999998,1.110000000000000,48.180000000000000,11.029999999999999,3.620000000000000,0.33,0.22,2.057998129092610,5.921938088829072,AO,130.53835,11681.91,44.911990000000003,Heilongjiang,牡丹江市,东北
721,4.727720000000000,4801.100000000000364,148.020000000000010,28.910000000000000,99.859999999999999,0.804688556,0.645118734,1.482275185,4.881926121,5.360000000000000,114.079999999999998,6.670000000000000,26.930000000000000,0.89,30.320000000000000,10.760000000000000,0.65,0.14,0.87,7.304172613550498,44.478527607361954,AO,126.69926,11176.45,45.735169900000002,Heilongjiang,哈尔滨市,东北
725,11.569520000000001,17949.000000000000000,469.129999999999995,25.250000000000000,247.919999999999987,0.946176966,0.699552749,1.892263633,12.34227835,2.250000000000000,364.279999999999973,4.300000000000000,28.620000000000001,0.94,38.009999999999998,11.420000000000000,7.730000000000000,0.31,0.22,0.495629449,8.273787138021813,AO,130.89665,11617.09,45.852209999999999,Heilongjiang,七台河市,东北
734,18.050188800000001,5665.670000000000073,113.120000000000005,17.160000000000000,42.149999999999999,0.848302687,0.462258631,2.683748517,6.619075483,2.930000000000000,99.849999999999994,5.920000000000000,11.500000000000000,1.180000000000000,17.090000000000000,9.190000000000000,2.590000000000000,0.34,0.12,1.250521050437682,15.189873417721518,AO,118.80079,6726.26,31.952940000000002,Jiangsu,南京市,华东
736,4.158438800000000,2497.000000000000000,142.629999999999995,15.710000000000001,59.479999999999997,0.889854869,0.634811047,2.39794889,5.182776163,6.810000000000000,80.049999999999997,3.690000000000000,14.789999999999999,0.87,27.520000000000000,10.050000000000001,2.090000000000000,0.58,0.24,1.890954932240782,13.737836290784200,AO,118.93551,6556.93,31.368010000000002,Jiangsu,南京市,华东
763,2.993088400000000,4402.909999999999854,336.910000000000025,36.170000000000002,182.300000000000011,0.892641952,0.793440335,1.848107515,11.75540823,4.780000000000000,175.860000000000014,3.940000000000000,16.440000000000001,0.31,28.660000000000000,5.920000000000000,4.360000000000000,0.05,0.49,1.629314357917138,21.547933157431835,AO,120.16705,6684.15,31.981020000000001,Jiangsu,泰州市,华东
765,0.1162744,48.079999999999998,55.840000000000003,14.340000000000000,13.619999999999999,0.743194842,0.542624521,4.099853157,2.674329502,2.430000000000000,20.170000000000002,3.100000000000000,10.170000000000000,0.6,20.879999999999999,9.550000000000001,0.89,0.14,0.79,19.036144578313255,69.726390114739658,AO,120.41276,6709.44,31.770779999999998,Jiangsu,无锡市,华东
813,0.6529756,621.250000000000000,81.379999999999995,29.550000000000001,24.070000000000000,0.63688867,0.477272727,3.380972165,8.041501976,2.210000000000000,34.960000000000001,2.630000000000000,5.310000000000000,0.45,10.119999999999999,5.290000000000000,0.91,0.04,0.57,10.997491800115762,118.012422360248479,AO,117.556259,7016.53,34.295520000000003,Jiangsu,徐州市,华东
858,4.319528800000000,3579.719999999999800,260.160000000000025,11.340000000000000,127.030000000000001,0.956411439,0.756104914,2.048020153,7.843231836,1.670000000000000,128.800000000000011,4.180000000000000,28.859999999999999,0.15,33.170000000000002,8.090000000000000,4.110000000000000,0.05,0.39,1.567398119122257,15.550239234449759,AO,120.90138,6294.7,31.180990000000001,Jiangsu,苏州市,华东
860,7.156450400000000,8906.270000000000437,272.379999999999995,14.190000000000000,147.539999999999992,0.947903664,0.811965812,1.846143419,6.651526252,1.720000000000000,145.370000000000005,4.250000000000000,35.930000000000000,0.22,40.950000000000003,7.700000000000000,5.310000000000000,0.06,0.37,1.433053177892250,11.127819548872180,AO,120.94753,6344.63,31.346650000000000,Jiangsu,苏州市,华东
878,5.057067600000000,1764.000000000000000,208.069999999999993,23.109999999999999,103.590000000000003,0.88893161,0.597541249,2.008591563,6.731478486,8.600000000000000,179.840000000000003,7.800000000000000,21.230000000000000,2.210000000000000,30.910000000000000,12.440000000000000,2.420000000000000,0.27,0.23,1.243512110726644,12.452625879805092,AO,120.6364785,6294.7,30.870038099999999,Jiangsu,嘉兴市,华东
910,6.543874000000000,3709.460000000000036,195.069999999999993,18.180000000000000,87.189999999999998,0.906802686,0.736508811,2.237297855,5.370870044,4.920000000000000,160.020000000000010,6.290000000000000,22.000000000000000,0.78,36.320000000000000,9.570000000000000,2.100000000000000,0.27,0.33,1.865566171066765,12.336448598130840,AO,120.53006,6294.7,30.928200000000000,Jiangsu,苏州市,华东
913,1.508454000000000,639.500000000000000,161.849999999999994,14.770000000000000,88.469999999999999,0.908742663,0.730779534,1.829433706,4.335654969,7.130000000000000,144.039999999999992,7.090000000000000,27.160000000000000,2.260000000000000,37.329999999999998,10.050000000000001,1.970000000000000,0.23,0.23,1.563774816426435,8.431085043988270,AO,120.56025,6709.44,31.984380000000002,Jiangsu,苏州市,华东
922,1.878852400000000,142.800000000000011,116.900000000000006,21.079999999999998,31.329999999999998,0.819674936,0.720034617,3.731248005,5.05841627,6.320000000000000,43.350000000000001,7.590000000000000,13.810000000000000,1.290000000000000,23.109999999999999,6.470000000000000,1.600000000000000,0.25,0.28,2.922145689835107,16.826923076923077,AO,120.539402,6895.07,32.552152999999997,Jiangsu,市辖区(南通市),华东
971,5.495160000000000,2212.460000000000036,87.430000000000007,20.620000000000001,30.570000000000000,0.76415418,0.587509349,2.859993458,3.269633508,3.100000000000000,112.739999999999995,6.540000000000000,22.430000000000000,0.48,26.739999999999998,11.029999999999999,1.280000000000000,0.11,0.32,4.789702140398143,20.369191597708465,AO,118.49977,6923.97,33.003050000000002,Jiangsu,淮阴市,华东
1007,3.452756000000000,8931.000000000000000,427.629999999999995,20.739999999999998,153.840000000000003,0.951500129,0.902306214,2.779706188,13.69730942,3.630000000000000,189.710000000000008,7.590000000000000,23.850000000000001,0.72,31.219999999999999,3.050000000000000,4.080000000000000,0.09,0.44,1.081373344147067,15.619453319133832,AO,119.72419,6684.15,31.832799999999999,Jiangsu,常州市,华东
1012,4.720986800000000,3557.090000000000146,248.219999999999999,14.680000000000000,63.840000000000003,0.940858915,0.608957219,3.888157895,8.296122995,1.250000000000000,123.810000000000002,5.840000000000000,25.719999999999999,1.460000000000000,29.920000000000002,11.699999999999999,2.620000000000000,0.33,0.23,0.984841997,12.623490669593853,AO,119.59709,6755.02,31.991430000000001,Jiangsu,镇江市,华东
1031,0.552774,153.219999999999999,131.060000000000002,15.010000000000000,106.409999999999997,0.885472303,0.602709428,1.231651161,3.623444844,11.410000000000000,138.000000000000000,9.590000000000000,29.870000000000001,1.460000000000000,36.170000000000002,14.369999999999999,3.280000000000000,0.38,0.94,8.099956915122791,43.119266055045856,AO,120.1474,6890.29,32.342649999999999,Jiangsu,泰州市,华东
1034,7.715668000000000,2454.309999999999945,169.590000000000003,18.190000000000001,73.959999999999994,0.892741317,0.757756563,2.292996214,4.047494033,6.350000000000000,119.530000000000001,6.760000000000000,28.670000000000002,1.610000000000000,41.899999999999999,10.150000000000000,2.700000000000000,0.25,0.3,1.981505944517834,9.448818897637796,AO,119.86079,7005.5,32.929630000000003,Jiangsu,兴化市,华东
1102,13.197361600000001,18227.560000000001310,263.370000000000005,10.220000000000001,90.709999999999994,0.961195277,0.810494142,2.903428508,6.708354559,1.470000000000000,90.209999999999994,5.210000000000000,33.240000000000002,0.21,39.259999999999998,7.440000000000000,3.910000000000000,0.06,0.35,1.382579498321153,10.999371464487743,AO,120.085284,6397.13,30.321376999999998,Zhejiang,杭州市,华东
1119,0.7358736,800.139999999999986,148.750000000000000,11.960000000000001,59.399999999999999,0.919596639,0.761433149,2.504208754,4.332944946,6.410000000000000,54.570000000000000,5.740000000000000,29.820000000000000,0.35,34.329999999999998,8.190000000000000,3.160000000000000,0.05,0.66,4.824914101908035,25.248661055853095,AO,118.36175,6420.65,29.007410000000000,Zhejiang,衢州市,华东
1139,0.9747212,627.759999999999991,137.189999999999998,18.260000000000002,40.310000000000002,0.86689992,0.613392857,3.403373853,6.124553571,5.710000000000000,161.479999999999990,7.940000000000000,15.940000000000000,0.4,22.399999999999999,8.660000000000000,1.290000000000000,0.21,0.47,3.951904481627849,34.206695778748184,AO,119.328955,6382.54,29.118630000000000,Zhejiang,衢州市,华东
1140,10.727869999999999,14598.149999999999636,255.719999999999999,26.460000000000001,79.379999999999995,0.896527452,0.880371449,3.221466364,4.65622724,5.590000000000000,151.479999999999990,4.780000000000000,24.309999999999999,0.32,54.920000000000002,6.570000000000000,1.190000000000000,0.05,0.68,2.966064730000872,14.064115822130299,AO,119.8511518,6522.5,28.413199200000001,Zhejiang,丽水市,华东
1143,4.601309600000000,1317.339999999999918,234.069999999999993,17.969999999999999,116.599999999999994,0.923228094,0.768635875,2.007461407,5.028356606,6.110000000000000,165.870000000000005,5.720000000000000,36.840000000000003,1.130000000000000,46.549999999999997,10.770000000000000,3.470000000000000,0.26,0.26,1.203146691346599,7.266629401900504,AO,121.526581,6037.85,28.733585000000001,Zhejiang,台州市,华东
1169,2.510687200000000,1777.509999999999991,213.669999999999987,23.039999999999999,68.060000000000002,0.892170169,0.655362776,3.139435792,8.425473186,6.590000000000000,135.310000000000002,2.160000000000000,21.789999999999999,0.39,25.359999999999999,8.740000000000000,2.370000000000000,0.21,0.5,2.622882022766616,30.084235860409148,AO,120.38743,6002.88,28.154109999999999,Zhejiang,温州市,华东
1208,4.488293200000000,761.700000000000045,129.129999999999995,27.010000000000002,63.500000000000000,0.790830946,0.509084027,2.033543307,4.887585163,11.510000000000000,106.900000000000006,10.560000000000000,19.120000000000001,3.260000000000000,26.420000000000002,12.970000000000001,2.450000000000000,0.56,0.06,0.587544066,4.460966542750929,AO,120.09987,6530.21,29.463740000000001,Zhejiang,金华市,华东
1268,32.433969200000000,44400.800000000002910,481.910000000000025,25.410000000000000,197.530000000000001,0.947272312,0.747504404,2.439680049,9.432569975,4.180000000000000,271.689999999999998,7.510000000000000,41.759999999999998,0.57,51.090000000000003,12.900000000000000,5.420000000000000,0.24,0.37,0.810514786,9.688400104739459,AO,115.8187,6807.24,33.827089999999998,Anhui,亳州市,华东
1271,7.481381600000000,3019.920000000000073,139.250000000000000,12.480000000000000,36.680000000000000,0.91037702,0.676083467,3.796346783,4.470304976,2.450000000000000,76.769999999999996,7.860000000000000,22.090000000000000,0.22,31.149999999999999,10.090000000000000,1.910000000000000,0.28,0.19,1.498777313244458,9.021842355175689,AO,116.786853,6836.18,33.303409000000002,Anhui,蚌埠市,华东
1305,2.970716800000000,676.679999999999950,144.120000000000005,13.410000000000000,28.570000000000000,0.90695254,0.612701252,5.044452223,6.445438283,4.250000000000000,70.510000000000005,2.590000000000000,14.080000000000000,0.47,22.359999999999999,8.660000000000000,4.470000000000000,0.05,0.32,2.448167699487414,23.357664233576639,AO,114.9164199,6652.17,32.981959900000000,Anhui,阜阳市,华东
1418,2.896796400000000,1693.940000000000055,397.060000000000002,18.500000000000000,134.500000000000000,0.953407545,0.845156483,2.952118959,5.917436662,5.050000000000000,392.779999999999973,7.570000000000000,63.219999999999999,0.44,67.099999999999994,10.390000000000001,11.100000000000000,1.260000000000000,0.51,1.347210481825867,8.993122906013051,AO,115.603266,6199.36,28.844080999999999,Jiangxi,南昌市,华东
1430,2.457618000000000,976.450000000000045,142.490000000000009,17.329999999999998,60.090000000000003,0.87837743,0.723388306,2.371276419,5.340704648,6.140000000000000,297.600000000000023,10.930000000000000,16.840000000000000,0.89,26.680000000000000,7.380000000000000,1.710000000000000,0.24,0.31,2.476829658037711,16.062176165803109,AO,115.77203,6197.81,29.258320000000001,Jiangxi,九江市,华东
1434,6.507456800000000,3032.730000000000018,174.610000000000014,18.050000000000001,65.390000000000001,0.896626768,0.60537428,2.670285976,6.702879079,6.580000000000000,125.409999999999997,10.539999999999999,18.510000000000002,0.78,26.050000000000001,10.279999999999999,3.070000000000000,0.5,0.33,2.107818088911600,20.925808497146477,AO,115.751486,5861.51,28.636659000000002,Jiangxi,南昌市,华东
