Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,annual_hdd,Current electricity consumption (kWh/a),Current heat consumption (kWh/a),Methane generation (m3/a),Current electricity recovery potential (kWh/a),Current heat recovery potential (kWh/a),Current effective heat recovery potential (kWh/a),Current energy self-sufficiency,Current recovered heat waste,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a),COD_eff (mg/L),COD_removal (%),NHx_eff (mg/L),NHx_removal (%),C/N_ratio_HRAS,Sludge_VSS (g/a),Sludge_TSS (g/a),Sludge_COD (g/a),Electricity recovery potential (kWh/a)_HRAS,Heat recovery potential (kWh/a)_HRAS,If CEPT,If HRAS,Electricity consumption HRAS-PNA,Heat consumption HRAS-PNA,HRAS-PNA energy consumption,Electricity consumption CEPT-PDA,Heat consumption CEPT-PDA,CEPT-PDA energy consumption,Selected_Process,Selected_Electricity,Selected_Heat,Electricity consumption after upgrade,Heat consumption after upgrade
1794,5.0669864,4964.08,268.82,16.03,96.78,5.16,80.05,7.13,28.69,0.28,40.11,6.69,4.52,0.23,0.27,A2O,36.7949199,116.76002,7369.150000000001,1910000.0,116000.0,84100.0,293000.0,335000.0,116000.0,0.202,0.348,67.2,34.1,1.97,339000.0,448000.0,2190.0,464000.0,530000.0,73.51848438738378,72.65140823324761,26.42052462100575,7.910335932360582,2.782627727571034,795218347.3493111,935550996.8815424,1180077278.0936687,646191.87,738504.99,CEPT,,,,,1577003.32709418,256692.05833333332,1833695.3854275134,CEPT,464000.0,530000.0,1577003.32709418,256692.05833333332
1800,4.5000944,3440.6,181.58,16.06,81.16,2.21,151.49,4.45,29.77,0.41,39.31,9.23,8.88,0.08,0.3,A2O,36.475,115.9522,7270.99,1880000.0,79600.0,64400.0,224000.0,256000.0,79600.0,0.155,0.311,45.4,33.4,1.36,252000.0,754000.0,2300.0,345000.0,395000.0,52.92798110400171,70.85142576054538,28.396442573086457,4.613897974180526,1.863894780755591,499169481.0095501,587258212.9524119,740961540.3171536,405738.96,463701.66,CEPT,HRAS,1988963.566037208,67916.22953600646,2056879.7955732145,1538240.3032288,265994.28409436834,1804234.5873231683,HRAS,405738.96,463701.66,1988963.566037208,67916.22953600646
1803,23.27479,14009.01,177.46,12.0,64.62,3.64,116.74,4.35,43.19,0.13,48.55,8.75,3.81,0.13,0.36,A2O,38.0359899,114.46979,7415.319999999999,11600000.0,330000.0,257000.0,895000.0,1020000.0,330000.0,0.102,0.323,44.4,41.3,1.08,1040000.0,3000000.0,11000.0,1420000.0,1630000.0,56.01799134572707,68.43345466824802,41.92202137,2.9358153147571224,1.3362426123791846,2405807397.183443,2830361643.745228,3571331075.6016483,1955605.07,2234977.22,CEPT,HRAS,11286249.092133805,333827.99060549797,11620077.082739303,9288611.123456499,1297398.834094368,10586009.957550867,HRAS,1955605.07,2234977.22,11286249.092133805,333827.99060549797
1805,9.5370348,4279.0,219.61,20.64,95.47,8.6,101.28,6.98,22.45,0.6,28.72,9.57,3.59,0.31,0.33,A2O,36.89088,115.77263,7275.65,4370000.0,99000.0,150000.0,522000.0,597000.0,99000.0,0.139,0.166,54.9,24.4,2.25,629000.0,1070000.0,4350.0,861000.0,984000.0,59.74713340154175,72.79398324231968,20.646838620661757,8.031899239814011,2.8937666680724403,1279832014.961992,1505684723.4846964,1899427292.0230088,1040096.69,1188681.93,,,,,,,,,Current,522000.0,597000.0,4370000.0,99000.0
1806,3.74308,559.79,103.47,19.88,44.57,4.72,36.79,5.14,20.15,1.63,20.43,4.26,1.46,0.27,0.29,A2O,36.05643,115.59162,7061.77,1500000.0,12600.0,27000.0,94000.0,107000.0,12600.0,0.0704,0.117,25.9,17.4,1.49,115000.0,152000.0,1440.0,158000.0,180000.0,36.73793242,64.49412155926781,19.54710160063031,2.992051609775132,1.8794567692552924,228206557.3474386,268478302.76169246,338892584.26509315,185572.28,212082.61,CEPT,HRAS,1623083.6005104338,30155.99642583929,1653239.5969362732,1233810.773747,161743.5539726027,1395554.3277196027,HRAS,185572.28,212082.61,1623083.6005104338,30155.99642583929
1807,10.30614,6545.47,112.15,10.33,54.49,1.79,80.5,6.68,21.62,0.61,25.49,11.11,3.3,0.27,0.2,A2O,36.275975,115.678391,7183.3,2870000.0,150000.0,98400.0,342000.0,391000.0,150000.0,0.163,0.382,28.0,21.7,1.29,388000.0,917000.0,4470.0,531000.0,607000.0,38.77806915123406,65.42303241084791,20.93892342318202,3.150215433940715,1.8519609803960533,685812580.0460082,806838329.5,1018386964.8714982,557652.78,637317.47,CEPT,HRAS,3803906.5384669993,92185.25193380108,3896091.7904008003,2510155.117365,510719.5098173516,3020874.6271823514,HRAS,557652.78,637317.47,3803906.5384669993,92185.25193380108
1812,12.61932,8507.31,106.36,16.11,44.73,3.52,121.64,5.17,23.67,0.37,28.82,7.72,2.25,0.19,0.21,A2O,36.12488,115.80453,7061.77,3700000.0,191000.0,94200.0,328000.0,375000.0,191000.0,0.134,0.51,26.6,24.5,1.09,390000.0,1700000.0,6050.0,534000.0,610000.0,37.36432494927962,64.86994645611168,23.041902064474566,2.6535611978260887,1.6215816231111846,794022670.6809043,934144318.4481229,1179131808.0109384,645674.15,737913.31,CEPT,HRAS,4747271.564592161,104924.87638132928,4852196.4409734905,3207136.4160969993,679547.5705098935,3886683.9866068927,HRAS,645674.15,737913.31,4747271.564592161,104924.87638132928
1813,12.61932,11124.21,146.43,14.0,46.57,1.16,165.82,5.81,17.6,1.6,24.19,10.06,4.1,0.26,0.3,A2O,36.12488,115.80453,7061.77,5280000.0,250000.0,104000.0,361000.0,413000.0,250000.0,0.111,0.605,36.6,20.6,1.78,406000.0,2310000.0,6660.0,556000.0,635000.0,54.39142795520503,62.85499695745065,16.693044573508235,5.153155832339581,3.25832880369372,976508382.5490096,1148833391.234129,1449717695.3085363,793842.75,907248.85,CEPT,,,,,4317791.750639999,748063.9371232877,5065855.687763287,CEPT,556000.0,635000.0,4317791.750639999,748063.9371232877
1815,12.61932,8579.94,202.87,18.66,86.97,3.79,319.53,6.5,23.09,0.3,35.94,10.91,4.04,0.27,0.29,A2O,36.12488,115.80453,7061.77,5090000.0,193000.0,190000.0,662000.0,756000.0,193000.0,0.162,0.255,50.7,30.5,1.66,758000.0,4460000.0,8810.0,1040000.0,1190000.0,56.89459942674026,71.95514397065102,21.478122065506117,6.980848568617957,2.648955958682861,1563379550.8161874,1839270059.7837496,2320401491.0395136,1270615.58,1452132.1,CEPT,,,,,4238741.157912999,989556.0489573821,5228297.206870382,CEPT,1040000.0,1190000.0,4238741.157912999,989556.0489573821
1817,12.61932,9451.2,128.93,13.89,61.36,2.01,288.14,5.24,18.6,0.14,23.25,8.48,2.49,0.17,0.56,A2O,36.12488,115.80453,7061.77,9800000.0,212000.0,136000.0,472000.0,540000.0,212000.0,0.0684,0.393,32.2,19.8,1.63,535000.0,4020000.0,8370.0,732000.0,837000.0,42.67776848335183,66.89849648,17.75996054167895,4.516341173769093,2.4030328436370083,972553689.2526572,1144180810.885479,1443989938.3248012,790706.32,903664.36,CEPT,,,,,7525307.161542,940134.4074657534,8465441.569007754,CEPT,732000.0,837000.0,7525307.161542,940134.4074657534
1825,12.61932,5580.62,116.93,13.38,21.29,2.26,114.0,7.66,9.1,1.01,20.05,8.98,1.23,0.19,0.26,A2O,36.12488,115.80453,7061.77,4560000.0,125000.0,43500.0,151000.0,173000.0,125000.0,0.0591,0.724,29.2,17.0,1.72,186000.0,1590000.0,5940.0,254000.0,290000.0,59.179054418770704,49.38933172088369,8.607754327760409,5.409293101533964,6.875086365780154,538684186.8603992,633746102.2,799842353.5697641,437981.17,500549.91,CEPT,,,,,3815189.3797320006,667192.1601369863,4482381.539868987,CEPT,254000.0,290000.0,3815189.3797320006,667192.1601369863
1828,12.61932,12369.72,391.76,31.47,194.69,3.49,256.6,6.97,10.34,1.33,24.04,4.64,4.79,0.22,0.35,A2O,36.12488,115.80453,7061.77,6150000.0,278000.0,437000.0,1520000.0,1740000.0,278000.0,0.28,0.16,97.9,20.4,4.79,1700000.0,3580000.0,7930.0,2320000.0,2660000.0,87.01549083598334,77.78857187155828,6.222847888079305,39.81771868395256,13.983226394248383,2879087381.384792,3387161625.1585784,4269843598.727653,2338099.61,2672113.84,,,,,,,,,Current,1520000.0,1740000.0,6150000.0,278000.0
1829,12.61932,17927.0,443.64,36.75,161.93,7.81,244.56,7.06,23.24,0.97,38.48,9.78,3.35,0.21,0.34,A2O,36.12488,115.80453,7061.77,6000000.0,403000.0,352000.0,1230000.0,1400000.0,403000.0,0.254,0.287,111.0,32.7,3.39,1410000.0,3410000.0,7760.0,1930000.0,2210000.0,97.20950370573338,78.08820131058215,18.688380571419348,19.58528153434015,5.201601248125187,3228668903.310819,3798434003.895082,4789368701.043634,2622583.43,2997238.21,,,,,,,,,Current,1230000.0,1400000.0,6000000.0,403000.0
1832,12.61932,6718.1,101.11,25.51,33.67,3.2,108.33,3.57,10.05,0.24,14.86,7.22,1.39,0.12,0.4,A2O,36.12488,115.80453,7061.77,7000000.0,151000.0,69700.0,242000.0,277000.0,151000.0,0.055,0.545,25.3,12.6,2.0,294000.0,1510000.0,5860.0,402000.0,459000.0,41.321695091085736,59.13194037,9.522355305643853,5.250195963742767,4.3394405863636045,659024019.1064475,775322375.4,978614382.7962332,535873.94,612427.36,CEPT,,,,,5522297.67791,658206.4071385084,6180504.085048509,CEPT,402000.0,459000.0,5522297.67791,658206.4071385084
1833,12.61932,18506.62,278.17,19.71,102.83,7.4,154.44,5.73,26.46,0.59,33.5,7.93,3.42,0.3,0.55,A2O,36.12488,115.80453,7061.77,9660000.0,416000.0,218000.0,759000.0,868000.0,416000.0,0.117,0.479,69.5,28.5,2.44,896000.0,2150000.0,6500.0,1230000.0,1400000.0,73.50728788,73.57468890363162,24.04908243847924,9.111555410131375,3.056552700703212,2071966955.8176367,2437608183.314867,3074607105.813725,1683606.79,1924122.04,,,,,,,,,Current,759000.0,868000.0,9660000.0,416000.0
1837,12.61932,18574.22,288.26,15.1,123.72,3.0,141.34,3.0,39.13,0.29,52.83,6.97,4.9,0.12,0.42,A2O,36.12488,115.80453,7061.77,7400000.0,417000.0,276000.0,960000.0,1100000.0,417000.0,0.176,0.38,72.1,44.9,1.6,1080000.0,1970000.0,6320.0,1480000.0,1690000.0,69.53582424,75.87739393508609,36.512674929328135,6.688793945,1.9044297460350528,2234942509.463056,2629344128.780065,3316405603.538032,1816011.87,2075442.13,CEPT,HRAS,6685164.807340001,295332.96111519757,6980497.768455198,5775598.863364,709874.4868797563,6485473.350243757,HRAS,1816011.87,2075442.13,6685164.807340001,295332.96111519757
1839,12.61932,3220.88,276.0,26.93,115.0,2.66,211.03,6.71,24.45,1.06,31.52,8.08,4.18,0.19,0.25,A2O,36.12488,115.80453,7061.77,4370000.0,72400.0,257000.0,894000.0,1020000.0,72400.0,0.217,0.0708,69.0,26.8,2.58,1000000.0,2940000.0,7290.0,1370000.0,1570000.0,68.29633003531764,75.25495288575449,21.972341171240597,10.133573941756262,3.1082864362542355,2129269475.783584,2505022912.686569,3159560309.023412,1730125.83,1977286.67,,,,,,,,,Current,894000.0,1020000.0,4370000.0,72400.0
1842,12.61932,5065.49,157.77,8.27,58.28,0.54,77.52,3.03,13.36,0.22,17.14,6.89,1.7,0.19,0.19,A2O,36.12488,115.80453,7061.77,3330000.0,114000.0,132000.0,459000.0,525000.0,114000.0,0.166,0.217,39.4,14.6,2.71,508000.0,1080000.0,5430.0,696000.0,795000.0,52.167616041683935,66.93438801,12.269795059895186,8.160216618,4.251710463542948,1143125654.209263,1344853710.8344276,1696887455.5229874,929189.04,1061930.34,,,,,,,,,Current,459000.0,525000.0,3330000.0,114000.0
1847,12.61932,4692.83,263.31,17.77,81.25,3.0,114.29,3.1,23.96,0.85,34.83,10.92,2.17,0.12,0.36,A2O,36.12488,115.80453,7061.77,6300000.0,105000.0,179000.0,623000.0,712000.0,105000.0,0.114,0.148,65.8,29.6,2.22,708000.0,1590000.0,5940.0,970000.0,1110000.0,81.30918834476479,69.12035686272273,21.89425169170112,8.621654041314187,3.7137231036575926,1804144717.5817032,2122523197.1549451,2677364622.0,1466083.01,1675523.44,,,,,,,,,Current,623000.0,712000.0,6300000.0,105000.0
1851,12.61932,5982.89,142.2,7.98,52.34,0.68,77.04,4.0,15.78,0.3,19.43,7.88,2.1,0.14,0.16,A2O,36.12488,115.80453,7061.77,2810000.0,134000.0,118000.0,411000.0,470000.0,134000.0,0.185,0.286,35.6,16.5,2.15,456000.0,1070000.0,5420.0,625000.0,714000.0,48.62466453358665,65.80543985,14.847717093370235,5.908003210581521,3.274891636728344,1025489152.3816148,1206457826.3313117,1522437309.1306598,833662.87,952757.57,,,,,,,,,Current,411000.0,470000.0,2810000.0,134000.0
1853,12.61932,7902.96,161.24,10.73,59.52,2.17,47.92,6.42,23.7,0.19,26.32,10.07,2.65,0.15,0.2,A2O,36.12488,115.80453,7061.77,3520000.0,178000.0,131000.0,456000.0,521000.0,178000.0,0.171,0.34,40.3,22.4,1.8,519000.0,668000.0,5020.0,710000.0,812000.0,52.40632649017206,67.49793693241624,22.583383045287228,4.711463943935746,2.3205702345427994,1181151561.037081,1389590071.8083303,1753432085.5684383,960152.0,1097316.57,CEPT,,,,,3064485.82337,563856.0006544901,3628341.82402449,CEPT,710000.0,812000.0,3064485.82337,563856.0006544901
1854,12.61932,1443.0,57.79,14.91,24.32,3.99,74.42,7.18,8.5,0.72,15.91,5.8,1.15,0.26,0.18,A2O,36.12488,115.80453,7061.77,3140000.0,32400.0,46500.0,162000.0,185000.0,32400.0,0.0611,0.175,14.4,13.5,1.07,212000.0,1040000.0,5390.0,290000.0,332000.0,24.603884573115035,57.42535979734378,8.268741118735338,2.720692720760725,2.975529674930502,401826419.35708505,472736963.9495118,596956324.1876025,326883.95,373581.66,CEPT,,,,,2827784.6379159996,605415.1082724505,3433199.74618845,CEPT,290000.0,332000.0,2827784.6379159996,605415.1082724505
1855,12.61932,11995.92,219.06,23.33,112.84,2.87,114.13,17.52,23.39,3.72,28.86,11.64,3.23,0.33,0.33,A2O,36.12488,115.80453,7061.77,5800000.0,269000.0,251000.0,875000.0,1000000.0,269000.0,0.189,0.269,54.8,24.5,2.23,984000.0,1590000.0,5940.0,1350000.0,1540000.0,59.61479189576571,72.78608970338459,21.594184372183214,7.677706831196164,2.7606873623140475,1690216534.0499675,1988490040.0587852,2508505367.548226,1373618.33,1569849.51,,,,,,,,,Current,875000.0,1000000.0,5800000.0,269000.0
1856,12.61932,4493.09,126.02,16.78,60.97,3.48,81.61,6.34,18.69,1.04,21.2,9.12,2.47,0.22,0.34,A2O,36.12488,115.80453,7061.77,5950000.0,101000.0,131000.0,457000.0,523000.0,101000.0,0.0923,0.193,31.5,18.0,1.75,532000.0,1140000.0,5490.0,728000.0,832000.0,42.02963405430658,66.64844147412586,17.877965532020156,4.3447537077573335,2.3509181723742456,949320348.7783684,1116847469.1510217,1409522254.7283733,771832.35,882094.12,CEPT,,,,,4782594.121548,616647.299520548,5399241.421068547,CEPT,728000.0,832000.0,4782594.121548,616647.299520548
1857,12.61932,15704.0,130.22,10.45,56.7,2.91,183.95,4.35,16.79,0.52,24.4,10.66,1.76,0.2,0.28,A2O,36.12488,115.80453,7061.77,4940000.0,353000.0,123000.0,428000.0,489000.0,353000.0,0.147,0.721,32.6,20.7,1.57,494000.0,2570000.0,6920.0,677000.0,773000.0,43.03516577404733,66.95195379047203,15.936476332829056,5.0835239259734575,2.700419143810048,981294021.4597044,1154463554.658476,1456937736.6459632,797796.33,911767.23,CEPT,,,,,4078890.5651860004,777267.634368341,4856158.199554341,CEPT,677000.0,773000.0,4078890.5651860004,777267.634368341
1860,12.61932,21443.39,332.81,15.11,103.12,0.59,228.07,2.12,29.72,1.05,41.27,8.52,3.65,0.21,0.35,A2O,36.12488,115.80453,7061.77,6190000.0,482000.0,234000.0,816000.0,932000.0,482000.0,0.195,0.517,83.2,35.1,2.37,899000.0,3180000.0,7530.0,1230000.0,1410000.0,93.44895014292048,71.92123129024955,26.86703817742137,9.599467774490671,3.478200668261732,2300371709.8094053,2706319658.5993004,3413326228.416541,1869084.08,2136096.1,,,,,,,,,Current,816000.0,932000.0,6190000.0,482000.0
1863,12.61932,5682.78,168.26,27.74,44.13,8.16,44.8,10.07,22.9,3.56,43.72,8.8,1.89,0.47,0.16,A2O,36.12488,115.80453,7061.77,2810000.0,128000.0,82300.0,286000.0,327000.0,128000.0,0.141,0.39,42.1,37.2,1.13,385000.0,625000.0,4970.0,527000.0,602000.0,66.00093809433966,60.77443355857621,21.87607639230841,4.471282129657596,3.017037283593756,1030660244.9352531,1212541464.6297095,1530001472.643192,837804.89,957491.3,CEPT,,,,,2575283.452462,558239.9050304414,3133523.3574924413,CEPT,527000.0,602000.0,2575283.452462,558239.9050304414
1866,12.61932,4529.77,162.31,19.44,75.55,5.72,98.04,7.26,13.99,0.26,20.83,8.77,2.68,0.67,0.23,A2O,36.12488,115.80453,7061.77,4030000.0,102000.0,160000.0,556000.0,635000.0,102000.0,0.159,0.16,40.6,17.7,2.29,659000.0,1370000.0,5720.0,902000.0,1030000.0,49.91961382882535,69.24427711,12.808763641275002,8.443433586,3.897301505975504,1231846127.3493898,1449230738.0581057,1828540971.375226,1001280.45,1144320.52,,,,,,,,,Current,556000.0,635000.0,4030000.0,102000.0
1868,12.61932,13103.06,115.17,18.39,79.72,9.96,58.02,8.49,24.23,0.46,29.35,12.01,2.52,0.43,0.43,A2O,36.12488,115.80453,7061.77,7550000.0,294000.0,160000.0,555000.0,634000.0,294000.0,0.108,0.464,28.8,24.9,1.15,695000.0,809000.0,5160.0,951000.0,1090000.0,39.42819167715869,65.76522386284736,23.521717436113907,2.923163697425068,1.6762462938451463,865118607.9751451,1017786597.6178178,1284627895.4279296,703442.15,803933.89,CEPT,HRAS,6743599.811313955,114319.73714193694,6857919.548455892,5874449.456091,579581.0684018264,6454030.524492826,CEPT,951000.0,1090000.0,5874449.456091,579581.0684018264
1870,12.61932,15952.0,352.98,17.27,178.18,4.86,174.0,7.91,30.83,0.51,48.26,9.88,6.83,0.23,0.31,A2O,36.12488,115.80453,7061.77,5470000.0,358000.0,396000.0,1380000.0,1580000.0,358000.0,0.298,0.227,88.2,41.0,2.15,1550000.0,2430000.0,6780.0,2130000.0,2430000.0,78.09034201543008,77.87683664359733,27.36474724680332,11.239872699308066,2.853684023138653,2712370390.237738,3191023988.514986,4024154787.024655,2203564.25,2518359.15,,,,,,,,,Current,1380000.0,1580000.0,5470000.0,358000.0
1871,12.61932,4658.04,112.2,8.91,53.41,1.06,100.86,1.9,17.43,1.15,21.6,9.35,4.28,0.3,0.16,A2O,36.12488,115.80453,7061.77,2810000.0,105000.0,120000.0,417000.0,476000.0,105000.0,0.179,0.22,28.1,18.4,1.53,466000.0,1410000.0,5760.0,637000.0,728000.0,38.90794147311146,65.32269030916983,16.747190876324535,3.91743616566532,2.323251807448825,837720815.4872259,985553900.5732068,1243935459.0579762,681159.61,778468.13,CEPT,,,,,2591083.452462,646974.2158904108,3238057.6683524107,CEPT,637000.0,728000.0,2591083.452462,646974.2158904108
1872,12.61932,4248.01,154.61,21.56,70.21,3.63,129.83,4.16,18.91,2.14,28.69,9.78,2.39,0.35,0.18,A2O,36.12488,115.80453,7061.77,3160000.0,95400.0,152000.0,530000.0,605000.0,95400.0,0.192,0.158,38.7,24.4,1.58,612000.0,1810000.0,6160.0,838000.0,958000.0,48.07430059744445,68.90608589519148,17.814229161457057,5.7946633450182095,2.698646130670544,1177856387.366345,1385713396.9015822,1748548120.758684,957477.62,1094260.13,CEPT,,,,,2843184.6379159996,691902.9808828006,3535087.6187988003,CEPT,838000.0,958000.0,2843184.6379159996,691902.9808828006
1874,12.61932,9218.26,179.86,21.45,76.98,2.52,120.58,7.0,43.09,1.29,45.33,10.93,3.37,0.67,0.18,A2O,36.12488,115.80453,7061.77,3180000.0,207000.0,170000.0,592000.0,677000.0,207000.0,0.236,0.306,45.0,38.5,1.17,671000.0,1680000.0,6030.0,919000.0,1050000.0,52.43511361419503,70.84670654164627,41.738618966580496,3.136182486469034,1.2562733246200375,1390337805.227819,1635691535.5621395,2063866639.7349937,1130141.11,1291589.84,CEPT,HRAS,4489304.045142842,183724.0015032808,4673028.046646123,2840584.6379159996,677301.1322602741,3517885.770176274,HRAS,1130141.11,1291589.84,4489304.045142842,183724.0015032808
1875,12.61932,7178.9,190.77,15.09,73.56,3.19,66.12,7.08,35.91,1.1,38.05,11.37,2.91,0.18,0.22,A2O,36.12488,115.80453,7061.77,3860000.0,161000.0,161000.0,560000.0,640000.0,161000.0,0.179,0.252,47.7,32.3,1.47,641000.0,922000.0,5270.0,878000.0,1000000.0,56.18410186371292,70.54877503605759,34.464620374726415,4.0250059183335605,1.6301964522700452,1447312042.0263124,1702720049.442721,2148327729.0385976,1176390.68,1344446.49,CEPT,HRAS,4853309.233809254,191252.77237310522,5044562.0061823595,3313587.0088239997,591936.4787747336,3905523.487598733,HRAS,1176390.68,1344446.49,4853309.233809254,191252.77237310522
1876,12.61932,10265.28,240.02,22.56,92.68,5.33,199.96,4.44,27.54,0.62,32.88,9.57,3.11,0.22,0.45,A2O,36.12488,115.80453,7061.77,7890000.0,231000.0,200000.0,695000.0,794000.0,231000.0,0.114,0.29,60.0,27.9,2.15,808000.0,2790000.0,7140.0,1110000.0,1260000.0,64.81519457644828,72.99591926654101,25.537029891235782,7.272948833566496,2.53808664721392,1825444630.3500016,2147581918.058825,2709074489.315957,1483446.84,1695367.82,,,,,,,,,Current,695000.0,794000.0,7890000.0,231000.0
1877,12.61932,7419.45,190.05,15.23,87.39,6.76,99.53,7.57,24.4,1.51,32.88,8.54,2.01,0.33,0.21,A2O,36.12488,115.80453,7061.77,3690000.0,167000.0,184000.0,642000.0,733000.0,167000.0,0.209,0.227,47.5,27.9,1.7,762000.0,1390000.0,5740.0,1040000.0,1190000.0,54.59486041,71.27342256630897,22.93148375758299,6.018509190233648,2.380781853885768,1463630829.3153484,1721918622.7239392,2172479035.769383,1189615.56,1359560.64,CEPT,,,,,3200936.4160969993,644727.7776407915,3845664.193737791,CEPT,1040000.0,1190000.0,3200936.4160969993,644727.7776407915
1880,12.61932,8626.5,326.31,28.56,110.05,5.4,183.98,7.34,50.9,2.75,58.11,9.74,2.91,0.23,0.26,A2O,36.12488,115.80453,7061.77,4570000.0,194000.0,239000.0,833000.0,952000.0,194000.0,0.216,0.204,81.6,49.4,1.65,959000.0,2570000.0,6920.0,1310000.0,1500000.0,86.30623322717337,73.55084636475334,48.03296193221889,5.632687755955028,1.7968126418887789,2348908954.7234764,2763422299.6746783,3485444914.2798724,1908575.15,2181228.74,CEPT,HRAS,5237187.897202693,310392.87769203144,5547580.774894725,3834789.3797320006,777267.634368341,4612057.014100341,HRAS,1908575.15,2181228.74,5237187.897202693,310392.87769203144
1882,12.61932,11012.0,220.97,22.43,57.16,2.63,103.0,4.25,35.66,0.54,39.3,11.3,3.24,0.22,0.34,A2O,36.12488,115.80453,7061.77,5970000.0,247000.0,125000.0,434000.0,496000.0,247000.0,0.11,0.499,55.2,33.4,1.65,498000.0,1440000.0,5790.0,682000.0,780000.0,79.68510769,63.93849495870978,34.156481878650766,4.216259454148152,2.332942484,1390110808.9570854,1635424481.125983,2063286341.484686,1129823.35,1291226.68,CEPT,,,,,4788594.121548,650343.8732648402,5438937.99481284,CEPT,682000.0,780000.0,4788594.121548,650343.8732648402
1883,12.61932,20031.54,701.03,23.04,242.25,2.51,399.69,3.28,41.25,0.58,55.78,8.34,7.79,0.16,0.69,A2O,36.12488,115.80453,7061.77,12100000.0,450000.0,548000.0,1910000.0,2180000.0,450000.0,0.188,0.206,175.0,47.4,3.7,2110000.0,5580000.0,9920.0,2890000.0,3300000.0,129.49394819910307,81.52804470577534,33.12847155448898,19.68855380729944,3.908841613357087,4860785174.566413,5718570793.607546,7208926404.054668,3947495.41,4511423.32,,,,,,,,,Current,1910000.0,2180000.0,12100000.0,450000.0
1886,12.61932,14597.69,351.39,28.85,65.01,8.21,299.0,9.0,30.47,0.71,45.65,8.27,3.26,0.16,0.44,A2O,36.12488,115.80453,7061.77,7730000.0,328000.0,130000.0,452000.0,516000.0,328000.0,0.0968,0.635,87.8,38.8,2.26,567000.0,4170000.0,8520.0,776000.0,887000.0,125.35868388227938,64.32491423140118,27.916542286892724,8.380235356440021,4.490480325034284,2010225025.612424,2364970618.367557,2983085351.5698943,1633490.91,1866846.75,,,,,,,,,Current,452000.0,516000.0,7730000.0,328000.0
1887,12.61932,5244.56,230.96,15.85,73.27,5.03,137.53,5.39,26.04,0.27,31.77,7.07,4.37,0.05,0.43,A2O,36.12488,115.80453,7061.77,7520000.0,118000.0,156000.0,543000.0,621000.0,118000.0,0.0865,0.19,57.7,27.0,2.14,639000.0,1920000.0,6270.0,874000.0,999000.0,73.37039674054994,68.23242260973765,24.30128684957642,6.677085831119732,3.019198003575222,1596812873.2497163,1878603380.2937844,2369904555.4769883,1297722.69,1483111.64,,,,,,,,,Current,543000.0,621000.0,7520000.0,118000.0
1889,12.61932,5034.0,138.04,22.29,56.12,7.63,115.07,10.36,20.89,2.86,31.16,12.48,3.22,0.58,0.17,A2O,36.12488,115.80453,7061.77,2980000.0,113000.0,111000.0,386000.0,441000.0,113000.0,0.161,0.256,34.5,26.5,1.3,489000.0,1610000.0,5950.0,670000.0,765000.0,44.57391395689574,67.70942193791963,19.96219777675825,4.441370144766627,2.232916157598269,1047154664.3651274,1231946663.9589734,1554682850.883894,851320.03,972937.17,CEPT,,,,,2716934.0451889997,668315.3792617959,3385249.4244507956,CEPT,670000.0,765000.0,2716934.0451889997,668315.3792617959
